,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
1264,II-VI,M_A,Ta,CdS,2.05264333,3.761602321179822,0.1392651468172725
1265,II-VI,M_A,W,CdS,3.84180798,5.14254721963471,0.15844722638898226
1266,II-VI,M_A,Re,CdS,4.01399368,3.853117952937835,0.1838234490118711
1267,II-VI,M_A,Os,CdS,4.36425731,5.410210492650894,0.1094211320331415
1268,II-VI,M_A,Ir,CdS,3.411774988,4.30945400035387,0.12944057492774194
1269,II-VI,M_A,Pt,CdS,3.7492596,4.197429068879539,0.12838724184296532
1270,II-VI,M_A,Au,CdS,3.67414323,3.833267307883678,0.14289686154136277
1271,II-VI,M_A,Hg,CdS,1.55475403,1.418051388012531,0.151169666112821
1272,II-VI,M_B,Li,CdS,3.989089944,2.398312258677843,0.17566072309003603
1273,II-VI,M_B,K,CdS,4.086657188999999,3.07894760813261,0.18372941532446926
1274,II-VI,M_B,Rb,CdS,3.794804889,3.5955300459417843,0.21173269085121033
1275,II-VI,M_B,Cs,CdS,3.5138805189999998,5.202800545544898,0.3000997435630938
1276,II-VI,M_B,Be,CdS,4.7101360130000005,5.089892627776405,0.2173457536975987
1277,II-VI,M_B,Mg,CdS,4.675219993,5.484383531910988,0.24471287171968867
1278,II-VI,M_B,Ca,CdS,6.611135042999999,6.117408268326385,0.19712546625048497
1279,II-VI,M_B,Sr,CdS,6.673915203,6.9890107744109855,0.18128465336085062
1280,II-VI,M_B,Ba,CdS,6.885295113,7.731342294510844,0.18534862287966256
1281,II-VI,M_B,B,CdS,4.396442973,4.540970415657166,0.1654989495523076
1282,II-VI,M_B,Al,CdS,3.699087576,3.4246599180893114,0.13581038519593774
1283,II-VI,M_B,Ga,CdS,2.6312177130000003,2.3424930994917577,0.1435613567172712
1284,II-VI,M_B,In,CdS,3.34245264,2.705971057358481,0.1425181893367637
1285,II-VI,M_B,Tl,CdS,2.9237692269999997,1.2407322458576204,0.17776171350052167
1286,II-VI,M_B,C,CdS,5.244096415,5.713685707838302,0.18902751165781462
1287,II-VI,M_B,Si,CdS,2.801571445,3.9545869987000986,0.1282038298881878
1288,II-VI,M_B,Ge,CdS,2.389877648,3.1050772606817256,0.09821066439579494
1289,II-VI,M_B,Sn,CdS,2.384804489,2.7531879365842387,0.11552133092135553
1290,II-VI,M_B,Pb,CdS,2.662623085,1.5280612066359265,0.15068740605494485
1291,II-VI,M_B,N,CdS,2.250862606,1.6588200718475825,0.21260857779980621
1292,II-VI,M_B,P,CdS,1.402194479,2.874139018874024,0.21983813831687657
1293,II-VI,M_B,As,CdS,1.565734409,2.7675880843865635,0.12545914294841914
1294,II-VI,M_B,Sb,CdS,1.616298669,2.8166900976381304,0.11261752254995007
1295,II-VI,M_B,Bi,CdS,1.734463195,1.1522829146227562,0.16107037002928704
1296,II-VI,M_B,O,CdS,0.58735268,2.2055459192385154,0.23659141205320167
1297,II-VI,M_B,S,CdS,0.0,2.710592615074169,0.24145973203427526
1298,II-VI,M_B,Te,CdS,0.43773285,2.9487977164969275,0.1164855814762182
1299,II-VI,M_B,F,CdS,1.225620473,1.3494855242736967,0.2532545008934815
1300,II-VI,M_B,Cl,CdS,0.6834901179999999,1.1554047727835774,0.1732695216769523
1301,II-VI,M_B,Sc,CdS,7.232562379,5.598184807529754,0.15417736221697728
1302,II-VI,M_B,Ti,CdS,6.896269052999999,4.9017592174421605,0.12710687683228536
1303,II-VI,M_B,V,CdS,5.75186537,4.400624109849262,0.14640250888663411
1304,II-VI,M_B,Cr,CdS,4.441415221000001,3.0774330787927178,0.15298112028267302
1305,II-VI,M_B,Mn,CdS,4.343745978,2.821332628470993,0.1525455312577025
1306,II-VI,M_B,Fe,CdS,4.0301472480000005,2.8223097381330327,0.12027128281180526
1307,II-VI,M_B,Co,CdS,5.243847266,3.0535723293372263,0.12877125646004225
1308,II-VI,M_B,Ni,CdS,3.306519544,2.60327817044004,0.11681271675989356
1309,II-VI,M_B,Cu,CdS,3.3693601739999997,2.419853353308496,0.12595463710812818
1310,II-VI,M_B,Nb,CdS,7.171273126,6.044830770123827,0.12406750099110188
1311,II-VI,M_B,Mo,CdS,6.61807309,6.020760747831885,0.12253383644676236
1312,II-VI,M_B,Tc,CdS,6.110655165,5.089271917146324,0.11259788536129628
1313,II-VI,M_B,Ru,CdS,5.010501105,4.523038364841656,0.1341023435222472
1314,II-VI,M_B,Rh,CdS,3.9654201000000002,4.1377165121474535,0.1479881440492081
1315,II-VI,M_B,Pd,CdS,2.52138474,3.0696141584083003,0.1287806724233822
1316,II-VI,M_B,Ag,CdS,2.56644798,2.05407531636033,0.14840289366131212
1317,II-VI,M_B,La,CdS,8.37559343,7.0812548014803935,0.15725727732465186
1318,II-VI,M_B,Hf,CdS,6.13972691,8.069619293320136,0.13718252292177727
1319,II-VI,M_B,Ta,CdS,7.774123525,8.228302824355424,0.1522019729624516
1320,II-VI,M_B,Re,CdS,7.308963875,7.890769760243549,0.11557811704799295
1321,II-VI,M_B,Os,CdS,6.118007505,6.389819735428973,0.11498314784040116
1322,II-VI,M_B,Ir,CdS,4.243905183,4.412870799635137,0.1829290424304328
1323,II-VI,M_B,Pt,CdS,2.323189795,3.3361845564371984,0.13531013825553634
1324,II-VI,M_B,Au,CdS,2.573043425,2.0034599818732985,0.12986913227960428
1325,II-VI,M_B,Hg,CdS,2.672974225,1.9038146003967449,0.16016818910252936
1326,II-VI,M_i_A,Li,CdS,1.2700697490000001,1.8487847790087037,0.12049982092002315
1327,II-VI,M_i_A,Na,CdS,3.1294844489999996,3.077771057248756,0.11669949001232272
1328,II-VI,M_i_A,K,CdS,2.044226994,3.1902562462900206,0.11358514247348643
1329,II-VI,M_i_A,Rb,CdS,2.819354694,3.87498925377339,0.09325736094796463
1330,II-VI,M_i_A,Cs,CdS,3.3303203239999997,4.067313932954138,0.17172657300280172
1331,II-VI,M_i_A,Mg,CdS,2.9813797980000003,3.334930158069163,0.11654615931073378
1332,II-VI,M_i_A,Ca,CdS,3.030844848,3.656480599760175,0.07163047905372472
1333,II-VI,M_i_A,Sr,CdS,3.4181650080000003,4.126899886118338,0.10234016156889163
1334,II-VI,M_i_A,Ba,CdS,4.207334918,4.576980178419597,0.11560020983330781
1335,II-VI,M_i_A,B,CdS,5.600902777999999,4.570687438503453,0.10146291412645382
1336,II-VI,M_i_A,Ga,CdS,2.355197518,2.742478077138622,0.07459078773922702
1337,II-VI,M_i_A,In,CdS,3.452402445,3.2414745367785827,0.07994315437071141
1338,II-VI,M_i_A,Tl,CdS,2.8566090319999997,3.110267742314922,0.08801414136944037
1339,II-VI,M_i_A,C,CdS,7.24242622,7.013672630558576,0.12136389722459504
1340,II-VI,M_i_A,Si,CdS,4.58459125,4.24176502441472,0.0979134556694714
1341,II-VI,M_i_A,Ge,CdS,3.7067674530000003,3.7371864898512386,0.07639337335949768
1342,II-VI,M_i_A,Pb,CdS,3.52157289,4.122327032004776,0.11493002904374004
1343,II-VI,M_i_A,N,CdS,4.698542411,4.029994891401267,0.17175044232272052
1344,II-VI,M_i_A,P,CdS,4.644144283999999,4.751117676771317,0.1192697626904195
1345,II-VI,M_i_A,As,CdS,4.737754214,4.321817285447393,0.10503298171970743
1346,II-VI,M_i_A,Sb,CdS,5.0532884739999995,4.635090416103614,0.08960884771167443
1347,II-VI,M_i_A,Bi,CdS,4.901713,4.591355002075111,0.11940137683762747
1348,II-VI,M_i_A,O,CdS,4.279532485,4.1790383596372305,0.13821249990524737
1349,II-VI,M_i_A,Se,CdS,5.123660625,4.770979587421371,0.12524594391773022
1350,II-VI,M_i_A,Te,CdS,5.768102655,5.028195940764021,0.11006325765095998
1351,II-VI,M_i_A,F,CdS,2.2411802780000003,3.3799194454753234,0.11086113728593265
1352,II-VI,M_i_A,Cl,CdS,3.721909923,4.3729976407358055,0.1070552365701576
1353,II-VI,M_i_A,Br,CdS,4.347975807,4.409608556162279,0.10768334837067309
1354,II-VI,M_i_A,I,CdS,5.389095748,5.759798747610601,0.13034288549610717
1355,II-VI,M_i_A,Sc,CdS,4.281192184,3.910479813687239,0.08321263653417289
1356,II-VI,M_i_A,Ti,CdS,4.159758858,3.486978864445696,0.08165355470694632
1357,II-VI,M_i_A,V,CdS,3.923745175,3.1873206571467585,0.07817047179440743
1358,II-VI,M_i_A,Cr,CdS,2.9062850260000004,2.42876522867866,0.09236989373406114
1359,II-VI,M_i_A,Mn,CdS,3.127415783,2.46472240264632,0.10119088726331028
1360,II-VI,M_i_A,Fe,CdS,3.5479670530000003,2.274535363329298,0.07011912115767287
1361,II-VI,M_i_A,Co,CdS,4.964767071,2.7737015784435193,0.06916857339307572
1362,II-VI,M_i_A,Ni,CdS,3.481829349,2.646820395893952,0.057370203731321935
1363,II-VI,M_i_A,Cu,CdS,3.090279979,2.5305638040437515,0.0838438384138302
1364,II-VI,M_i_A,Zn,CdS,2.594044163,2.3437144044464,0.07221871530602539
1365,II-VI,M_i_A,Y,CdS,4.226117134,4.851267826590528,0.06445417989433193
1366,II-VI,M_i_A,Zr,CdS,4.637793417,4.5204214462994985,0.08531664840571863
1367,II-VI,M_i_A,Nb,CdS,4.597772931000001,5.022864248203485,0.06461849979112518
1368,II-VI,M_i_A,Tc,CdS,5.34961497,4.819309739665596,0.08119547708518099
1369,II-VI,M_i_A,Ru,CdS,4.49457091,4.554386692482059,0.08495077883267314
1370,II-VI,M_i_A,Rh,CdS,3.668079905,3.629769836381018,0.0796278291933498
1371,II-VI,M_i_A,Pd,CdS,2.850964545,3.1561571521373644,0.09365255917113505
1372,II-VI,M_i_A,Ag,CdS,2.439577785,2.888608634422817,0.09629787655361106
1373,II-VI,M_i_A,La,CdS,4.549863235,4.652684313552225,0.11993892780589317
1374,II-VI,M_i_A,Hf,CdS,3.349446715,5.030907921982625,0.07638937193983876
1375,II-VI,M_i_A,W,CdS,6.72272798,6.761020401043282,0.13649671447588926
1376,II-VI,M_i_A,Re,CdS,6.62125368,5.990203258745898,0.0984789637143011
1377,II-VI,M_i_A,Os,CdS,6.57528731,5.816303876680413,0.07848282449194781
1378,II-VI,M_i_A,Ir,CdS,5.042314988,4.27649177905388,0.08169705355984183
1379,II-VI,M_i_A,Pt,CdS,4.0345696,3.667041931612219,0.08893456033300794
1380,II-VI,M_i_A,Au,CdS,3.75453323,2.8570099720338815,0.10975778447450901
1381,II-VI,M_i_A,Hg,CdS,2.86197403,2.8890606999868735,0.09018901986465354
1382,II-VI,M_i_B,Li,CdS,0.7491197490000001,1.8791785759610242,0.12269088904126024
1383,II-VI,M_i_B,Na,CdS,3.041744449,3.130668538328002,0.10591268348134052
1384,II-VI,M_i_B,K,CdS,2.381976994,3.2415526828400667,0.1093625672842949
1385,II-VI,M_i_B,Cs,CdS,4.505640324,4.298993206888921,0.14408731889364187
1386,II-VI,M_i_B,Be,CdS,2.8042758180000003,2.8826323577906403,0.1255558059899131
1387,II-VI,M_i_B,Mg,CdS,2.3695997980000003,3.3764103661946145,0.11778607553213336
1388,II-VI,M_i_B,Ca,CdS,3.1495648480000003,3.726296650153924,0.07104542012364674
1389,II-VI,M_i_B,Sr,CdS,3.8450150080000003,4.303570682187147,0.10726754625455596
1390,II-VI,M_i_B,Ba,CdS,4.794424918,4.791711130523628,0.12419548000282969
1391,II-VI,M_i_B,B,CdS,5.264092778,4.582935687883342,0.10917900935903566
1392,II-VI,M_i_B,Al,CdS,3.4909473810000002,3.213460225551466,0.10477876371635106
1393,II-VI,M_i_B,Ga,CdS,2.374477518,2.8088106476582704,0.0750424467105501
1394,II-VI,M_i_B,In,CdS,3.559352445,3.425349598458264,0.08628343486269054
1395,II-VI,M_i_B,Tl,CdS,3.120259032,3.36870989317877,0.08636693924642469
1396,II-VI,M_i_B,C,CdS,7.65786622,7.059212359950277,0.10386040768107764
1397,II-VI,M_i_B,Si,CdS,4.16226125,4.28516339673962,0.09640461177656784
1398,II-VI,M_i_B,Ge,CdS,3.605107452,3.814529694536435,0.08622384478841602
1399,II-VI,M_i_B,Sn,CdS,3.848284294,4.10662398461676,0.09420026656610074
1400,II-VI,M_i_B,Pb,CdS,3.85219289,4.362633285055395,0.10138648466721986
1401,II-VI,M_i_B,N,CdS,5.1062824110000005,4.067080349204927,0.15549984536310926
1402,II-VI,M_i_B,P,CdS,4.876534284,4.790618929115823,0.12108035249574856
1403,II-VI,M_i_B,As,CdS,4.898024213999999,4.390295602556679,0.09565455624817891
1404,II-VI,M_i_B,Sb,CdS,5.146388474,4.747891592057867,0.09444644713418278
1405,II-VI,M_i_B,Bi,CdS,5.0492230000000005,4.823197576302853,0.08509610305183518
1406,II-VI,M_i_B,O,CdS,5.051992485,4.2029055263902535,0.13172572168369096
1407,II-VI,M_i_B,Se,CdS,5.426510625,4.849612109913002,0.12898195531849302
1408,II-VI,M_i_B,F,CdS,3.233400278,3.4157094308137688,0.11030488129631279
1409,II-VI,M_i_B,Cl,CdS,4.246679923,4.421873841209417,0.09846685743467011
1410,II-VI,M_i_B,Br,CdS,4.761205807,4.447718179668298,0.09891904635827789
1411,II-VI,M_i_B,I,CdS,5.655885747999999,5.925562393541142,0.11030067923801112
1412,II-VI,M_i_B,Sc,CdS,4.077342184,3.989236782507203,0.08245473881706843
1413,II-VI,M_i_B,V,CdS,3.768905175,3.2557620864114662,0.08724608613910705
1414,II-VI,M_i_B,Cr,CdS,2.281235026,2.51613177433256,0.07577837339955555
1415,II-VI,M_i_B,Mn,CdS,2.331265783,2.5476275645452153,0.1182025026230487
1416,II-VI,M_i_B,Fe,CdS,3.106557053,2.318713276661483,0.07782157102770167
1417,II-VI,M_i_B,Co,CdS,4.270167071,2.832653301403758,0.0742103031985206
1418,II-VI,M_i_B,Ni,CdS,2.745879349,2.7022858321435126,0.06414475424859807
1419,II-VI,M_i_B,Cu,CdS,2.395679979,2.5887253641453656,0.08564534457680643
1420,II-VI,M_i_B,Zn,CdS,2.5680041630000003,2.4114351242738463,0.07151970430734834
1421,II-VI,M_i_B,Y,CdS,4.498327134,5.013010337165179,0.06215955024203474
1422,II-VI,M_i_B,Zr,CdS,4.978993417,4.646747212272777,0.09036608295331122
1423,II-VI,M_i_B,Nb,CdS,5.231672931,5.139750661902579,0.07431946368297866
1424,II-VI,M_i_B,Mo,CdS,4.682262895,5.410118363642887,0.07365357344231538
1425,II-VI,M_i_B,Tc,CdS,4.84867497,4.933128069558736,0.08074770384333144
1426,II-VI,M_i_B,Ru,CdS,4.33526091,4.693569823836774,0.06973115446340838
1427,II-VI,M_i_B,Pd,CdS,2.392694545,3.2771632836361073,0.09982418883069431
1428,II-VI,M_i_B,Ag,CdS,2.177887785,3.004820779561706,0.08477334285751598
1429,II-VI,M_i_B,La,CdS,5.086243235,4.866085128101565,0.11567816848477827
1430,II-VI,M_i_B,Hf,CdS,3.704046715,5.256188071188743,0.0845653071550614
1431,II-VI,M_i_B,Ta,CdS,5.48746333,6.170536943070036,0.08298523826407775
1432,II-VI,M_i_B,W,CdS,6.43710798,6.951723154243316,0.13884051909776135
1433,II-VI,M_i_B,Re,CdS,6.63403368,6.210703306221411,0.09630842399897886
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.999440308931219,0.08568777554133752
1435,II-VI,M_i_B,Pt,CdS,3.3906396,3.865730249808223,0.09267549740470192
1436,II-VI,M_i_B,Au,CdS,3.49431323,3.0539660154309365,0.1021159775412732
1437,II-VI,M_i_B,Hg,CdS,2.96783403,3.056691411484956,0.07572171784924456
1438,II-VI,M_i_neut,Na,CdS,3.650204449,3.0686903763839366,0.10866852245397417
1439,II-VI,M_i_neut,K,CdS,2.9738469939999996,3.2103850615431435,0.11553708340930594
1440,II-VI,M_i_neut,Rb,CdS,3.7025346939999997,3.9952553895080256,0.09446154627188177
1441,II-VI,M_i_neut,Be,CdS,2.774425818,2.8655251644589566,0.11677220294963701
1442,II-VI,M_i_neut,Mg,CdS,3.100909798,3.363556689568828,0.12993849255694215
1443,II-VI,M_i_neut,Ca,CdS,4.010514848,3.7150829862891697,0.08630718814498645
1444,II-VI,M_i_neut,Sr,CdS,4.5174350080000005,4.265456928951285,0.11111288860368951
1445,II-VI,M_i_neut,Ba,CdS,5.123594918,4.689161372456839,0.12939066543060174
1446,II-VI,M_i_neut,B,CdS,5.493562777999999,4.5903960970496005,0.10807218698484579
1447,II-VI,M_i_neut,Al,CdS,3.9653573810000005,3.191481645555398,0.09928895416704692
1448,II-VI,M_i_neut,In,CdS,4.006282445,3.3217520294283935,0.07849812507979284
1449,II-VI,M_i_neut,Tl,CdS,3.5538690319999997,3.097560672928759,0.09071098635821111
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.034331994366994,0.11410179959828716
1451,II-VI,M_i_neut,Si,CdS,4.23679125,4.290421734404666,0.09571683646428007
1452,II-VI,M_i_neut,Ge,CdS,3.645507453,3.7262686431239755,0.0824584470517855
1453,II-VI,M_i_neut,Sn,CdS,4.125054294,3.981363799765662,0.09255880146653706
1454,II-VI,M_i_neut,Pb,CdS,4.24619289,4.06818943274619,0.10107138409209013
1455,II-VI,M_i_neut,N,CdS,4.709282411,4.0459476772161,0.16901637621579485
1456,II-VI,M_i_neut,P,CdS,4.345464284,4.771583665520332,0.10921483921847354
1457,II-VI,M_i_neut,Sb,CdS,4.605538473999999,4.571014158179874,0.09355093420663942
1458,II-VI,M_i_neut,Bi,CdS,4.471183,4.508065884312506,0.1323301990396834
1459,II-VI,M_i_neut,O,CdS,4.282402485,4.192746967346496,0.13063999497053977
1460,II-VI,M_i_neut,Se,CdS,4.890340625,4.776497340594514,0.1117332535044892
1461,II-VI,M_i_neut,Te,CdS,5.330132655,4.98197397252463,0.11549509367362049
1462,II-VI,M_i_neut,F,CdS,2.244890277,3.381557204417754,0.10566401494715622
1463,II-VI,M_i_neut,Cl,CdS,4.010589923,4.410270390025929,0.10295631939364447
1464,II-VI,M_i_neut,Br,CdS,4.443745807,4.3859078547556845,0.10618126970282098
1465,II-VI,M_i_neut,I,CdS,5.176105748,5.88155848610153,0.13582768821675406
1466,II-VI,M_i_neut,Sc,CdS,4.076642184,3.964073993675764,0.07806084778284095
1467,II-VI,M_i_neut,Ti,CdS,4.080128858,3.5233444704628893,0.07769876924871563
1468,II-VI,M_i_neut,V,CdS,3.738725175,3.1776021060902386,0.08198497310506381
1469,II-VI,M_i_neut,Cr,CdS,2.2847150259999998,2.4478241636759,0.09149734610311304
1470,II-VI,M_i_neut,Mn,CdS,2.3211857830000002,2.472606566526868,0.09370138959470103
1471,II-VI,M_i_neut,Fe,CdS,2.762367053,2.2505605873447525,0.07888106221385102
1472,II-VI,M_i_neut,Co,CdS,4.238677071000001,2.7611812102230466,0.06427130469796967
1473,II-VI,M_i_neut,Ni,CdS,2.377239349,2.62868176702327,0.061193292087156306
1474,II-VI,M_i_neut,Cu,CdS,2.3641899790000003,2.5193809658875015,0.08661248101155417
1475,II-VI,M_i_neut,Zn,CdS,2.8387341630000003,2.346240118993497,0.07439305682980986
1476,II-VI,M_i_neut,Y,CdS,5.480137134,4.965974902537712,0.06936463602331751
1477,II-VI,M_i_neut,Zr,CdS,4.765643417,4.550270129461414,0.08092394357507848
1478,II-VI,M_i_neut,Nb,CdS,5.014142931,5.022754391436929,0.06406111287646825
1479,II-VI,M_i_neut,Mo,CdS,4.699042895,5.2710456707354725,0.06910502144385561
1480,II-VI,M_i_neut,Tc,CdS,4.78882497,4.82822314182609,0.06633472734560135
1481,II-VI,M_i_neut,Ru,CdS,4.04490091,4.531364098267615,0.08675465388116263
1482,II-VI,M_i_neut,Rh,CdS,3.193889905,3.6361897108645125,0.07348918896288198
1483,II-VI,M_i_neut,Pd,CdS,2.330494545,3.141794541628801,0.09536141110408819
1484,II-VI,M_i_neut,Ag,CdS,2.450397785,2.8815180994371263,0.09139372197368846
1485,II-VI,M_i_neut,La,CdS,5.599793235,4.70342874223782,0.1322179543269446
1486,II-VI,M_i_neut,Hf,CdS,3.264696715,5.0144676161704025,0.08391808125723602
1487,II-VI,M_i_neut,Ta,CdS,4.95648333,5.887179063931244,0.0772353279056394
1488,II-VI,M_i_neut,W,CdS,6.31595798,6.6424322306172865,0.12873369442256102
1489,II-VI,M_i_neut,Re,CdS,6.21275368,5.930968290238209,0.08919931629507326
1490,II-VI,M_i_neut,Os,CdS,5.52412731,5.711730377421432,0.07267695754247103
1491,II-VI,M_i_neut,Ir,CdS,4.046444988,4.169793293461021,0.08046465282143152
1492,II-VI,M_i_neut,Au,CdS,3.44684323,2.7534472410522914,0.09796205539045193
1493,II-VI,M_i_neut,Hg,CdS,3.25708403,2.806292209017896,0.09692821966518142
