,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
1267,II-VI,M_A,Os,CdS,3.05925731,3.1068699808524514,0.1395935715212346
1268,II-VI,M_A,Ir,CdS,2.7414119610000003,2.2470065009246865,0.14156005279115286
1269,II-VI,M_A,Pt,CdS,2.667656387,1.5574041029057235,0.17717059504898353
1270,II-VI,M_A,Au,CdS,1.366432134,1.4898579237493252,0.19794268815079852
1271,II-VI,M_A,Hg,CdS,0.15432789800000002,-0.496737202450933,0.20670376216244166
1272,II-VI,M_B,Li,CdS,5.957413117000001,5.206601054990225,0.18574558678949815
1273,II-VI,M_B,K,CdS,6.524621657999999,6.475429670156224,0.17088145317529194
1274,II-VI,M_B,Rb,CdS,6.36292662,7.182822443634658,0.20044772251295173
1275,II-VI,M_B,Cs,CdS,6.059261066,9.241521491827967,0.45540167479399696
1276,II-VI,M_B,Be,CdS,7.354174636000001,7.8326802794964125,0.22578087649312514
1277,II-VI,M_B,Mg,CdS,7.292543166000001,6.112588470101504,0.25499158741951855
1278,II-VI,M_B,Ca,CdS,9.228458216,8.047850825863701,0.18920440924765783
1279,II-VI,M_B,Sr,CdS,9.291238376,8.92266333500518,0.18692408406204208
1280,II-VI,M_B,Ba,CdS,9.597313425,9.02507219981118,0.30587404087407144
1281,II-VI,M_B,B,CdS,6.877174287999999,6.921277931236666,0.2125510349440534
1282,II-VI,M_B,Al,CdS,6.965410749,5.467921488468984,0.1778388220303293
1283,II-VI,M_B,Ga,CdS,5.603046643,4.756444525126204,0.17294467434769434
1284,II-VI,M_B,In,CdS,5.52411414,4.7755740047706245,0.13612807049283007
1285,II-VI,M_B,Tl,CdS,4.753950377,4.588300830149544,0.23638577521659532
1286,II-VI,M_B,C,CdS,6.5634195879999995,8.016365024268561,0.19422860636605851
1287,II-VI,M_B,Si,CdS,6.16005079,5.3490321187695455,0.18213569209209066
1288,II-VI,M_B,Ge,CdS,4.8439449130000005,4.974034435062821,0.13628228403702594
1289,II-VI,M_B,Sn,CdS,5.021407605,4.5138772164528165,0.16526683936311312
1290,II-VI,M_B,Pb,CdS,5.196257256,3.816861663288571,0.13587752013990018
1291,II-VI,M_B,N,CdS,3.3538524460000003,4.080090670981815,0.17820058485863802
1292,II-VI,M_B,P,CdS,3.004582397,3.6287079458063203,0.14684079952742404
1293,II-VI,M_B,As,CdS,2.6687952719999997,2.928124422715316,0.1363523916969138
1294,II-VI,M_B,Sb,CdS,3.2850779310000005,3.045682661795193,0.16789095835766543
1295,II-VI,M_B,Bi,CdS,3.931325717,2.778341578610894,0.2431165175973229
1296,II-VI,M_B,O,CdS,1.25447662,3.0168045878320457,0.1925958743683037
1297,II-VI,M_B,S,CdS,-4.3700000000000004e-10,2.4196933753543464,0.17282948230533823
1298,II-VI,M_B,Te,CdS,0.635866145,1.8452498272836855,0.1779661025648516
1299,II-VI,M_B,F,CdS,1.8959436459999999,1.7382071821065588,0.21429171020823312
1300,II-VI,M_B,Cl,CdS,1.353813291,2.722979787630593,0.1876114492374551
1301,II-VI,M_B,Sc,CdS,10.49888555,7.825350473529918,0.13038300678393486
1302,II-VI,M_B,Ti,CdS,10.45038224,7.738636695339129,0.11171351745491438
1303,II-VI,M_B,V,CdS,9.186192879,7.598863053853128,0.12256079562106419
1304,II-VI,M_B,Cr,CdS,7.669345216,6.429981691463439,0.15685270681366192
1305,II-VI,M_B,Mn,CdS,7.370016075,5.765613313215167,0.12168170722308419
1306,II-VI,M_B,Fe,CdS,7.139933500000001,6.581537843591174,0.12091067305268977
1307,II-VI,M_B,Co,CdS,8.32728159,6.212612982673259,0.15226904329893212
1308,II-VI,M_B,Ni,CdS,5.258600438999999,5.606598357525395,0.14266655039744985
1309,II-VI,M_B,Cu,CdS,4.67803771,4.635766599879413,0.14646662535262212
1310,II-VI,M_B,Nb,CdS,10.69516812,9.137439221622836,0.13546293690658331
1311,II-VI,M_B,Mo,CdS,10.469340800000001,8.92521463434392,0.13883050094196028
1312,II-VI,M_B,Tc,CdS,9.29688637,7.9797390073746115,0.13254747164946634
1313,II-VI,M_B,Ru,CdS,7.986628245,7.711253423899973,0.13760162662058933
1314,II-VI,M_B,Rh,CdS,7.064644857999999,6.845489699271281,0.1554339322512458
1315,II-VI,M_B,Pd,CdS,3.530550625,6.064424374918405,0.17199401729718133
1316,II-VI,M_B,Ag,CdS,3.617794227,4.083434680810702,0.12980898648028075
1317,II-VI,M_B,La,CdS,11.7532599,10.001889530562668,0.3025508322073277
1318,II-VI,M_B,Hf,CdS,9.472902328,9.322947314998181,0.21982872449500768
1319,II-VI,M_B,Ta,CdS,9.877483895,9.9052819167112,0.18050946442336233
1320,II-VI,M_B,Re,CdS,8.739321192,9.714598915300956,0.1730910029410261
1321,II-VI,M_B,Os,CdS,7.4373306779999995,8.0779258525921,0.15234887627764762
1322,II-VI,M_B,Ir,CdS,6.197865329,6.769715633794158,0.171440750085163
1323,II-VI,M_B,Pt,CdS,3.865909755,5.48101989452065,0.16421551024729317
1324,II-VI,M_B,Au,CdS,2.889655502,3.843109598487291,0.14159559788562226
1325,II-VI,M_B,Hg,CdS,3.8968712660000002,3.608743765086004,0.18463638280376796
1326,II-VI,M_i_A,Li,CdS,1.9190697490000002,3.48212312477665,0.14905511335566354
1327,II-VI,M_i_A,Na,CdS,3.927736887,3.7384000774747648,0.1467682713529204
1328,II-VI,M_i_A,K,CdS,3.16286829,4.691696895979271,0.10477121594016539
1329,II-VI,M_i_A,Rb,CdS,4.068153252,5.055149092172308,0.12633542742327913
1330,II-VI,M_i_A,Cs,CdS,4.556377698,5.886383902966364,0.16346608045247035
1331,II-VI,M_i_A,Mg,CdS,4.279379798,4.100913042928999,0.11843162556174117
1332,II-VI,M_i_A,Ca,CdS,4.328844848,5.470968918263469,0.12735358226040308
1333,II-VI,M_i_A,Sr,CdS,4.716165008,5.844647283214433,0.10434544476206192
1334,II-VI,M_i_A,Ba,CdS,5.600030057000001,5.777024181777881,0.09410239507104372
1335,II-VI,M_i_A,B,CdS,6.76231092,5.6061698647425775,0.14019470075602414
1336,II-VI,M_i_A,Ga,CdS,4.007703275,4.706611232447118,0.11054302456762753
1337,II-VI,M_i_A,In,CdS,4.3147407719999995,4.806443487496838,0.08557015146738249
1338,II-VI,M_i_A,Tl,CdS,3.367467009,4.318793268528824,0.12040591378352143
1339,II-VI,M_i_A,C,CdS,7.24242622,7.15918178724679,0.12040274419849625
1340,II-VI,M_i_A,Si,CdS,6.623747422,5.056528018950139,0.13280754668269926
1341,II-VI,M_i_A,Ge,CdS,4.841511545,5.306742078114778,0.08706969065110708
1342,II-VI,M_i_A,Pb,CdS,4.735883888,4.862015031695625,0.11218687693290388
1343,II-VI,M_i_A,N,CdS,4.482209078,4.226313502837215,0.15753877049003992
1344,II-VI,M_i_A,P,CdS,4.927209029,4.288057686677282,0.1098483149372812
1345,II-VI,M_i_A,As,CdS,4.5214919039999995,4.645452416110461,0.08906227913603944
1346,II-VI,M_i_A,Sb,CdS,5.402744563,5.00635480513999,0.11381248335869863
1347,II-VI,M_i_A,Bi,CdS,5.779252349,4.9060104302183785,0.10413983784204628
1348,II-VI,M_i_A,O,CdS,3.6273332519999997,3.545053307325756,0.126443284168851
1349,II-VI,M_i_A,Se,CdS,3.825660625,4.228349049604924,0.10608938710939907
1350,II-VI,M_i_A,Te,CdS,4.646912777,4.740484655615892,0.12117096148821664
1351,II-VI,M_i_A,F,CdS,1.592180278,2.830642364101043,0.14520653480525217
1352,II-VI,M_i_A,Cl,CdS,3.072909923,4.4274822671759235,0.12735465905731608
1353,II-VI,M_i_A,Br,CdS,3.698975807,4.321732677777785,0.12952145106113222
1354,II-VI,M_i_A,I,CdS,4.740095748,5.158654285011005,0.10851026642776185
1355,II-VI,M_i_A,Sc,CdS,6.228192184,6.017327804249244,0.11303180882567142
1356,II-VI,M_i_A,Ti,CdS,6.394548875,6.153898784093956,0.07377954775259815
1357,II-VI,M_i_A,V,CdS,6.038749511000001,6.075015020660219,0.07276361438529133
1358,II-VI,M_i_A,Cr,CdS,4.814891848,4.883703938666763,0.088651774219662
1359,II-VI,M_i_A,Mn,CdS,4.8343627069999995,3.864106352896539,0.07677642322779728
1360,II-VI,M_i_A,Fe,CdS,5.338430132,4.76577492615845,0.06974851504802693
1361,II-VI,M_i_A,Co,CdS,6.7288782220000005,4.632833022495641,0.0848107555382155
1362,II-VI,M_i_A,Ni,CdS,4.114587071,4.36098873648031,0.09463198780112475
1363,II-VI,M_i_A,Cu,CdS,3.079634342,3.475962667478055,0.10356303636540334
1364,II-VI,M_i_A,Zn,CdS,3.892044163,3.62605498115542,0.09153598463902834
1365,II-VI,M_i_A,Y,CdS,6.173117134,7.1155443712583715,0.08398560064698567
1366,II-VI,M_i_A,Zr,CdS,7.48521052,7.259290456580305,0.1013720872171658
1367,II-VI,M_i_A,Nb,CdS,6.802344752000001,7.488108888169725,0.08482328167135772
1368,II-VI,M_i_A,Tc,CdS,7.216523002000001,6.155625131137711,0.06292365501605314
1369,II-VI,M_i_A,Ru,CdS,6.151374877,5.944233839800935,0.07618275769502235
1370,II-VI,M_i_A,Rh,CdS,5.44798149,5.338864151517589,0.08271915666423663
1371,II-VI,M_i_A,Pd,CdS,2.540807257,4.607861266207243,0.090662293947484
1372,II-VI,M_i_A,Ag,CdS,2.171600859,3.187911642570124,0.10109400692637804
1373,II-VI,M_i_A,La,CdS,6.608206528999999,7.352919697117356,0.15037609233507454
1374,II-VI,M_i_A,Hf,CdS,5.36329896,6.865145237139467,0.12738162627184174
1375,II-VI,M_i_A,W,CdS,7.1244655020000005,7.317975174661034,0.11208307325211331
1376,II-VI,M_i_A,Re,CdS,6.732287824,7.381863866592366,0.11457218895233255
1377,II-VI,M_i_A,Os,CdS,6.57528731,5.928527070414871,0.10464386881251764
1378,II-VI,M_i_A,Ir,CdS,5.676951961,4.828267118279006,0.11093925538240282
1379,II-VI,M_i_A,Pt,CdS,4.257966387,4.2517138025813495,0.10142474402886469
1380,II-VI,M_i_A,Au,CdS,2.7518221339999998,3.004701681892503,0.10449932013954372
1381,II-VI,M_i_A,Hg,CdS,2.7665478980000002,3.3162293884720633,0.0959599850973606
1382,II-VI,M_i_B,Li,CdS,1.3981197490000001,3.4652787706431334,0.17932485499342263
1383,II-VI,M_i_B,Na,CdS,3.839996887,3.586167422084391,0.1520994106460036
1384,II-VI,M_i_B,K,CdS,3.50061829,4.417706325266196,0.13078063796987274
1385,II-VI,M_i_B,Cs,CdS,5.731697698,5.796957787894099,0.18523861845994494
1386,II-VI,M_i_B,Be,CdS,4.128991268,4.797245135571958,0.11827535173298492
1387,II-VI,M_i_B,Mg,CdS,3.667599798,3.875820486108476,0.11550633922623504
1388,II-VI,M_i_B,Ca,CdS,4.447564848,5.19269218335871,0.12856720177512113
1389,II-VI,M_i_B,Sr,CdS,5.143015008,5.67815911470359,0.1048151258510276
1390,II-VI,M_i_B,Ba,CdS,6.1871200570000005,5.655490385753915,0.10036158233794507
1391,II-VI,M_i_B,B,CdS,6.42550092,5.553064719207491,0.14001638071175318
1392,II-VI,M_i_B,Al,CdS,5.437947381,4.850042493568978,0.12530771736237953
1393,II-VI,M_i_B,Ga,CdS,4.026983275,4.62861176913999,0.11769296590851948
1394,II-VI,M_i_B,In,CdS,4.421690772,4.833199422187758,0.10609943031055055
1395,II-VI,M_i_B,Tl,CdS,3.6311170089999996,4.218791639953382,0.12009122883858415
1396,II-VI,M_i_B,C,CdS,7.65786622,7.09184905647754,0.10815663023912736
1397,II-VI,M_i_B,Si,CdS,6.2014174220000005,4.913929207476187,0.1285373085093468
1398,II-VI,M_i_B,Ge,CdS,4.739851545,5.217590957592652,0.08123416989706965
1399,II-VI,M_i_B,Sn,CdS,5.165564237,5.314345882353747,0.12961877058909135
1400,II-VI,M_i_B,Pb,CdS,5.066503888,4.7761053664514925,0.11805704949334167
1401,II-VI,M_i_B,N,CdS,4.889949078,4.167973988818824,0.13633675454975347
1402,II-VI,M_i_B,P,CdS,5.159599029,4.125164179443372,0.08953115942438498
1403,II-VI,M_i_B,As,CdS,4.681761904,4.56564034201133,0.09671266468129457
1404,II-VI,M_i_B,Sb,CdS,5.4958445629999995,5.123454781101131,0.13335793139245594
1405,II-VI,M_i_B,Bi,CdS,5.926762349,4.83976674995467,0.09912319091316352
1406,II-VI,M_i_B,O,CdS,4.399793252,3.4539784368898205,0.11317737217317761
1407,II-VI,M_i_B,Se,CdS,4.128510625,4.156471230256541,0.10141385863745239
1408,II-VI,M_i_B,F,CdS,2.584400278,2.7615116953908263,0.13592270721992236
1409,II-VI,M_i_B,Cl,CdS,3.5976799230000003,4.258468926685621,0.10870075451947359
1410,II-VI,M_i_B,Br,CdS,4.112205807,4.208037895063155,0.1057621308283444
1411,II-VI,M_i_B,I,CdS,5.006885748,5.235745911695363,0.09252840701855657
1412,II-VI,M_i_B,Sc,CdS,6.024342184,5.74269250916287,0.10976824578152741
1413,II-VI,M_i_B,V,CdS,5.883909511000001,5.866175293963389,0.08413214265379323
1414,II-VI,M_i_B,Cr,CdS,4.189841848,4.6769758980215625,0.09361391812732285
1415,II-VI,M_i_B,Mn,CdS,4.038212707,3.6681640016677735,0.09021935919283267
1416,II-VI,M_i_B,Fe,CdS,4.897020132,4.553973336692893,0.07086414077698383
1417,II-VI,M_i_B,Co,CdS,6.034278222,4.4262302883805,0.08614459410187862
1418,II-VI,M_i_B,Ni,CdS,3.3786370710000004,4.170823599225971,0.08803686485081007
1419,II-VI,M_i_B,Cu,CdS,2.385034342,3.359469971066882,0.0834174524876422
1420,II-VI,M_i_B,Zn,CdS,3.866004163,3.4921304752180773,0.11088276925590033
1421,II-VI,M_i_B,Y,CdS,6.445327133999999,6.933140862111071,0.09330705880190228
1422,II-VI,M_i_B,Zr,CdS,7.82641052,7.044633482722328,0.09274927059142217
1423,II-VI,M_i_B,Nb,CdS,7.436244752,7.282102862201933,0.0927017129737115
1424,II-VI,M_i_B,Mo,CdS,7.214207437000001,6.986665493178111,0.09137046835850061
1425,II-VI,M_i_B,Tc,CdS,6.715583002000001,5.925244865540998,0.09167412798585198
1426,II-VI,M_i_B,Ru,CdS,5.992064877000001,5.6978980921965725,0.09356410335887089
1427,II-VI,M_i_B,Pd,CdS,2.082537257,4.416010790685659,0.10699810764723797
1428,II-VI,M_i_B,Ag,CdS,1.909910859,3.0457592176450428,0.0964350892245166
1429,II-VI,M_i_B,La,CdS,7.144586529,7.212804011839006,0.14030075701994074
1430,II-VI,M_i_B,Hf,CdS,5.71789896,6.742625666791554,0.13901902841334854
1431,II-VI,M_i_B,Ta,CdS,6.271500527000001,7.6039976241357605,0.12741989792516548
1432,II-VI,M_i_B,W,CdS,6.838845502000001,7.144204987704373,0.11654501228070419
1433,II-VI,M_i_B,Re,CdS,6.7450678239999995,7.267785044621272,0.10918891046371311
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.794012721959876,0.11384184352699891
1435,II-VI,M_i_B,Pt,CdS,3.614036387,4.070385373299112,0.14199991068323256
1436,II-VI,M_i_B,Au,CdS,2.491602134,2.794480428611984,0.13193999734231915
1437,II-VI,M_i_B,Hg,CdS,2.872407898,3.144517285165608,0.10474696846471984
1438,II-VI,M_i_neut,Na,CdS,4.448456887,3.7995884009742142,0.14777484299340937
1439,II-VI,M_i_neut,K,CdS,4.09248829,4.771595146296363,0.12024107390369779
1440,II-VI,M_i_neut,Rb,CdS,4.9513332519999995,5.205429324586026,0.13426438752107372
1441,II-VI,M_i_neut,Be,CdS,4.099141268,4.885257964501351,0.11064430284788554
1442,II-VI,M_i_neut,Mg,CdS,4.398909798,4.172587098434425,0.11439015032038942
1443,II-VI,M_i_neut,Ca,CdS,5.308514848,5.54776992680908,0.1245417794383971
1444,II-VI,M_i_neut,Sr,CdS,5.815435008,5.9973659482424955,0.10689952537928478
1445,II-VI,M_i_neut,Ba,CdS,6.516290057000001,5.965155472427616,0.09713643643938219
1446,II-VI,M_i_neut,B,CdS,6.65497092,5.6381536075959255,0.14236482221997243
1447,II-VI,M_i_neut,Al,CdS,5.9123573810000005,5.03025641733668,0.11766503620283053
1448,II-VI,M_i_neut,In,CdS,4.868620772,4.9271650364831165,0.07809199036287355
1449,II-VI,M_i_neut,Tl,CdS,4.064727008999999,4.440645248282383,0.12222245501402426
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.180751905425856,0.11262002413673891
1451,II-VI,M_i_neut,Si,CdS,6.275947422000001,5.1205013704435585,0.13500675432453857
1452,II-VI,M_i_neut,Ge,CdS,4.780251545,5.351264155428474,0.09003086764903415
1453,II-VI,M_i_neut,Sn,CdS,5.442334237000001,5.304512066594752,0.12680071897548403
1454,II-VI,M_i_neut,Pb,CdS,5.460503888,4.975483934651972,0.09627842176605164
1455,II-VI,M_i_neut,N,CdS,4.4929490780000005,4.25666720259967,0.15067132158678806
1456,II-VI,M_i_neut,P,CdS,4.628529029,4.3562118268031,0.1100898742908612
1457,II-VI,M_i_neut,Sb,CdS,4.9549945630000005,5.0950789757414485,0.0987104591747277
1458,II-VI,M_i_neut,Bi,CdS,5.348722349,4.962801528374255,0.13378230622316123
1459,II-VI,M_i_neut,O,CdS,3.630203252,3.5688443350921104,0.13459299004227718
1460,II-VI,M_i_neut,Se,CdS,3.592340625,4.267606731797445,0.10420198805183606
1461,II-VI,M_i_neut,Te,CdS,4.208942777,4.777442152506045,0.12249516245953784
1462,II-VI,M_i_neut,F,CdS,1.5958902769999999,2.8488410153865957,0.13173231217028517
1463,II-VI,M_i_neut,Cl,CdS,3.361589923,4.516679951015512,0.11399139514543
1464,II-VI,M_i_neut,Br,CdS,3.794745807,4.342836639973155,0.1312394389394621
1465,II-VI,M_i_neut,I,CdS,4.527105748,5.282755501487142,0.10861086161546699
1466,II-VI,M_i_neut,Sc,CdS,6.023642184,6.075657105177141,0.11519901511010977
1467,II-VI,M_i_neut,Ti,CdS,6.314918875,6.215533014774609,0.08568244106771777
1468,II-VI,M_i_neut,V,CdS,5.853729511,6.126143483894291,0.07248334362434213
1469,II-VI,M_i_neut,Cr,CdS,4.193321848,4.926615421718746,0.09545297455025015
1470,II-VI,M_i_neut,Mn,CdS,4.028132707,3.9219236371214974,0.07955120965639653
1471,II-VI,M_i_neut,Fe,CdS,4.5528301319999995,4.76002202077057,0.08154935189837062
1472,II-VI,M_i_neut,Co,CdS,6.002788222,4.618603326848017,0.09364528727299175
1473,II-VI,M_i_neut,Ni,CdS,3.0099970710000004,4.36042479435075,0.09828633147528289
1474,II-VI,M_i_neut,Cu,CdS,2.3535443419999997,3.489910861931191,0.09946893688514685
1475,II-VI,M_i_neut,Zn,CdS,4.136734163,3.6318058182108026,0.09138114768284268
1476,II-VI,M_i_neut,Y,CdS,7.427137134,7.257783788775823,0.07919352196671
1477,II-VI,M_i_neut,Zr,CdS,7.61306052,7.369248362251031,0.10580080844049204
1478,II-VI,M_i_neut,Nb,CdS,7.218714752,7.594983920085886,0.07404806347866406
1479,II-VI,M_i_neut,Mo,CdS,7.2309874370000005,7.291790577014669,0.06481129962952832
1480,II-VI,M_i_neut,Tc,CdS,6.655733002000001,6.275216165162958,0.07453295025079537
1481,II-VI,M_i_neut,Ru,CdS,5.701704877,5.9967747635424375,0.07736911122795744
1482,II-VI,M_i_neut,Rh,CdS,4.97379149,5.382100610972357,0.08385243544466779
1483,II-VI,M_i_neut,Pd,CdS,2.020337257,4.638800884984947,0.0965785602293093
1484,II-VI,M_i_neut,Ag,CdS,2.182420859,3.224584505430466,0.10256189398397729
1485,II-VI,M_i_neut,La,CdS,7.658136529,7.5273965736400985,0.15043797810926124
1486,II-VI,M_i_neut,Hf,CdS,5.27854896,7.0095266222006245,0.13777387836431587
1487,II-VI,M_i_neut,Ta,CdS,5.740520527,7.828922797567759,0.11351184671337711
1488,II-VI,M_i_neut,W,CdS,6.717695502000001,7.323120768437744,0.08724836382348464
1489,II-VI,M_i_neut,Re,CdS,6.323787824,7.495259189170443,0.10784537331094364
1490,II-VI,M_i_neut,Os,CdS,5.52412731,5.940750218649744,0.105961392577982
1491,II-VI,M_i_neut,Ir,CdS,4.681081961,4.789985082968342,0.11361079701215991
1492,II-VI,M_i_neut,Au,CdS,2.444132134,2.9583591205113544,0.11131175558167535
1493,II-VI,M_i_neut,Hg,CdS,3.161657898,3.338341335602712,0.11165579755078488
