SC_type,AB_compound,Def_site,Impuirty_atom,dH-B NN,dH-B Error,dH-B DFT,dH-A NN,dH-A Error,dH-A DFT
II-VI,CdS,M_i_A,W,7.217212975025177,0.37563949845282774,7.124465502000001,6.552697908878327,0.30408401090111886,6.72272798
II-VI,CdS,M_i_A,Y,6.939239263534546,0.3195000480741338,6.173117133999996,4.581601214408875,0.24477932541413752,4.226117134000001
II-VI,CdS,M_i_A,Zn,3.707136332988739,0.3058076996043912,3.892044163,2.6349640071392058,0.16560890464527617,2.594044163000002
II-VI,CdS,M_i_A,Zr,7.16645747423172,0.27653899007983396,7.485210520000004,4.677930366992951,0.22611447899995699,4.637793417000003
II-VI,CdS,M_i_B,Ag,2.3745908826589583,0.2513915329278569,1.9099108590000007,2.175730761885643,0.18120911226361455,2.177887785
II-VI,CdS,M_i_B,Al,5.482395374774933,0.3637934273051623,5.4379473809999945,3.8717938005924224,0.24570207728904817,3.4909473809999993
II-VI,CdS,M_i_B,As,4.761042082309723,0.2339563338598354,4.681761904000004,4.627293169498444,0.24923687785288645,4.898024214000002
II-VI,CdS,M_i_B,Au,2.729215031862259,0.23159543105481947,2.4916021340000007,2.913784313201904,0.24795998051974363,3.494313230000001
II-VI,CdS,M_i_B,B,6.081073212623596,0.30479595614233984,6.425500919999996,5.193180739879608,0.26277192884162437,5.2640927779999975
II-VI,CdS,M_i_B,Ba,6.393956816196441,0.5764542652309327,6.187120056999994,4.527492791414261,0.4892233137077392,4.7944249180000025
II-VI,CdS,M_i_B,Be,5.130114185810089,0.30014283764363286,4.128991267999996,3.2655367612838746,0.24840060387748997,2.8042758179999976
II-VI,CdS,M_i_B,Bi,5.492646217346191,0.2953104965876165,5.926762349,4.859645187854767,0.2870716311026356,5.049223000000003
II-VI,CdS,M_i_B,Br,3.992656809091568,0.2663166247727294,4.1122058070000005,4.906275951862336,0.2534254297812036,4.761205807000001
II-VI,CdS,M_i_B,C,7.779795229434967,0.3610153070580358,7.657866219999998,7.412490487098694,0.3838607218289009,7.657866219999998
II-VI,CdS,M_i_B,Ca,5.1262677073478695,0.2882535512871001,4.447564848000003,3.1044211626052856,0.19019767874231286,3.149564847999998
II-VI,CdS,M_i_B,Cd,3.7329157471656798,0.24792224761509213,4.657435999999998,2.7628274500370025,0.20246648238303575,2.9872929999999975
II-VI,CdS,M_i_B,Cl,3.432262033224106,0.27284703107702846,3.597679922999999,4.364907395839691,0.315165849613447,4.2466799229999985
II-VI,CdS,M_i_B,Co,4.53395259976387,0.3989325779119531,6.034278222000005,3.017782074213028,0.29852101186386126,4.270167071000002
II-VI,CdS,M_i_B,Cr,4.659763145446777,0.24204727390651873,4.189841848000003,2.8553503334522246,0.154376466103553,2.2812350260000005
II-VI,CdS,M_i_B,Cs,5.7548131287097934,0.9429236252543599,5.731697698000003,4.239776998758316,0.6796666144247363,4.5056403240000025
II-VI,CdS,M_i_B,Cu,3.0994500398635862,0.42330005094459694,2.385034341999998,2.4008307576179506,0.23131653034543445,2.395679978999998
II-VI,CdS,M_i_B,F,2.1052015155553816,0.4032002077202506,2.584400278000001,2.895889049768448,0.5245122900815342,3.233400278000002
II-VI,CdS,M_i_B,Fe,4.322624397277832,0.27410528938593215,4.897020131999996,2.643619602918625,0.1678766080775869,3.106557053000002
II-VI,CdS,M_i_B,Ga,4.372406852245331,0.3035815710670606,4.026983275000001,3.0859954953193665,0.24178701222800733,2.3744775180000017
II-VI,CdS,M_i_B,Ge,5.263861513137817,0.3163198117964107,4.739851544999995,4.02513964176178,0.24961638731608188,3.6051074519999995
II-VI,CdS,M_i_B,Hf,6.125196433067321,0.30582915894696266,5.717898960000006,4.212099343538284,0.26012736085608246,3.7040467150000014
II-VI,CdS,M_i_B,Hg,3.4077005624771117,0.21188393218484947,2.872407898000002,2.8250214219093324,0.21159592162808452,2.9678340300000023
II-VI,CdS,M_i_B,I,4.540361005067825,0.3167918018801068,5.006885748000001,5.326846790313721,0.26580126605889254,5.655885748000002
II-VI,CdS,M_i_B,In,4.5661733746528625,0.31374306285784814,4.4216907720000025,3.4821573734283446,0.2735718521827604,3.559352445000001
II-VI,CdS,M_i_B,Ir,5.307973647117615,0.20605139023033323,7.268054000000001,4.822904312610627,0.20020533952885536,4.763054000000002
II-VI,CdS,M_i_B,K,3.909334236383438,0.42654124608105215,3.500618290000002,2.778702598810196,0.183079644897509,2.381976993999999
II-VI,CdS,M_i_B,La,7.288102984428406,0.422924254366319,7.144586529,4.821099281311035,0.34979797476443913,5.086243235000003
II-VI,CdS,M_i_B,Li,2.327423933148384,0.6259341716483482,1.398119749000001,1.6457461059093474,0.3601133460864352,0.7491197490000008
II-VI,CdS,M_i_B,Mg,4.329851061105728,0.24287435259633902,3.6675997979999986,2.689553302526474,0.16325113172535863,2.369599798
II-VI,CdS,M_i_B,Mn,3.7664558231830596,0.3206043891335314,4.038212707000002,2.197649675607681,0.1875557488880271,2.331265783000002
II-VI,CdS,M_i_B,Mo,7.1009929299354555,0.29743906793861624,7.214207437000003,5.3388976693153385,0.2667797065244309,4.682262895
II-VI,CdS,M_i_B,N,4.478769814968109,0.3163408304594607,4.889949078,4.998557758331299,0.23820760408149494,5.106282410999997
II-VI,CdS,M_i_B,Na,3.627440106868744,0.3599528579321684,3.8399968870000007,2.6111623287200927,0.1574577039158292,3.041744449000003
II-VI,CdS,M_i_B,Nb,7.173478734493256,0.3028093168941146,7.436244751999995,4.955504810810089,0.26284234076360036,5.231672930999998
II-VI,CdS,M_i_B,Ni,3.884825122356415,0.39959496989584614,3.3786370710000013,2.6587624311447144,0.2567461304949778,2.745879349000002
II-VI,CdS,M_i_B,O,3.5676922738552093,0.2538024297999421,4.399793251999998,4.679067802429199,0.2885167922427927,5.051992485
II-VI,CdS,M_i_B,Os,6.343312609195709,0.2630759461057187,6.2764473100000036,6.028598475456238,0.23398614363318163,6.2764473100000036
II-VI,CdS,M_i_B,P,4.532447630167008,0.2935928030495073,5.159599028999998,4.953772306442261,0.20805104304348826,4.876534284000001
II-VI,CdS,M_i_B,Pb,4.91087361574173,0.327249390938276,5.066503888,4.037428194284439,0.29461162147121384,3.8521928899999986
II-VI,CdS,M_i_B,Pd,3.686426746845245,0.288577890462073,2.082537256999999,2.758996623754501,0.22193014124334756,2.3926945449999986
II-VI,CdS,M_i_B,Pt,3.9880057156085966,0.23376871736417326,3.6140363869999996,3.682841235399246,0.21897572718636577,3.3906396
II-VI,CdS,M_i_B,Rb,4.735383033752441,0.6421145046603361,6.097848,3.426152986288071,0.3329881385930316,3.529205000000001
II-VI,CdS,M_i_B,Re,7.345093631744385,0.3640519375630917,6.745067823999996,6.563856327533722,0.2544725006435207,6.634033679999995
II-VI,CdS,M_i_B,Rh,5.038368272781372,0.26009235620365834,5.551328000000004,3.85432505607605,0.2216432289288607,3.327112999999998
II-VI,CdS,M_i_B,Ru,5.87944529056549,0.28787373343983663,5.992064876999997,4.432394731044769,0.1614545346531687,4.335260909999998
II-VI,CdS,M_i_B,S,3.9518913328647614,0.1973723041954066,4.5544370000000045,5.130377662181854,0.17648638112284334,5.8555800000000024
II-VI,CdS,M_i_B,Sb,5.558804154396057,0.31014743233841385,5.495844562999998,5.080074393749237,0.3111980165555346,5.146388473999997
II-VI,CdS,M_i_B,Sc,6.34676707983017,0.28949284132586867,6.0243421840000035,3.981534594297409,0.2568185330735566,4.077342184000002
II-VI,CdS,M_i_B,Se,4.03333135843277,0.2653076672318746,4.128510624999999,4.887469756603241,0.24944158838544625,5.426510624999998
II-VI,CdS,M_i_B,Si,5.782325267791748,0.35214449621810906,6.201417421999997,4.8421979427337645,0.33538262931192625,4.16226125
II-VI,CdS,M_i_B,Sn,5.178977429866791,0.33286331141587827,5.1655642370000034,4.0414662718772885,0.26046633313615203,3.8482842939999977
II-VI,CdS,M_i_B,Sr,5.446706414222717,0.5120179415644679,5.143015007999998,3.56362361907959,0.40414740769566065,3.845015008
II-VI,CdS,M_i_B,Ta,7.320407104492188,0.3655127138168327,6.271500527000001,5.8742118835449215,0.32663585508228965,5.487463329999998
II-VI,CdS,M_i_B,Tc,6.581119322776795,0.3025520601942975,6.715583001999995,4.928617358207703,0.2236473782313706,4.8486749699999985
II-VI,CdS,M_i_B,Te,4.945897996425629,0.379638992688274,4.805295999999999,5.303158450126648,0.28893811739616365,5.731295999999995
II-VI,CdS,M_i_B,Ti,5.8665005445480345,0.23237426795547447,5.659346,3.5542017757892608,0.19822198307247493,2.3586310000000017
II-VI,CdS,M_i_B,Tl,3.778585696220398,0.3073877628593426,3.631117008999998,2.9285829246044157,0.21495846363109838,3.1202590320000034
II-VI,CdS,M_i_B,V,5.86555666923523,0.24533247995254073,5.883909511000006,3.624185162782669,0.22952568659073605,3.7689051749999978
II-VI,CdS,M_i_B,W,7.176202607154846,0.3698090273688252,6.838845502000001,6.638784015178681,0.29023797651094446,6.437107980000005
II-VI,CdS,M_i_B,Y,6.929840242862701,0.34496133267545054,6.445327133999998,4.635920727252961,0.2722377499909563,4.498327133999996
II-VI,CdS,M_i_B,Zn,3.5506883382797243,0.2787336302185547,3.866004163000002,2.5302521169185637,0.19367737934022358,2.5680041629999986
II-VI,CdS,M_i_B,Zr,7.143350374698639,0.27487900316791614,7.826410520000001,4.7096820831298825,0.23789182800558092,4.978993416999999
II-VI,CdS,M_i_neut,Ag,2.550696963071823,0.25631139961405563,2.182420859,2.30169957280159,0.1461461643278504,2.450397785000002
II-VI,CdS,M_i_neut,Al,5.594310450553894,0.355677336428493,5.912357380999998,3.902339643239975,0.2462483438377221,3.9653573810000005
II-VI,CdS,M_i_neut,As,4.818661892414093,0.2573539101719983,5.382433999999997,4.56951494216919,0.22276619828857075,4.094933999999996
II-VI,CdS,M_i_neut,Au,2.7678448081016542,0.2270278247898899,2.444132134,2.8912270247936247,0.23611000025143705,3.4468432300000003
II-VI,CdS,M_i_neut,B,6.125952339172363,0.29732116270004233,6.654970920000004,5.238843536376953,0.2405884942655172,5.493562778000004
II-VI,CdS,M_i_neut,Ba,6.53998476266861,0.5622347384684421,6.516290056999997,4.531153708696365,0.45771517367757564,5.123594918000003
II-VI,CdS,M_i_neut,Be,5.157997190952301,0.2852655383896268,4.099141268,3.285128527879715,0.22766331132076076,2.7744258179999983
II-VI,CdS,M_i_neut,Bi,5.483034837245941,0.3412972358201542,5.348722349000005,4.677370071411133,0.3281901476878046,4.471182999999997
II-VI,CdS,M_i_neut,Br,3.946322798728943,0.2555659741405663,3.794745806999999,4.801268899440766,0.2454699635942902,4.443745807
II-VI,CdS,M_i_neut,C,7.8212151527404785,0.36470623477076447,7.245786220000008,7.423012828826904,0.3656969186121099,7.245786220000008
II-VI,CdS,M_i_neut,Ca,5.30198221206665,0.34852969558818503,5.308514847999996,3.2091027021408083,0.22807976788498516,4.010514848000002
II-VI,CdS,M_i_neut,Cd,4.075528919696808,0.2700233982365456,4.977343999999997,3.0171328246593476,0.1931817036545353,3.3072010000000027
II-VI,CdS,M_i_neut,Cl,3.443307363986969,0.24706281879079733,3.3615899229999977,4.370668864250183,0.28528646881322495,4.010589922999999
II-VI,CdS,M_i_neut,Co,4.62460977435112,0.3570080819518316,6.002788221999998,3.0864630818367003,0.2656307627183462,4.238677071000002
II-VI,CdS,M_i_neut,Cr,4.779829585552216,0.22740114179054158,4.193321848000001,2.9258214116096495,0.11941285631073735,2.284715026
II-VI,CdS,M_i_neut,Cs,5.9394176363945,0.8874741187419818,7.3715100000000024,4.312962687015533,0.6247615923186626,4.438366000000001
II-VI,CdS,M_i_neut,Cu,3.123663145303726,0.44919024905884686,2.353544342000002,2.4287919819355013,0.2073494426309604,2.3641899790000016
II-VI,CdS,M_i_neut,F,2.1234047681093218,0.3722938128056452,1.595890277000001,2.908877211809158,0.5020159807036603,2.244890277
II-VI,CdS,M_i_neut,Fe,4.516144436597824,0.2466094153728434,4.552830131999998,2.7770811319351196,0.150263223257009,2.7623670530000015
II-VI,CdS,M_i_neut,Ga,4.511049228906631,0.34709652833782256,5.4597080000000044,3.1642002284526827,0.26015040315036286,3.507993
II-VI,CdS,M_i_neut,Ge,5.300070703029633,0.320747047330375,4.780251545,3.957318460941315,0.22447381912171066,3.645507452999996
II-VI,CdS,M_i_neut,Hf,6.074648904800415,0.2937177751509822,5.278548959999997,4.149054259061813,0.2474545870183244,3.2646967150000004
II-VI,CdS,M_i_neut,Hg,3.546121448278427,0.19775249459334168,3.161657898000001,2.89336918592453,0.18712081518196372,3.2570840300000006
II-VI,CdS,M_i_neut,I,4.72196090221405,0.3264849240890606,4.527105747999998,5.293099129199982,0.25619930556754195,5.176105747999999
II-VI,CdS,M_i_neut,In,4.808736515045166,0.337115539710544,4.868620771999995,3.6307685494422914,0.25045468395731374,4.006282445
II-VI,CdS,M_i_neut,Ir,5.18353374004364,0.23606286877697408,4.6810819609999985,4.634792745113373,0.2140954367698788,4.046444987999999
II-VI,CdS,M_i_neut,K,3.9851069927215574,0.49038975209290586,4.092488290000003,2.8120905578136446,0.2061271071059906,2.973846993999999
II-VI,CdS,M_i_neut,La,7.381743979454041,0.4303842108993397,7.658136528999995,4.878229665756225,0.3419261015658142,5.599793234999995
II-VI,CdS,M_i_neut,Li,2.4025873214006426,0.5980968225635865,3.6356920000000033,1.6948647201061249,0.3072703773011494,1.5866199999999981
II-VI,CdS,M_i_neut,Mg,4.577638155221939,0.2998945541695258,4.398909798000003,2.8301051676273348,0.17847397964049594,3.1009097980000027
II-VI,CdS,M_i_neut,Mn,4.1261362671852115,0.3036634814670929,4.028132706999998,2.4500672459602355,0.1751553269118227,2.3211857830000002
II-VI,CdS,M_i_neut,Mo,7.196924233436585,0.3242267544245324,7.230987437000005,5.390012490749359,0.2856808721247223,4.699042894999999
II-VI,CdS,M_i_neut,N,4.388514620065689,0.35745610173889464,4.492949078000001,4.911804759502411,0.2619974647515936,4.709282411000003
II-VI,CdS,M_i_neut,Na,3.6865889549255373,0.37434673019220666,4.448456887,2.661026066541672,0.18119458690497653,3.6502044489999994
II-VI,CdS,M_i_neut,Nb,7.224285256862641,0.26152505057777864,7.218714752000002,4.953923881053925,0.22208896634528805,5.014142931000002
II-VI,CdS,M_i_neut,Ni,3.946621799468994,0.41055415156325376,3.0099970710000004,2.6892707288265227,0.23627465237870418,2.377239349000002
II-VI,CdS,M_i_neut,O,3.495051246881485,0.28581508133547956,3.6302032520000003,4.564084732532502,0.3352965759883975,4.282402485000003
II-VI,CdS,M_i_neut,Os,6.324565160274505,0.2578471087100978,5.5241273100000035,5.930494737625122,0.19819034670092053,5.5241273100000035
II-VI,CdS,M_i_neut,P,4.5870041131973265,0.29759096038576227,4.628529029,4.911002349853516,0.22698510425810878,4.345464284000001
II-VI,CdS,M_i_neut,Pb,5.0034128546714784,0.32085542310897636,5.460503888000003,4.020287209749222,0.2998043819175098,4.246192890000002
II-VI,CdS,M_i_neut,Pd,3.819325989484787,0.2519070317494283,2.0203372569999996,2.8542622566223144,0.19208906496538414,2.330494544999998
II-VI,CdS,M_i_neut,Pt,4.096077358722686,0.2418626048832361,4.589152000000004,3.63783318400383,0.25484951847761045,2.9821519999999997
II-VI,CdS,M_i_neut,Rb,4.811785274744034,0.6362685054603096,4.951333252000003,3.4329255640506746,0.3230971083883398,3.7025346939999983
II-VI,CdS,M_i_neut,Re,7.329237520694733,0.37789854910062154,6.323787823999995,6.500315380096436,0.30347423367383364,6.212753679999997
II-VI,CdS,M_i_neut,Rh,5.054443049430847,0.28311567035208957,4.973791489999997,3.8311124980449676,0.20741467689179197,3.1938899050000025
II-VI,CdS,M_i_neut,Ru,5.912008774280548,0.2640616155024443,5.701704876999998,4.400288152694702,0.16633537261753634,4.044900909999997
II-VI,CdS,M_i_neut,S,3.9610326528549193,0.1961560408299886,3.9720399999999954,5.084371411800385,0.210146614335455,5.273182999999997
II-VI,CdS,M_i_neut,Sb,5.628614747524262,0.3002498707959324,4.954994563000005,5.002070808410645,0.31089286922227255,4.605538474000004
II-VI,CdS,M_i_neut,Sc,6.450582826137543,0.2726380631925158,6.023642184000003,4.057655513286591,0.24223633818689574,4.076642183999999
II-VI,CdS,M_i_neut,Se,4.047949588298797,0.2722209852408762,3.592340625000001,4.815074133872986,0.2565475649665021,4.890340624999996
II-VI,CdS,M_i_neut,Si,5.795108914375305,0.357796702971829,6.275947422000001,4.849110221862793,0.3233767155367695,4.2367912500000005
II-VI,CdS,M_i_neut,Sn,5.345556831359863,0.25594087673417004,5.442334237000003,4.08779010772705,0.23279424670854357,4.125054293999997
II-VI,CdS,M_i_neut,Sr,5.716235494613647,0.5440618416175894,5.815435008000002,3.7330937683582306,0.43879388226143123,4.517435008000004
II-VI,CdS,M_i_neut,Ta,7.238362073898315,0.393822271917285,5.740520527,5.752185595035553,0.35390956043347044,4.956483329999998
II-VI,CdS,M_i_neut,Tc,6.6533547163009645,0.29487512122201204,6.6557330020000025,4.934518122673035,0.23526883152117928,4.788824970000005
II-VI,CdS,M_i_neut,Te,5.055552840232849,0.35950634242432367,4.2089427770000025,5.2662406206130985,0.2755048081836002,5.330132655
II-VI,CdS,M_i_neut,Ti,5.998775541782379,0.2829464528288456,6.314918874999996,3.658003604412079,0.24923525765413923,4.0801288579999975
II-VI,CdS,M_i_neut,Tl,3.8857241690158846,0.26838747317677036,4.064727008999996,2.972416418790817,0.19982103058804346,3.553869031999998
II-VI,CdS,M_i_neut,V,5.96338506937027,0.27289708597653317,5.8537295110000045,3.686999148130417,0.23398551257172695,3.7387251750000012
II-VI,CdS,M_i_neut,W,7.150500202178955,0.3281157271894348,6.717695502,6.562163257598877,0.31022668342315,6.315957980000006
II-VI,CdS,M_i_neut,Y,7.115869295597077,0.376529294758356,7.4271371340000005,4.7388467669487,0.30223664596734096,5.480137133999997
II-VI,CdS,M_i_neut,Zn,3.7277753233909605,0.2947020536347395,4.136734163,2.649467957019806,0.1498716334870331,2.838734162999999
II-VI,CdS,M_i_neut,Zr,7.184683454036713,0.2567330624597186,7.613060519999999,4.71909818649292,0.21324637934351434,4.765643417000004
II-VI,CdSe,M_A,Ag,1.2005261719226836,0.17538829058397898,0.7658612660000008,1.6422664761543273,0.21869407222507378,2.292607785000001
II-VI,CdSe,M_A,Al,0.8646157220005989,0.17580726880246164,0.7885139959999992,1.0083088278770447,0.19100305178902963,0.13051399599999983
II-VI,CdSe,M_A,As,2.031964033842087,0.28298295901461057,1.5651616339999992,2.89375986456871,0.31888308834558965,3.100374213999999
II-VI,CdSe,M_A,Au,1.608952397108078,0.26319160296324257,1.1608429030000005,2.299982276558876,0.33849973966838276,3.3600032300000002
II-VI,CdSe,M_A,B,2.2961635112762453,0.3264385433625017,1.6681027779999997,2.571764585375786,0.3576557020560307,2.9451027780000025
II-VI,CdSe,M_A,Ba,1.1263706028461455,0.27342743994237134,1.1416587049999998,0.9777946949005127,0.2196281441904592,1.0721128779999993
II-VI,CdSe,M_A,Be,0.8948577888309955,0.18676105731182593,0.544025098,0.6944221258163452,0.13437345991528957,0.49254514800000004
II-VI,CdSe,M_A,Bi,1.0405896306037903,0.26339012104819753,1.4432068710000008,1.8232457667589188,0.35640573413677806,1.7623230000000003
II-VI,CdSe,M_A,Br,3.6874663114547728,0.21405173653787002,3.2430458070000006,5.25343896150589,0.22404021956448622,5.165045807000004
II-VI,CdSe,M_A,C,5.378239142894745,0.49848639491824165,4.955437999999996,6.503029406070709,0.44348966844357357,6.231954000000001
II-VI,CdSe,M_A,Ca,1.1402482211589813,0.2368703362433117,0.7258081079999992,0.8476218342781067,0.1677805035235715,0.7128081080000006
II-VI,CdSe,M_A,Cd,0.38576607350260017,0.1499620657055694,-0.0002464429999999851,0.5474205195903779,0.1351593452968387,-0.00030766499999979047
II-VI,CdSe,M_A,Cl,3.864268261194229,0.21628914117400988,3.511229923000001,5.472879326343536,0.24069669819251044,5.433229923
II-VI,CdSe,M_A,Co,1.7645567655563354,0.34416552298861824,4.664906779999997,1.787205198407173,0.3152732298123068,4.3290995430000025
II-VI,CdSe,M_A,Cr,1.4764164865016938,0.24352022047288918,1.671867995,1.277681678533554,0.1552198603695011,1.0359658929999995
