,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
1268,II-VI,M_A,Ir,CdS,2.7414119610000003,2.129270285299353,0.15432220109633538
1269,II-VI,M_A,Pt,CdS,2.667656387,1.4602740165813963,0.16687245769798206
1270,II-VI,M_A,Au,CdS,1.366432134,0.957933759783112,0.1901067031188476
1271,II-VI,M_A,Hg,CdS,0.15432789800000002,0.008160039136456253,0.16621776510914
1272,II-VI,M_B,Li,CdS,5.957413117000001,4.7582144656961685,0.214660672566166
1273,II-VI,M_B,K,CdS,6.524621657999999,6.242314382592701,0.1636955356453086
1274,II-VI,M_B,Rb,CdS,6.36292662,7.255430903660835,0.16947574160104592
1275,II-VI,M_B,Cs,CdS,6.059261066,9.281128218689734,0.44323552650371534
1276,II-VI,M_B,Be,CdS,7.354174636000001,7.634846991150195,0.1496721454148971
1277,II-VI,M_B,Mg,CdS,7.292543166000001,5.9782405788244075,0.18331560604483188
1278,II-VI,M_B,Ca,CdS,9.228458216,7.6788869450503,0.1387425473997968
1279,II-VI,M_B,Sr,CdS,9.291238376,8.563004470597349,0.13113360828778417
1280,II-VI,M_B,Ba,CdS,9.597313425,9.16446225765792,0.2859798616991812
1281,II-VI,M_B,B,CdS,6.877174287999999,6.978292521220835,0.15980977947201858
1282,II-VI,M_B,Al,CdS,6.965410749,5.167877561109016,0.15705223679659355
1283,II-VI,M_B,Ga,CdS,5.603046643,4.6218418998461,0.15325601562936278
1284,II-VI,M_B,In,CdS,5.52411414,4.84380733971645,0.12762588689505389
1285,II-VI,M_B,Tl,CdS,4.753950377,5.129365148400976,0.22199831704043607
1286,II-VI,M_B,C,CdS,6.5634195879999995,8.027600506213538,0.14198433803997293
1287,II-VI,M_B,Si,CdS,6.16005079,5.203765098896056,0.14904427253437216
1288,II-VI,M_B,Ge,CdS,4.8439449130000005,4.818593097720969,0.13600494215190026
1289,II-VI,M_B,Sn,CdS,5.021407605,4.51031687978686,0.13177469006280984
1290,II-VI,M_B,Pb,CdS,5.196257256,4.083544463695406,0.08462020153704057
1291,II-VI,M_B,N,CdS,3.3538524460000003,4.195609157596186,0.145898459514053
1292,II-VI,M_B,P,CdS,3.004582397,4.1206950314227,0.12768411610437924
1293,II-VI,M_B,As,CdS,2.6687952719999997,3.4246449270407973,0.13983692262795414
1294,II-VI,M_B,Sb,CdS,3.2850779310000005,3.5224911865450146,0.12408667242169695
1295,II-VI,M_B,Bi,CdS,3.931325717,3.3655117347350427,0.18637885509211344
1296,II-VI,M_B,O,CdS,1.25447662,3.1802646325564763,0.1646855515083483
1297,II-VI,M_B,S,CdS,-4.3700000000000004e-10,3.1980312457919124,0.169987536359701
1298,II-VI,M_B,Te,CdS,0.635866145,2.6072495837566896,0.14902668473694144
1299,II-VI,M_B,F,CdS,1.8959436459999999,1.9406948420324945,0.18144330508741502
1300,II-VI,M_B,Cl,CdS,1.353813291,3.050474945016839,0.1656667013687955
1301,II-VI,M_B,Sc,CdS,10.49888555,7.590224370909058,0.12203905566740945
1302,II-VI,M_B,Ti,CdS,10.45038224,7.375138999098456,0.1124765575425674
1303,II-VI,M_B,V,CdS,9.186192879,7.274194813908489,0.11805002593497609
1304,II-VI,M_B,Cr,CdS,7.669345216,6.247443979316121,0.1349372180964498
1305,II-VI,M_B,Mn,CdS,7.370016075,5.611742295680303,0.11747363929191708
1306,II-VI,M_B,Fe,CdS,7.139933500000001,6.239370726079417,0.12240883079861621
1307,II-VI,M_B,Co,CdS,8.32728159,5.804542294388542,0.13469419466751228
1308,II-VI,M_B,Ni,CdS,5.258600438999999,5.329890675792657,0.13482571572589078
1309,II-VI,M_B,Cu,CdS,4.67803771,4.4724746567718014,0.14014218515109328
1310,II-VI,M_B,Nb,CdS,10.69516812,8.792536455001258,0.14379211441585885
1311,II-VI,M_B,Mo,CdS,10.469340800000001,8.424208152382272,0.12038732718637365
1312,II-VI,M_B,Tc,CdS,9.29688637,7.741840005838833,0.12280229107273911
1313,II-VI,M_B,Ru,CdS,7.986628245,7.340611519891169,0.1263679890168461
1314,II-VI,M_B,Rh,CdS,7.064644857999999,6.452482449003403,0.14165065331642487
1315,II-VI,M_B,Pd,CdS,3.530550625,5.786953492501551,0.14979681965833527
1316,II-VI,M_B,Ag,CdS,3.617794227,4.040187798125096,0.11694042937739549
1317,II-VI,M_B,La,CdS,11.7532599,9.732467887703383,0.27028281515682984
1318,II-VI,M_B,Hf,CdS,9.472902328,9.548423600737198,0.18296849973867302
1319,II-VI,M_B,Ta,CdS,9.877483895,9.8625460092887,0.1549315186437935
1320,II-VI,M_B,Re,CdS,8.739321192,9.53259927239533,0.14397854494752887
1321,II-VI,M_B,Os,CdS,7.4373306779999995,7.941938727932336,0.12475449701433346
1322,II-VI,M_B,Ir,CdS,6.197865329,6.521041400185531,0.13950448119525238
1323,II-VI,M_B,Pt,CdS,3.865909755,5.340130524910816,0.1495463734026464
1324,II-VI,M_B,Au,CdS,2.889655502,3.7120519130471665,0.12682522227577955
1325,II-VI,M_B,Hg,CdS,3.8968712660000002,3.9770781660220877,0.1523106346933141
1326,II-VI,M_i_A,Li,CdS,1.9190697490000002,3.175827039238183,0.16432908675682992
1327,II-VI,M_i_A,Na,CdS,3.927736887,3.9112240166800047,0.11956662595514016
1328,II-VI,M_i_A,K,CdS,3.16286829,4.5479881886647435,0.08545675785299464
1329,II-VI,M_i_A,Rb,CdS,4.068153252,5.182459394163919,0.09980006091510964
1330,II-VI,M_i_A,Cs,CdS,4.556377698,5.56270071457717,0.15057327199754791
1331,II-VI,M_i_A,Mg,CdS,4.279379798,3.941664487617367,0.09837773086001607
1332,II-VI,M_i_A,Ca,CdS,4.328844848,5.279968465743683,0.09315973618581032
1333,II-VI,M_i_A,Sr,CdS,4.716165008,5.773425091476159,0.07678156465487321
1334,II-VI,M_i_A,Ba,CdS,5.600030057000001,5.815009392545364,0.07741437306328161
1335,II-VI,M_i_A,B,CdS,6.76231092,5.812086263480431,0.09784909422683237
1336,II-VI,M_i_A,Ga,CdS,4.007703275,4.456736457265913,0.0920487470897002
1337,II-VI,M_i_A,In,CdS,4.3147407719999995,4.585282720206138,0.08495622687052634
1338,II-VI,M_i_A,Tl,CdS,3.367467009,4.170099680287103,0.10371029974041368
1339,II-VI,M_i_A,C,CdS,7.24242622,7.2909500895854675,0.10515574968999951
1340,II-VI,M_i_A,Si,CdS,6.623747422,4.9571229981000675,0.11587831503055684
1341,II-VI,M_i_A,Ge,CdS,4.841511545,5.057890473504306,0.09230000817548574
1342,II-VI,M_i_A,Pb,CdS,4.735883888,4.6000593959564045,0.10489835104486325
1343,II-VI,M_i_A,N,CdS,4.482209078,4.132143973466972,0.13020867137831765
1344,II-VI,M_i_A,P,CdS,4.927209029,4.4805551644805535,0.07352245411376206
1345,II-VI,M_i_A,As,CdS,4.5214919039999995,4.737664137425648,0.07419680029788399
1346,II-VI,M_i_A,Sb,CdS,5.402744563,4.956942034166856,0.106340278448325
1347,II-VI,M_i_A,Bi,CdS,5.779252349,4.967436797212574,0.08832473537844994
1348,II-VI,M_i_A,O,CdS,3.6273332519999997,3.477604791945585,0.1255483159358187
1349,II-VI,M_i_A,Se,CdS,3.825660625,4.287481709476215,0.08996130714400478
1350,II-VI,M_i_A,Te,CdS,4.646912777,4.769947285200622,0.10721355404490283
1351,II-VI,M_i_A,F,CdS,1.592180278,2.717580903309932,0.12995533187750088
1352,II-VI,M_i_A,Cl,CdS,3.072909923,4.344202725271487,0.10255838006275
1353,II-VI,M_i_A,Br,CdS,3.698975807,4.327749007503267,0.09630360350351333
1354,II-VI,M_i_A,I,CdS,4.740095748,5.049312348647547,0.09450929932022858
1355,II-VI,M_i_A,Sc,CdS,6.228192184,5.965378759543335,0.09409811539322681
1356,II-VI,M_i_A,Ti,CdS,6.394548875,5.898114689719443,0.06985537777615598
1357,II-VI,M_i_A,V,CdS,6.038749511000001,5.907889771850845,0.06409127069016678
1358,II-VI,M_i_A,Cr,CdS,4.814891848,4.929719907422736,0.07852033137136433
1359,II-VI,M_i_A,Mn,CdS,4.8343627069999995,3.996747215513018,0.08916101887591327
1360,II-VI,M_i_A,Fe,CdS,5.338430132,4.8000166755406095,0.06984469863355941
1361,II-VI,M_i_A,Co,CdS,6.7288782220000005,4.5814243822165,0.0670609621140212
1362,II-VI,M_i_A,Ni,CdS,4.114587071,4.312950436941582,0.07890913744665277
1363,II-VI,M_i_A,Cu,CdS,3.079634342,3.573731365908421,0.08653964309832507
1364,II-VI,M_i_A,Zn,CdS,3.892044163,3.784604047930872,0.0821388514336462
1365,II-VI,M_i_A,Y,CdS,6.173117134,7.08760925012777,0.06543404311223178
1366,II-VI,M_i_A,Zr,CdS,7.48521052,7.1269712367999585,0.08828481390255609
1367,II-VI,M_i_A,Nb,CdS,6.802344752000001,7.394997781340393,0.10192045950565017
1368,II-VI,M_i_A,Tc,CdS,7.216523002000001,6.2297186089841246,0.0679644794903714
1369,II-VI,M_i_A,Ru,CdS,6.151374877,5.926083703684885,0.07304409183054292
1370,II-VI,M_i_A,Rh,CdS,5.44798149,5.240166446015548,0.07289729987397499
1371,II-VI,M_i_A,Pd,CdS,2.540807257,4.62668176610398,0.07340612228609844
1372,II-VI,M_i_A,Ag,CdS,2.171600859,3.3553321974906196,0.08621982007354595
1373,II-VI,M_i_A,La,CdS,6.608206528999999,6.909287408275591,0.11844091956529595
1374,II-VI,M_i_A,Hf,CdS,5.36329896,6.998068635610639,0.11660129194508705
1375,II-VI,M_i_A,W,CdS,7.1244655020000005,7.183570784489257,0.10825070320013397
1376,II-VI,M_i_A,Re,CdS,6.732287824,7.36468338745239,0.11187380475187494
1377,II-VI,M_i_A,Os,CdS,6.57528731,6.104518142655631,0.09312179348519033
1378,II-VI,M_i_A,Ir,CdS,5.676951961,4.929873976988517,0.10323290282380929
1379,II-VI,M_i_A,Pt,CdS,4.257966387,4.279447553982925,0.10344642027815526
1380,II-VI,M_i_A,Au,CdS,2.7518221339999998,2.987682608503133,0.10958287674398956
1381,II-VI,M_i_A,Hg,CdS,2.7665478980000002,3.7236955543398254,0.08446752781526683
1382,II-VI,M_i_B,Li,CdS,1.3981197490000001,3.169119012590875,0.19387946063612832
1383,II-VI,M_i_B,Na,CdS,3.839996887,3.7416861402800565,0.12002976753384031
1384,II-VI,M_i_B,K,CdS,3.50061829,4.223007012300604,0.10241758227217095
1385,II-VI,M_i_B,Cs,CdS,5.731697698,5.47510266698942,0.15870928090995984
1386,II-VI,M_i_B,Be,CdS,4.128991268,4.946178297929332,0.10866606860741186
1387,II-VI,M_i_B,Mg,CdS,3.667599798,3.717498589378309,0.08527367534465952
1388,II-VI,M_i_B,Ca,CdS,4.447564848,4.952723355785017,0.10240021409885029
1389,II-VI,M_i_B,Sr,CdS,5.143015008,5.570083370409054,0.07533030292312298
1390,II-VI,M_i_B,Ba,CdS,6.1871200570000005,5.717475137627179,0.0676772304749542
1391,II-VI,M_i_B,B,CdS,6.42550092,5.728734980713133,0.09793344524242079
1392,II-VI,M_i_B,Al,CdS,5.437947381,4.336235613364271,0.10949486837855855
1393,II-VI,M_i_B,Ga,CdS,4.026983275,4.238494368287691,0.09222020484995734
1394,II-VI,M_i_B,In,CdS,4.421690772,4.430950944590883,0.09433408540010961
1395,II-VI,M_i_B,Tl,CdS,3.6311170089999996,4.183804975993683,0.09302856471375032
1396,II-VI,M_i_B,C,CdS,7.65786622,7.198455387709691,0.09459073574624378
1397,II-VI,M_i_B,Si,CdS,6.2014174220000005,4.743733621618828,0.11743022359013161
1398,II-VI,M_i_B,Ge,CdS,4.739851545,4.837015423154236,0.08321697806927636
1399,II-VI,M_i_B,Sn,CdS,5.165564237,4.8345955723218195,0.1072705746960716
1400,II-VI,M_i_B,Pb,CdS,5.066503888,4.597267573975641,0.09941695003903325
1401,II-VI,M_i_B,N,CdS,4.889949078,4.034722891377159,0.12380400736842513
1402,II-VI,M_i_B,P,CdS,5.159599029,4.2452006455250055,0.060637852983050536
1403,II-VI,M_i_B,As,CdS,4.681761904,4.517740418481983,0.07283737936095641
1404,II-VI,M_i_B,Sb,CdS,5.4958445629999995,4.86799008042812,0.1001009236546278
1405,II-VI,M_i_B,Bi,CdS,5.926762349,4.946425906396627,0.09437195352786602
1406,II-VI,M_i_B,O,CdS,4.399793252,3.3612731662338518,0.12540351917812861
1407,II-VI,M_i_B,Se,CdS,4.128510625,4.101698646138274,0.09361964916955087
1408,II-VI,M_i_B,F,CdS,2.584400278,2.601883667237163,0.12076703713672017
1409,II-VI,M_i_B,Cl,CdS,3.5976799230000003,4.090756783312374,0.09206654841887074
1410,II-VI,M_i_B,Br,CdS,4.112205807,4.10084550113906,0.09996779923249055
1411,II-VI,M_i_B,I,CdS,5.006885748,4.974882978425356,0.07136172003375478
1412,II-VI,M_i_B,Sc,CdS,6.024342184,5.634387827745632,0.09673012923035329
1413,II-VI,M_i_B,V,CdS,5.883909511000001,5.630870392842736,0.06718119449491683
1414,II-VI,M_i_B,Cr,CdS,4.189841848,4.648900955173379,0.07639366531657305
1415,II-VI,M_i_B,Mn,CdS,4.038212707,3.73434477730261,0.08750347998323903
1416,II-VI,M_i_B,Fe,CdS,4.897020132,4.502814940065633,0.06676167507232907
1417,II-VI,M_i_B,Co,CdS,6.034278222,4.283841212541992,0.07092804407880683
1418,II-VI,M_i_B,Ni,CdS,3.3786370710000004,3.9907445086500593,0.0732075249313332
1419,II-VI,M_i_B,Cu,CdS,2.385034342,3.3192932818618126,0.07330250504606023
1420,II-VI,M_i_B,Zn,CdS,3.866004163,3.5044854488486896,0.08039017483963869
1421,II-VI,M_i_B,Y,CdS,6.445327133999999,6.853668880871178,0.08233910353274673
1422,II-VI,M_i_B,Zr,CdS,7.82641052,6.881260512007446,0.08544833349169424
1423,II-VI,M_i_B,Nb,CdS,7.436244752,7.142670551418851,0.10338343362733986
1424,II-VI,M_i_B,Mo,CdS,7.214207437000001,6.712143761791135,0.08409744951585335
1425,II-VI,M_i_B,Tc,CdS,6.715583002000001,5.970009573605156,0.0742059046585789
1426,II-VI,M_i_B,Ru,CdS,5.992064877000001,5.658168950334501,0.07271703562221256
1427,II-VI,M_i_B,Pd,CdS,2.082537257,4.376409916540622,0.08697002628546698
1428,II-VI,M_i_B,Ag,CdS,1.909910859,3.1207282039774684,0.09055490334926557
1429,II-VI,M_i_B,La,CdS,7.144586529,6.795956155685069,0.09821087896739063
1430,II-VI,M_i_B,Hf,CdS,5.71789896,6.937726860270414,0.11802405256541927
1431,II-VI,M_i_B,Ta,CdS,6.271500527000001,7.618887541524515,0.10180979000061395
1432,II-VI,M_i_B,W,CdS,6.838845502000001,7.101571202156359,0.10867848312416953
1433,II-VI,M_i_B,Re,CdS,6.7450678239999995,7.3222971873736045,0.09814917302274595
1434,II-VI,M_i_B,Os,CdS,6.27644731,6.053804356270127,0.09018296644761643
1435,II-VI,M_i_B,Pt,CdS,3.614036387,4.2044478577452615,0.12187746711366595
1436,II-VI,M_i_B,Au,CdS,2.491602134,2.902518635969545,0.10783935397005881
1437,II-VI,M_i_B,Hg,CdS,2.872407898,3.659655326062114,0.08061624240782891
1438,II-VI,M_i_neut,Na,CdS,4.448456887,3.9614147074395776,0.11873163758407092
1439,II-VI,M_i_neut,K,CdS,4.09248829,4.604125778131967,0.08845951752382082
1440,II-VI,M_i_neut,Rb,CdS,4.9513332519999995,5.316244030309998,0.08933608580969278
1441,II-VI,M_i_neut,Be,CdS,4.099141268,5.029766175329547,0.1087253736868549
1442,II-VI,M_i_neut,Mg,CdS,4.398909798,3.981146905474051,0.09773268006482934
1443,II-VI,M_i_neut,Ca,CdS,5.308514848,5.354269118616201,0.10092093516041213
1444,II-VI,M_i_neut,Sr,CdS,5.815435008,5.92654533354108,0.08284970145320915
1445,II-VI,M_i_neut,Ba,CdS,6.516290057000001,6.006457170822271,0.06912772218191901
1446,II-VI,M_i_neut,B,CdS,6.65497092,5.847798251205253,0.09556359824162873
1447,II-VI,M_i_neut,Al,CdS,5.9123573810000005,4.567605154587552,0.10545783208287589
1448,II-VI,M_i_neut,In,CdS,4.868620772,4.706195739373973,0.07920348889829248
1449,II-VI,M_i_neut,Tl,CdS,4.064727008999999,4.325228031892882,0.10039784664229416
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.303569802500062,0.1040188724834546
1451,II-VI,M_i_neut,Si,CdS,6.275947422000001,4.998438435499736,0.1105375553166669
1452,II-VI,M_i_neut,Ge,CdS,4.780251545,5.108150002102315,0.0808597952978366
1453,II-VI,M_i_neut,Sn,CdS,5.442334237000001,5.03582712357057,0.11752053435692546
1454,II-VI,M_i_neut,Pb,CdS,5.460503888,4.750138832144131,0.09497920088817555
1455,II-VI,M_i_neut,N,CdS,4.4929490780000005,4.15381038194513,0.13246953044358928
1456,II-VI,M_i_neut,P,CdS,4.628529029,4.532430682688635,0.07271409283227241
1457,II-VI,M_i_neut,Sb,CdS,4.9549945630000005,5.064179520067051,0.1046293239430779
1458,II-VI,M_i_neut,Bi,CdS,5.348722349,5.072393364838835,0.1094581299090232
1459,II-VI,M_i_neut,O,CdS,3.630203252,3.492600942686443,0.13291853051699887
1460,II-VI,M_i_neut,Se,CdS,3.592340625,4.330957426867132,0.095460527697391
1461,II-VI,M_i_neut,Te,CdS,4.208942777,4.854021607321367,0.10053227623243184
1462,II-VI,M_i_neut,F,CdS,1.5958902769999999,2.731811638271858,0.1177219782609695
1463,II-VI,M_i_neut,Cl,CdS,3.361589923,4.406435693680531,0.08962620228669375
1464,II-VI,M_i_neut,Br,CdS,3.794745807,4.369434246550794,0.11217867284805033
1465,II-VI,M_i_neut,I,CdS,4.527105748,5.198556701484559,0.09825986211026042
1466,II-VI,M_i_neut,Sc,CdS,6.023642184,6.024745675550703,0.09100336497973478
1467,II-VI,M_i_neut,Ti,CdS,6.314918875,5.941458602153773,0.08110604572946507
1468,II-VI,M_i_neut,V,CdS,5.853729511,5.944288749225025,0.07090579413516739
1469,II-VI,M_i_neut,Cr,CdS,4.193321848,4.963577201145594,0.08423756185683985
1470,II-VI,M_i_neut,Mn,CdS,4.028132707,4.05429612064611,0.0785929761370705
1471,II-VI,M_i_neut,Fe,CdS,4.5528301319999995,4.810870250069428,0.07543691496447644
1472,II-VI,M_i_neut,Co,CdS,6.002788222,4.580225013007675,0.07725169340787054
1473,II-VI,M_i_neut,Ni,CdS,3.0099970710000004,4.322058903109405,0.08050306693935895
1474,II-VI,M_i_neut,Cu,CdS,2.3535443419999997,3.584278586070326,0.08355171141506926
1475,II-VI,M_i_neut,Zn,CdS,4.136734163,3.7907128415638183,0.07950798963504886
1476,II-VI,M_i_neut,Y,CdS,7.427137134,7.230124702549664,0.07090195983506427
1477,II-VI,M_i_neut,Zr,CdS,7.61306052,7.234108424871609,0.09739265690652953
1478,II-VI,M_i_neut,Nb,CdS,7.218714752,7.499179898964139,0.08716352264039627
1479,II-VI,M_i_neut,Mo,CdS,7.2309874370000005,7.064114421032201,0.07115457240248656
1480,II-VI,M_i_neut,Tc,CdS,6.655733002000001,6.354445137882186,0.07055077668510312
1481,II-VI,M_i_neut,Ru,CdS,5.701704877,5.9993870437094525,0.07339408031667426
1482,II-VI,M_i_neut,Rh,CdS,4.97379149,5.318915221478726,0.07113823148026242
1483,II-VI,M_i_neut,Pd,CdS,2.020337257,4.693725975320613,0.07792854022696
1484,II-VI,M_i_neut,Ag,CdS,2.182420859,3.4313455416263396,0.09274829188044242
1485,II-VI,M_i_neut,La,CdS,7.658136529,7.0792357044136285,0.11569569470786663
1486,II-VI,M_i_neut,Hf,CdS,5.27854896,7.152497917916193,0.1233594368457704
1487,II-VI,M_i_neut,Ta,CdS,5.740520527,7.820542565189589,0.11298876925206772
1488,II-VI,M_i_neut,W,CdS,6.717695502000001,7.278175329790346,0.09759160409704312
1489,II-VI,M_i_neut,Re,CdS,6.323787824,7.519436056733392,0.11219114093187327
1490,II-VI,M_i_neut,Os,CdS,5.52412731,6.192511288182355,0.09856405397674398
1491,II-VI,M_i_neut,Ir,CdS,4.681081961,4.979091381481266,0.11159078987464703
1492,II-VI,M_i_neut,Au,CdS,2.444132134,3.039585329531625,0.10138494195556368
1493,II-VI,M_i_neut,Hg,CdS,3.161657898,3.815765103981241,0.08053699310668506
