,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
1264,II-VI,M_A,Ta,CdS,2.05264333,3.9912042057790558,0.13358751991285914
1265,II-VI,M_A,W,CdS,3.84180798,4.737071924526029,0.1259727670636069
1266,II-VI,M_A,Re,CdS,4.01399368,3.967928484832778,0.16690946330824893
1267,II-VI,M_A,Os,CdS,4.36425731,5.0700438338808365,0.09798666335537418
1268,II-VI,M_A,Ir,CdS,3.411774988,4.235195296000866,0.12378205613982038
1269,II-VI,M_A,Pt,CdS,3.7492596,4.131482757386047,0.10570112963364166
1270,II-VI,M_A,Au,CdS,3.67414323,3.5476589153472773,0.10201173353653664
1271,II-VI,M_A,Hg,CdS,1.55475403,1.7107090522970076,0.136056923604501
1272,II-VI,M_B,Li,CdS,3.989089944,2.226929183881421,0.1617056001293581
1273,II-VI,M_B,K,CdS,4.086657188999999,3.370932352695223,0.17755059266595746
1274,II-VI,M_B,Rb,CdS,3.794804889,4.172095457170858,0.1676197920298428
1275,II-VI,M_B,Cs,CdS,3.5138805189999998,5.569335187860849,0.2660484704782484
1276,II-VI,M_B,Be,CdS,4.7101360130000005,4.723642697887842,0.1672994566695248
1277,II-VI,M_B,Mg,CdS,4.675219993,4.850290102549055,0.17440547082201185
1278,II-VI,M_B,Ca,CdS,6.611135042999999,5.509234375212721,0.15426755082207927
1279,II-VI,M_B,Sr,CdS,6.673915203,6.6367624299011805,0.1594924846090786
1280,II-VI,M_B,Ba,CdS,6.885295113,7.319649210791269,0.1496526559443164
1281,II-VI,M_B,B,CdS,4.396442973,3.883115280880812,0.1243276968964151
1282,II-VI,M_B,Al,CdS,3.699087576,2.853069707209751,0.13136994830584575
1283,II-VI,M_B,Ga,CdS,2.6312177130000003,2.201013847696642,0.1131800846100928
1284,II-VI,M_B,In,CdS,3.34245264,2.572790997950281,0.11968975056188508
1285,II-VI,M_B,Tl,CdS,2.9237692269999997,1.247582619502806,0.15900956132132255
1286,II-VI,M_B,C,CdS,5.244096415,5.748307119379448,0.15927347741210138
1287,II-VI,M_B,Si,CdS,2.801571445,3.7264349392002303,0.10771433813450165
1288,II-VI,M_B,Ge,CdS,2.389877648,2.886038675365427,0.0956949667828558
1289,II-VI,M_B,Sn,CdS,2.384804489,2.479986006455637,0.09916624615913987
1290,II-VI,M_B,Pb,CdS,2.662623085,1.1867548802433103,0.1383219627019377
1291,II-VI,M_B,N,CdS,2.250862606,2.215083065777338,0.17778842839260614
1292,II-VI,M_B,P,CdS,1.402194479,3.0598335699935424,0.16690856561696105
1293,II-VI,M_B,As,CdS,1.565734409,2.642792521234275,0.12297046982400463
1294,II-VI,M_B,Sb,CdS,1.616298669,2.432939887026971,0.08693409870288597
1295,II-VI,M_B,Bi,CdS,1.734463195,0.7789349445455155,0.15123462697887086
1296,II-VI,M_B,O,CdS,0.58735268,2.22537894758204,0.19382169165012977
1297,II-VI,M_B,S,CdS,0.0,3.1353823666247873,0.20520310626518087
1298,II-VI,M_B,Te,CdS,0.43773285,2.580115314617135,0.1213069971075365
1299,II-VI,M_B,F,CdS,1.225620473,1.3901444135316274,0.22926888692835518
1300,II-VI,M_B,Cl,CdS,0.6834901179999999,1.9214227051969335,0.16218910289545843
1301,II-VI,M_B,Sc,CdS,7.232562379,4.943145176222508,0.14818119137818533
1302,II-VI,M_B,Ti,CdS,6.896269052999999,4.512248924787029,0.10992529658425482
1303,II-VI,M_B,V,CdS,5.75186537,4.198391943506985,0.12705893167849686
1304,II-VI,M_B,Cr,CdS,4.441415221000001,3.038682799502806,0.13524808657648799
1305,II-VI,M_B,Mn,CdS,4.343745978,2.885204695568776,0.13635350007966235
1306,II-VI,M_B,Fe,CdS,4.0301472480000005,2.761151875587334,0.10495039516159682
1307,II-VI,M_B,Co,CdS,5.243847266,2.7584741918404854,0.10425205307894318
1308,II-VI,M_B,Ni,CdS,3.306519544,2.3719183447634924,0.09609287196083023
1309,II-VI,M_B,Cu,CdS,3.3693601739999997,2.018557772025723,0.11141646510737581
1310,II-VI,M_B,Nb,CdS,7.171273126,5.851579787913439,0.1206696825554583
1311,II-VI,M_B,Mo,CdS,6.61807309,5.745450181902525,0.11853312878909224
1312,II-VI,M_B,Tc,CdS,6.110655165,4.968315213305357,0.09651765825642661
1313,II-VI,M_B,Ru,CdS,5.010501105,4.3420809722711615,0.1142746620281227
1314,II-VI,M_B,Rh,CdS,3.9654201000000002,3.811405763790635,0.12136785344953899
1315,II-VI,M_B,Pd,CdS,2.52138474,3.0094285368113582,0.11634114713902771
1316,II-VI,M_B,Ag,CdS,2.56644798,1.894226289329795,0.1187936421769919
1317,II-VI,M_B,La,CdS,8.37559343,6.745402378444879,0.14414892618541664
1318,II-VI,M_B,Hf,CdS,6.13972691,7.869567605034931,0.13533976698108982
1319,II-VI,M_B,Ta,CdS,7.774123525,8.099397845894863,0.15568810229319052
1320,II-VI,M_B,Re,CdS,7.308963875,7.630859260042882,0.11613279425030384
1321,II-VI,M_B,Os,CdS,6.118007505,6.07987997562004,0.0897792030958863
1322,II-VI,M_B,Ir,CdS,4.243905183,4.529232697783348,0.17244228201838688
1323,II-VI,M_B,Pt,CdS,2.323189795,3.4869590647456774,0.13228995083687617
1324,II-VI,M_B,Au,CdS,2.573043425,2.1299691593456718,0.11339008640856475
1325,II-VI,M_B,Hg,CdS,2.672974225,1.9911428024251259,0.15143965033412904
1326,II-VI,M_i_A,Li,CdS,1.2700697490000001,2.017364433655583,0.11255058865797109
1327,II-VI,M_i_A,Na,CdS,3.1294844489999996,2.982705214295991,0.10419382190370849
1328,II-VI,M_i_A,K,CdS,2.044226994,3.3413968644481145,0.11083609969770014
1329,II-VI,M_i_A,Rb,CdS,2.819354694,3.9136045557474533,0.07585299882893083
1330,II-VI,M_i_A,Cs,CdS,3.3303203239999997,4.105063982423082,0.15409592467888142
1331,II-VI,M_i_A,Mg,CdS,2.9813797980000003,3.0346065649854337,0.08742214013834353
1332,II-VI,M_i_A,Ca,CdS,3.030844848,3.502789936229065,0.06746589128768317
1333,II-VI,M_i_A,Sr,CdS,3.4181650080000003,4.095133744636444,0.09139596495362945
1334,II-VI,M_i_A,Ba,CdS,4.207334918,4.4620010785866,0.07983658183030384
1335,II-VI,M_i_A,B,CdS,5.600902777999999,4.234821801173338,0.09027408739223636
1336,II-VI,M_i_A,Ga,CdS,2.355197518,2.783485103543584,0.05189436203280086
1337,II-VI,M_i_A,In,CdS,3.452402445,3.266383327657345,0.06391548608974584
1338,II-VI,M_i_A,Tl,CdS,2.8566090319999997,3.276279989984107,0.09283445289781896
1339,II-VI,M_i_A,C,CdS,7.24242622,6.9855819458744035,0.11286037959029638
1340,II-VI,M_i_A,Si,CdS,4.58459125,4.384097577217228,0.07572809763329584
1341,II-VI,M_i_A,Ge,CdS,3.7067674530000003,3.838024012811767,0.062840786572639
1342,II-VI,M_i_A,Pb,CdS,3.52157289,3.9958548771942333,0.08903820612411865
1343,II-VI,M_i_A,N,CdS,4.698542411,3.9555343947817434,0.15081776839689207
1344,II-VI,M_i_A,P,CdS,4.644144283999999,4.729488768401801,0.09910059973203782
1345,II-VI,M_i_A,As,CdS,4.737754214,4.389002260687727,0.06428393431553658
1346,II-VI,M_i_A,Sb,CdS,5.0532884739999995,4.539190666784136,0.065664000879273
1347,II-VI,M_i_A,Bi,CdS,4.901713,4.416939605920122,0.09217503846368909
1348,II-VI,M_i_A,O,CdS,4.279532485,4.134544550783557,0.09320048324293725
1349,II-VI,M_i_A,Se,CdS,5.123660625,4.816523284307882,0.1044248468311823
1350,II-VI,M_i_A,Te,CdS,5.768102655,5.033037593319427,0.08014589549085771
1351,II-VI,M_i_A,F,CdS,2.2411802780000003,3.3651452142018257,0.11935566492430603
1352,II-VI,M_i_A,Cl,CdS,3.721909923,4.58706343889737,0.09127475904802174
1353,II-VI,M_i_A,Br,CdS,4.347975807,4.808334839944938,0.08777962651776523
1354,II-VI,M_i_A,I,CdS,5.389095748,5.4034033667574395,0.09302283716536129
1355,II-VI,M_i_A,Sc,CdS,4.281192184,3.7434344522206886,0.075287146658532
1356,II-VI,M_i_A,Ti,CdS,4.159758858,3.438082265472172,0.06697508229197931
1357,II-VI,M_i_A,V,CdS,3.923745175,3.3256983246853693,0.06564843303378759
1358,II-VI,M_i_A,Cr,CdS,2.9062850260000004,2.6930430849822904,0.0795609123786434
1359,II-VI,M_i_A,Mn,CdS,3.127415783,2.5466664816223314,0.09503876162096378
1360,II-VI,M_i_A,Fe,CdS,3.5479670530000003,2.5707035275747017,0.059766649319987306
1361,II-VI,M_i_A,Co,CdS,4.964767071,2.7882011789311996,0.06160651828238522
1362,II-VI,M_i_A,Ni,CdS,3.481829349,2.743375925552214,0.05012726162744467
1363,II-VI,M_i_A,Cu,CdS,3.090279979,2.5663962559185496,0.06951620024345084
1364,II-VI,M_i_A,Zn,CdS,2.594044163,2.4884316007474028,0.06901882754099416
1365,II-VI,M_i_A,Y,CdS,4.226117134,4.7129952847217185,0.06513239220171732
1366,II-VI,M_i_A,Zr,CdS,4.637793417,4.640244551744212,0.06134651097653671
1367,II-VI,M_i_A,Nb,CdS,4.597772931000001,5.141279538335025,0.0529229314474058
1368,II-VI,M_i_A,Tc,CdS,5.34961497,4.716685845416675,0.06242623567436414
1369,II-VI,M_i_A,Ru,CdS,4.49457091,4.61432092323447,0.08235105132201997
1370,II-VI,M_i_A,Rh,CdS,3.668079905,3.862682092681375,0.06909730620359338
1371,II-VI,M_i_A,Pd,CdS,2.850964545,3.3169936584715387,0.07100022103627036
1372,II-VI,M_i_A,Ag,CdS,2.439577785,2.9263149300095606,0.07518477617531293
1373,II-VI,M_i_A,La,CdS,4.549863235,4.669708197192203,0.08320681264444572
1374,II-VI,M_i_A,Hf,CdS,3.349446715,5.156816443138899,0.07153278044046171
1375,II-VI,M_i_A,W,CdS,6.72272798,6.329336174225242,0.11831613645370342
1376,II-VI,M_i_A,Re,CdS,6.62125368,5.987370574327562,0.07746531656523979
1377,II-VI,M_i_A,Os,CdS,6.57528731,5.759785556026929,0.07877604450498467
1378,II-VI,M_i_A,Ir,CdS,5.042314988,4.599790915376782,0.08232026266404677
1379,II-VI,M_i_A,Pt,CdS,4.0345696,4.030218927305526,0.09040733030068274
1380,II-VI,M_i_A,Au,CdS,3.75453323,3.2209450821631593,0.09490686414488556
1381,II-VI,M_i_A,Hg,CdS,2.86197403,3.280871298587229,0.09082224270451271
1382,II-VI,M_i_B,Li,CdS,0.7491197490000001,2.0333668695895257,0.11545444297347968
1383,II-VI,M_i_B,Na,CdS,3.041744449,3.0128588660856006,0.09629705434802543
1384,II-VI,M_i_B,K,CdS,2.381976994,3.35337706330708,0.10657641525661309
1385,II-VI,M_i_B,Cs,CdS,4.505640324,4.223405953754336,0.1273465946372802
1386,II-VI,M_i_B,Be,CdS,2.8042758180000003,3.0071574825524934,0.09718371853702198
1387,II-VI,M_i_B,Mg,CdS,2.3695997980000003,3.0628211561544143,0.09393549658698795
1388,II-VI,M_i_B,Ca,CdS,3.1495648480000003,3.5227439712923867,0.069451451812296
1389,II-VI,M_i_B,Sr,CdS,3.8450150080000003,4.178417105655376,0.0943750129673389
1390,II-VI,M_i_B,Ba,CdS,4.794424918,4.560304788428124,0.07300747943353009
1391,II-VI,M_i_B,B,CdS,5.264092778,4.23911047281247,0.09067644821055616
1392,II-VI,M_i_B,Al,CdS,3.4909473810000002,3.0010666841918026,0.07292497234361396
1393,II-VI,M_i_B,Ga,CdS,2.374477518,2.796606336462607,0.052996526145351885
1394,II-VI,M_i_B,In,CdS,3.559352445,3.337369827536461,0.07100570202142675
1395,II-VI,M_i_B,Tl,CdS,3.120259032,3.3752271331004335,0.08223854275943715
1396,II-VI,M_i_B,C,CdS,7.65786622,7.02243005724093,0.09730578279929232
1397,II-VI,M_i_B,Si,CdS,4.16226125,4.40795547384405,0.07936729158030065
1398,II-VI,M_i_B,Ge,CdS,3.605107452,3.863763053407952,0.06893410804054506
1399,II-VI,M_i_B,Sn,CdS,3.848284294,3.888225093553173,0.06605488756552495
1400,II-VI,M_i_B,Pb,CdS,3.85219289,4.066926723013558,0.07665567692372616
1401,II-VI,M_i_B,N,CdS,5.1062824110000005,3.9701348403435093,0.14962760681937562
1402,II-VI,M_i_B,P,CdS,4.876534284,4.746066900786661,0.10115768987883358
1403,II-VI,M_i_B,As,CdS,4.898024213999999,4.402123789000389,0.06867746533008579
1404,II-VI,M_i_B,Sb,CdS,5.146388474,4.5753036472975195,0.07583469356521987
1405,II-VI,M_i_B,Bi,CdS,5.0492230000000005,4.482313520689266,0.07585205507531709
1406,II-VI,M_i_B,O,CdS,5.051992485,4.150739697275541,0.10407617417668476
1407,II-VI,M_i_B,Se,CdS,5.426510625,4.854299159157546,0.10193292105184747
1408,II-VI,M_i_B,F,CdS,3.233400278,3.3940224434851176,0.11825418022725184
1409,II-VI,M_i_B,Cl,CdS,4.246679923,4.619213955535821,0.09140324031904966
1410,II-VI,M_i_B,Br,CdS,4.761205807,4.813354407443041,0.08546569417414979
1411,II-VI,M_i_B,I,CdS,5.655885747999999,5.482521206176299,0.08547339882245016
1412,II-VI,M_i_B,Sc,CdS,4.077342184,3.774528776624461,0.07992065647868021
1413,II-VI,M_i_B,V,CdS,3.768905175,3.3400129435387997,0.0711003450046756
1414,II-VI,M_i_B,Cr,CdS,2.281235026,2.7221718810664264,0.06748129764330915
1415,II-VI,M_i_B,Mn,CdS,2.331265783,2.580830393004688,0.10409529498743206
1416,II-VI,M_i_B,Fe,CdS,3.106557053,2.578355276833689,0.06116034731044354
1417,II-VI,M_i_B,Co,CdS,4.270167071,2.803015105722335,0.06206466336596253
1418,II-VI,M_i_B,Ni,CdS,2.745879349,2.755631968164983,0.055316201860465035
1419,II-VI,M_i_B,Cu,CdS,2.395679979,2.5894979223931562,0.06940244024883299
1420,II-VI,M_i_B,Zn,CdS,2.5680041630000003,2.510908936929031,0.06714352305394387
1421,II-VI,M_i_B,Y,CdS,4.498327134,4.791407858509762,0.0681423124239301
1422,II-VI,M_i_B,Zr,CdS,4.978993417,4.685029685035531,0.06414279729432582
1423,II-VI,M_i_B,Nb,CdS,5.231672931,5.177375714609866,0.060059869203110725
1424,II-VI,M_i_B,Mo,CdS,4.682262895,5.35247474977069,0.06270885924127344
1425,II-VI,M_i_B,Tc,CdS,4.84867497,4.753967619365281,0.06820302829771069
1426,II-VI,M_i_B,Ru,CdS,4.33526091,4.6754328901618125,0.0641308885136677
1427,II-VI,M_i_B,Pd,CdS,2.392694545,3.355385689044202,0.07340517493401032
1428,II-VI,M_i_B,Ag,CdS,2.177887785,2.966104595130402,0.07035618528217749
1429,II-VI,M_i_B,La,CdS,5.086243235,4.767961041531311,0.09843731793938552
1430,II-VI,M_i_B,Hf,CdS,3.704046715,5.238715050682463,0.07112079252380586
1431,II-VI,M_i_B,Ta,CdS,5.48746333,6.12720455391217,0.06767247256595943
1432,II-VI,M_i_B,W,CdS,6.43710798,6.395716489224668,0.11470373526153271
1433,II-VI,M_i_B,Re,CdS,6.63403368,6.0593580804372635,0.0793319415975519
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.812749730356127,0.07705156951113233
1435,II-VI,M_i_B,Pt,CdS,3.3906396,4.103653808797953,0.09091483546069568
1436,II-VI,M_i_B,Au,CdS,3.49431323,3.290312060847595,0.08441460024803134
1437,II-VI,M_i_B,Hg,CdS,2.96783403,3.321087886254092,0.07212836447452795
1438,II-VI,M_i_neut,Na,CdS,3.650204449,2.9749380860892187,0.09392327491454892
1439,II-VI,M_i_neut,K,CdS,2.9738469939999996,3.3551296032324203,0.10228100539234913
1440,II-VI,M_i_neut,Rb,CdS,3.7025346939999997,4.029391352914795,0.0767677626630861
1441,II-VI,M_i_neut,Be,CdS,2.774425818,3.0022073818879633,0.08813981809324732
1442,II-VI,M_i_neut,Mg,CdS,3.100909798,3.067746449991153,0.08895010064911198
1443,II-VI,M_i_neut,Ca,CdS,4.010514848,3.537158167413216,0.07295712773659853
1444,II-VI,M_i_neut,Sr,CdS,4.5174350080000005,4.210183624443571,0.09919567863439524
1445,II-VI,M_i_neut,Ba,CdS,5.123594918,4.57841448542302,0.0727655314173183
1446,II-VI,M_i_neut,B,CdS,5.493562777999999,4.245504588946469,0.09699453814017489
1447,II-VI,M_i_neut,Al,CdS,3.9653573810000005,3.006083109198232,0.07309582737707394
1448,II-VI,M_i_neut,In,CdS,4.006282445,3.332709912174218,0.06560940938569881
1449,II-VI,M_i_neut,Tl,CdS,3.5538690319999997,3.3001906941562225,0.09109745216729903
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.006169892118964,0.10700119701691926
1451,II-VI,M_i_neut,Si,CdS,4.23679125,4.422991666471971,0.07774093553640773
1452,II-VI,M_i_neut,Ge,CdS,3.645507453,3.826263054079636,0.06860634257332053
1453,II-VI,M_i_neut,Sn,CdS,4.125054294,3.8688424754706547,0.06932813864055064
1454,II-VI,M_i_neut,Pb,CdS,4.24619289,3.9852359110561153,0.08488571607853475
1455,II-VI,M_i_neut,N,CdS,4.709282411,3.961863773096095,0.161758108736274
1456,II-VI,M_i_neut,P,CdS,4.345464284,4.747203323520709,0.09506496393609933
1457,II-VI,M_i_neut,Sb,CdS,4.605538473999999,4.529848481010062,0.06853654344525434
1458,II-VI,M_i_neut,Bi,CdS,4.471183,4.388301137633602,0.09156502654676373
1459,II-VI,M_i_neut,O,CdS,4.282402485,4.141514181323989,0.10296937968154266
1460,II-VI,M_i_neut,Se,CdS,4.890340625,4.821407403760172,0.09590982340778867
1461,II-VI,M_i_neut,Te,CdS,5.330132655,5.040186758565794,0.08960967270706431
1462,II-VI,M_i_neut,F,CdS,2.244890277,3.363488404070438,0.11184010368146588
1463,II-VI,M_i_neut,Cl,CdS,4.010589923,4.626760824126504,0.09150678901188822
1464,II-VI,M_i_neut,Br,CdS,4.443745807,4.797968892937582,0.0904292030796511
1465,II-VI,M_i_neut,I,CdS,5.176105748,5.520772735025772,0.1027266709964002
1466,II-VI,M_i_neut,Sc,CdS,4.076642184,3.7818916796381368,0.07587300982342512
1467,II-VI,M_i_neut,Ti,CdS,4.080128858,3.4581634005476998,0.06363912032397259
1468,II-VI,M_i_neut,V,CdS,3.738725175,3.3014584136801672,0.07207357452609929
1469,II-VI,M_i_neut,Cr,CdS,2.2847150259999998,2.69536473515931,0.0810569386974264
1470,II-VI,M_i_neut,Mn,CdS,2.3211857830000002,2.552040649462749,0.09231866356134379
1471,II-VI,M_i_neut,Fe,CdS,2.762367053,2.549234030466249,0.06318814802776732
1472,II-VI,M_i_neut,Co,CdS,4.238677071000001,2.7782221064466777,0.06068913776423384
1473,II-VI,M_i_neut,Ni,CdS,2.377239349,2.724297979531307,0.0517564158642402
1474,II-VI,M_i_neut,Cu,CdS,2.3641899790000003,2.557041567941203,0.07373178766942852
1475,II-VI,M_i_neut,Zn,CdS,2.8387341630000003,2.4852493111935345,0.0641852978424417
1476,II-VI,M_i_neut,Y,CdS,5.480137134,4.819265591786545,0.07020183386673297
1477,II-VI,M_i_neut,Zr,CdS,4.765643417,4.672743826470824,0.06017957101067238
1478,II-VI,M_i_neut,Nb,CdS,5.014142931,5.158338296920209,0.056815981917322865
1479,II-VI,M_i_neut,Mo,CdS,4.699042895,5.3148835438653235,0.057095663319784426
1480,II-VI,M_i_neut,Tc,CdS,4.78882497,4.733929462493313,0.05711030417835008
1481,II-VI,M_i_neut,Ru,CdS,4.04490091,4.627854523701758,0.08505395519234572
1482,II-VI,M_i_neut,Rh,CdS,3.193889905,3.8979051023138127,0.06715220367785822
1483,II-VI,M_i_neut,Pd,CdS,2.330494545,3.3401224296514203,0.06859159125027835
1484,II-VI,M_i_neut,Ag,CdS,2.450397785,2.952453399576612,0.07127941366874084
1485,II-VI,M_i_neut,La,CdS,5.599793235,4.724675808425301,0.1032998777895446
1486,II-VI,M_i_neut,Hf,CdS,3.264696715,5.174768475338881,0.0733603975421122
1487,II-VI,M_i_neut,Ta,CdS,4.95648333,6.04416717554437,0.06528177248629492
1488,II-VI,M_i_neut,W,CdS,6.31595798,6.2958453543424735,0.10617893673865107
1489,II-VI,M_i_neut,Re,CdS,6.21275368,5.983435295770308,0.07277450747484034
1490,II-VI,M_i_neut,Os,CdS,5.52412731,5.7415728361511595,0.07449680751958307
1491,II-VI,M_i_neut,Ir,CdS,4.046444988,4.580728725985502,0.08467849707384502
1492,II-VI,M_i_neut,Au,CdS,3.44684323,3.2209350283392704,0.0791989041196189
1493,II-VI,M_i_neut,Hg,CdS,3.25708403,3.268031951359501,0.09126203487476607
