,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
1267,II-VI,M_A,Os,CdS,3.05925731,3.039836061003308,0.13592475681491686
1268,II-VI,M_A,Ir,CdS,2.7414119610000003,2.1471916545412464,0.13729167696135927
1269,II-VI,M_A,Pt,CdS,2.667656387,1.4247558544548664,0.15949517269949517
1270,II-VI,M_A,Au,CdS,1.366432134,1.3333105959931117,0.1711583293417237
1271,II-VI,M_A,Hg,CdS,0.15432789800000002,-0.3826347610135136,0.17552610374060845
1272,II-VI,M_B,Li,CdS,5.957413117000001,4.927988765826451,0.1838911952788964
1273,II-VI,M_B,K,CdS,6.524621657999999,6.207913541254944,0.15778080600447603
1274,II-VI,M_B,Rb,CdS,6.36292662,7.162705165575088,0.17661584599135613
1275,II-VI,M_B,Cs,CdS,6.059261066,9.314517892081838,0.4430380175988553
1276,II-VI,M_B,Be,CdS,7.354174636000001,7.663030034443414,0.16803177895639382
1277,II-VI,M_B,Mg,CdS,7.292543166000001,6.000489532600495,0.20617372476777465
1278,II-VI,M_B,Ca,CdS,9.228458216,7.829690751759413,0.15493059363603617
1279,II-VI,M_B,Sr,CdS,9.291238376,8.710676126931435,0.15226774189563672
1280,II-VI,M_B,Ba,CdS,9.597313425,9.054581846488201,0.29059385428828466
1281,II-VI,M_B,B,CdS,6.877174287999999,6.993865254336723,0.16739755524980754
1282,II-VI,M_B,Al,CdS,6.965410749,5.410452806060716,0.14652861776852327
1283,II-VI,M_B,Ga,CdS,5.603046643,4.753755748134305,0.15572907091446989
1284,II-VI,M_B,In,CdS,5.52411414,4.871532082812498,0.11900868725550304
1285,II-VI,M_B,Tl,CdS,4.753950377,4.884913041827962,0.22304289662417934
1286,II-VI,M_B,C,CdS,6.5634195879999995,8.079474162864226,0.15974148170098304
1287,II-VI,M_B,Si,CdS,6.16005079,5.378010867341755,0.15548629130403846
1288,II-VI,M_B,Ge,CdS,4.8439449130000005,5.004300546278249,0.11987162726314839
1289,II-VI,M_B,Sn,CdS,5.021407605,4.590698148314764,0.12560559158722176
1290,II-VI,M_B,Pb,CdS,5.196257256,3.9742406737746805,0.11360772376728842
1291,II-VI,M_B,N,CdS,3.3538524460000003,4.058182046047866,0.1370929629472873
1292,II-VI,M_B,P,CdS,3.004582397,3.8425482869444094,0.1267287290339763
1293,II-VI,M_B,As,CdS,2.6687952719999997,3.188725258355062,0.12009551053479385
1294,II-VI,M_B,Sb,CdS,3.2850779310000005,3.357216363723353,0.12861995475795926
1295,II-VI,M_B,Bi,CdS,3.931325717,3.0599913064674844,0.21996075265285747
1296,II-VI,M_B,O,CdS,1.25447662,3.096543453981512,0.1602301428146055
1297,II-VI,M_B,S,CdS,-4.3700000000000004e-10,2.6825525314250105,0.14843226270962115
1298,II-VI,M_B,Te,CdS,0.635866145,2.264481725922765,0.14418964027184422
1299,II-VI,M_B,F,CdS,1.8959436459999999,1.8659345152848363,0.18540881668051393
1300,II-VI,M_B,Cl,CdS,1.353813291,2.8058378493425993,0.15503428714934236
1301,II-VI,M_B,Sc,CdS,10.49888555,7.661060741075732,0.12268091289048993
1302,II-VI,M_B,Ti,CdS,10.45038224,7.510090112851698,0.11200348016842217
1303,II-VI,M_B,V,CdS,9.186192879,7.405628595113922,0.11801213926324793
1304,II-VI,M_B,Cr,CdS,7.669345216,6.313007417737243,0.1497956110743072
1305,II-VI,M_B,Mn,CdS,7.370016075,5.704238219332153,0.11693312880418157
1306,II-VI,M_B,Fe,CdS,7.139933500000001,6.425560846277054,0.12179319298434176
1307,II-VI,M_B,Co,CdS,8.32728159,6.059907362744234,0.13560392929518614
1308,II-VI,M_B,Ni,CdS,5.258600438999999,5.522383132160682,0.13161792737542277
1309,II-VI,M_B,Cu,CdS,4.67803771,4.611886856500156,0.13061073724848493
1310,II-VI,M_B,Nb,CdS,10.69516812,8.944409418940753,0.13389670836018674
1311,II-VI,M_B,Mo,CdS,10.469340800000001,8.66845052049641,0.12019013372305713
1312,II-VI,M_B,Tc,CdS,9.29688637,7.814279792427723,0.12232402464093688
1313,II-VI,M_B,Ru,CdS,7.986628245,7.495059194129827,0.13184426381871694
1314,II-VI,M_B,Rh,CdS,7.064644857999999,6.655670783967997,0.1401850175006952
1315,II-VI,M_B,Pd,CdS,3.530550625,5.936342957877241,0.1494035102553694
1316,II-VI,M_B,Ag,CdS,3.617794227,4.101531792652333,0.11687784658777885
1317,II-VI,M_B,La,CdS,11.7532599,9.84806909527035,0.2862815614338295
1318,II-VI,M_B,Hf,CdS,9.472902328,9.419622065473712,0.20792090732699398
1319,II-VI,M_B,Ta,CdS,9.877483895,9.886460376889172,0.16672897641744885
1320,II-VI,M_B,Re,CdS,8.739321192,9.609750220739386,0.15467015987470498
1321,II-VI,M_B,Os,CdS,7.4373306779999995,7.961596773557207,0.13739528181176586
1322,II-VI,M_B,Ir,CdS,6.197865329,6.649298415911845,0.14017858500146416
1323,II-VI,M_B,Pt,CdS,3.865909755,5.368035414131013,0.141725201581368
1324,II-VI,M_B,Au,CdS,2.889655502,3.743159744687307,0.1203468383635361
1325,II-VI,M_B,Hg,CdS,3.8968712660000002,3.720825824685653,0.15947402889287426
1326,II-VI,M_i_A,Li,CdS,1.9190697490000002,3.335223241151499,0.14736896638896968
1327,II-VI,M_i_A,Na,CdS,3.927736887,3.745380884186632,0.12055599599395363
1328,II-VI,M_i_A,K,CdS,3.16286829,4.5218814818357185,0.08329097182027197
1329,II-VI,M_i_A,Rb,CdS,4.068153252,5.131299134639647,0.0991436322370807
1330,II-VI,M_i_A,Cs,CdS,4.556377698,5.731864341816143,0.1408305019553673
1331,II-VI,M_i_A,Mg,CdS,4.279379798,4.103296991614495,0.0944553578058637
1332,II-VI,M_i_A,Ca,CdS,4.328844848,5.46713796526207,0.09649410694735272
1333,II-VI,M_i_A,Sr,CdS,4.716165008,5.8591003487881945,0.0778380724994079
1334,II-VI,M_i_A,Ba,CdS,5.600030057000001,5.783258589631278,0.08071862217970828
1335,II-VI,M_i_A,B,CdS,6.76231092,5.704992378930453,0.0979090587420621
1336,II-VI,M_i_A,Ga,CdS,4.007703275,4.571959420632997,0.09008568902580612
1337,II-VI,M_i_A,In,CdS,4.3147407719999995,4.731973156652719,0.07746564476742733
1338,II-VI,M_i_A,Tl,CdS,3.367467009,4.259902847501701,0.11008575768788154
1339,II-VI,M_i_A,C,CdS,7.24242622,7.252180368469316,0.10705995064368926
1340,II-VI,M_i_A,Si,CdS,6.623747422,5.083232920202017,0.10412995987396542
1341,II-VI,M_i_A,Ge,CdS,4.841511545,5.209003087890517,0.06682891577002156
1342,II-VI,M_i_A,Pb,CdS,4.735883888,4.7755472248297295,0.10484724938758977
1343,II-VI,M_i_A,N,CdS,4.482209078,4.18405472557613,0.1236074839985109
1344,II-VI,M_i_A,P,CdS,4.927209029,4.383603383977802,0.08450977937758893
1345,II-VI,M_i_A,As,CdS,4.5214919039999995,4.670240193302041,0.0778778758153353
1346,II-VI,M_i_A,Sb,CdS,5.402744563,5.018516557692557,0.09895200298853563
1347,II-VI,M_i_A,Bi,CdS,5.779252349,4.973031923707744,0.08047605598978541
1348,II-VI,M_i_A,O,CdS,3.6273332519999997,3.5605711412914447,0.11724804065552259
1349,II-VI,M_i_A,Se,CdS,3.825660625,4.233536145390273,0.0869237140792728
1350,II-VI,M_i_A,Te,CdS,4.646912777,4.770794843042045,0.096203590295154
1351,II-VI,M_i_A,F,CdS,1.592180278,2.8523430287144467,0.13662040112500218
1352,II-VI,M_i_A,Cl,CdS,3.072909923,4.38325742760681,0.11382254615652496
1353,II-VI,M_i_A,Br,CdS,3.698975807,4.303641113725098,0.10676808325551368
1354,II-VI,M_i_A,I,CdS,4.740095748,5.109162766171576,0.08585333282113829
1355,II-VI,M_i_A,Sc,CdS,6.228192184,6.002025010592486,0.09076082146025789
1356,II-VI,M_i_A,Ti,CdS,6.394548875,6.04173918586562,0.06557768477660837
1357,II-VI,M_i_A,V,CdS,6.038749511000001,6.03228916400968,0.06342066838585213
1358,II-VI,M_i_A,Cr,CdS,4.814891848,4.9531828661939175,0.07923645880643759
1359,II-VI,M_i_A,Mn,CdS,4.8343627069999995,3.9961950794377246,0.0731470383215543
1360,II-VI,M_i_A,Fe,CdS,5.338430132,4.832900927323839,0.06698183978355077
1361,II-VI,M_i_A,Co,CdS,6.7288782220000005,4.632349194597244,0.07588397980435516
1362,II-VI,M_i_A,Ni,CdS,4.114587071,4.348821698387209,0.08489597437910777
1363,II-VI,M_i_A,Cu,CdS,3.079634342,3.4924401181871985,0.08657489192684524
1364,II-VI,M_i_A,Zn,CdS,3.892044163,3.6392964905980607,0.07432753202096701
1365,II-VI,M_i_A,Y,CdS,6.173117134,7.11074659729158,0.0635380772401861
1366,II-VI,M_i_A,Zr,CdS,7.48521052,7.225085617432866,0.07886903880137164
1367,II-VI,M_i_A,Nb,CdS,6.802344752000001,7.474629775806179,0.08187474344614856
1368,II-VI,M_i_A,Tc,CdS,7.216523002000001,6.213060030986196,0.05640129263241987
1369,II-VI,M_i_A,Ru,CdS,6.151374877,5.965543229214289,0.0773713782235482
1370,II-VI,M_i_A,Rh,CdS,5.44798149,5.325519619596278,0.0774258450263415
1371,II-VI,M_i_A,Pd,CdS,2.540807257,4.611658021721978,0.08094331478070305
1372,II-VI,M_i_A,Ag,CdS,2.171600859,3.2595278562841883,0.09119955078739808
1373,II-VI,M_i_A,La,CdS,6.608206528999999,7.1241961437509875,0.1287807146328646
1374,II-VI,M_i_A,Hf,CdS,5.36329896,6.9690075714783335,0.11418963916611315
1375,II-VI,M_i_A,W,CdS,7.1244655020000005,7.300356852906546,0.10413323811702045
1376,II-VI,M_i_A,Re,CdS,6.732287824,7.42815101452598,0.10385433344327699
1377,II-VI,M_i_A,Os,CdS,6.57528731,6.022249670489295,0.09820710183270624
1378,II-VI,M_i_A,Ir,CdS,5.676951961,4.887502640016875,0.09460663807191666
1379,II-VI,M_i_A,Pt,CdS,4.257966387,4.239587212319533,0.09686763790188058
1380,II-VI,M_i_A,Au,CdS,2.7518221339999998,2.9788605785350124,0.09967889270780605
1381,II-VI,M_i_A,Hg,CdS,2.7665478980000002,3.4092024917602166,0.07557124549816835
1382,II-VI,M_i_B,Li,CdS,1.3981197490000001,3.314684459164188,0.1759593324297703
1383,II-VI,M_i_B,Na,CdS,3.839996887,3.5474785736710714,0.12558681878103042
1384,II-VI,M_i_B,K,CdS,3.50061829,4.154298677954861,0.09904228402197075
1385,II-VI,M_i_B,Cs,CdS,5.731697698,5.57644011953401,0.15453119472065718
1386,II-VI,M_i_B,Be,CdS,4.128991268,4.819587602994956,0.10127621426359044
1387,II-VI,M_i_B,Mg,CdS,3.667599798,3.827081323983127,0.09064383845740084
1388,II-VI,M_i_B,Ca,CdS,4.447564848,5.095853603035424,0.10818340201638248
1389,II-VI,M_i_B,Sr,CdS,5.143015008,5.599766644115138,0.08030419204871618
1390,II-VI,M_i_B,Ba,CdS,6.1871200570000005,5.607055411024112,0.07549962227594709
1391,II-VI,M_i_B,B,CdS,6.42550092,5.635226435616216,0.09758860931978668
1392,II-VI,M_i_B,Al,CdS,5.437947381,4.661800153674115,0.10155838741121481
1393,II-VI,M_i_B,Ga,CdS,4.026983275,4.4404922259098685,0.09579417400678757
1394,II-VI,M_i_B,In,CdS,4.421690772,4.693756988683333,0.08573239568796835
1395,II-VI,M_i_B,Tl,CdS,3.6311170089999996,4.160522055500387,0.09992085011258708
1396,II-VI,M_i_B,C,CdS,7.65786622,7.170791162618677,0.09497466700584652
1397,II-VI,M_i_B,Si,CdS,6.2014174220000005,4.891303109338547,0.10306040488348682
1398,II-VI,M_i_B,Ge,CdS,4.739851545,5.066463384253255,0.06564225382905663
1399,II-VI,M_i_B,Sn,CdS,5.165564237,5.19443748323627,0.09337267895153573
1400,II-VI,M_i_B,Pb,CdS,5.066503888,4.687254626736277,0.10192401768859408
1401,II-VI,M_i_B,N,CdS,4.889949078,4.097979037471818,0.11389594271377762
1402,II-VI,M_i_B,P,CdS,5.159599029,4.174765683258177,0.06708959979499386
1403,II-VI,M_i_B,As,CdS,4.681761904,4.53899921911906,0.07388497628512879
1404,II-VI,M_i_B,Sb,CdS,5.4958445629999995,5.099434438994686,0.10018765136379577
1405,II-VI,M_i_B,Bi,CdS,5.926762349,4.907479724417479,0.08975337014675716
1406,II-VI,M_i_B,O,CdS,4.399793252,3.452035114949536,0.11218715415887481
1407,II-VI,M_i_B,Se,CdS,4.128510625,4.125606116699755,0.08741022744760986
1408,II-VI,M_i_B,F,CdS,2.584400278,2.750896597971944,0.13151285940938973
1409,II-VI,M_i_B,Cl,CdS,3.5976799230000003,4.160714868409886,0.10124571099433355
1410,II-VI,M_i_B,Br,CdS,4.112205807,4.154324995664977,0.09530586307875075
1411,II-VI,M_i_B,I,CdS,5.006885748,5.182348604863703,0.0724047861695701
1412,II-VI,M_i_B,Sc,CdS,6.024342184,5.638837465985887,0.0956753435995865
1413,II-VI,M_i_B,V,CdS,5.883909511000001,5.720850971916805,0.06792406529937252
1414,II-VI,M_i_B,Cr,CdS,4.189841848,4.6341165481680155,0.07977008616486723
1415,II-VI,M_i_B,Mn,CdS,4.038212707,3.700801552952149,0.07588580521138605
1416,II-VI,M_i_B,Fe,CdS,4.897020132,4.526657659277874,0.06706080900442449
1417,II-VI,M_i_B,Co,CdS,6.034278222,4.345775019206945,0.07636459452920552
1418,II-VI,M_i_B,Ni,CdS,3.3786370710000004,4.072412861527939,0.07505384140937153
1419,II-VI,M_i_B,Cu,CdS,2.385034342,3.3064644684993425,0.07378413510751879
1420,II-VI,M_i_B,Zn,CdS,3.866004163,3.434400109998201,0.07951124391397583
1421,II-VI,M_i_B,Y,CdS,6.445327133999999,6.827382586902344,0.07386793830258087
1422,II-VI,M_i_B,Zr,CdS,7.82641052,6.914506412782555,0.07747693057406231
1423,II-VI,M_i_B,Nb,CdS,7.436244752,7.1630076101101565,0.084002363297138
1424,II-VI,M_i_B,Mo,CdS,7.214207437000001,6.833986279965325,0.08126837608894419
1425,II-VI,M_i_B,Tc,CdS,6.715583002000001,5.888612330529592,0.07329214347484715
1426,II-VI,M_i_B,Ru,CdS,5.992064877000001,5.630011599311578,0.08061646441635158
1427,II-VI,M_i_B,Pd,CdS,2.082537257,4.3326451208219705,0.09356845959531296
1428,II-VI,M_i_B,Ag,CdS,1.909910859,3.036838169316072,0.09113271292339618
1429,II-VI,M_i_B,La,CdS,7.144586529,6.930352167795647,0.11488369775245802
1430,II-VI,M_i_B,Hf,CdS,5.71789896,6.813025857745046,0.11979885277031294
1431,II-VI,M_i_B,Ta,CdS,6.271500527000001,7.598507715819123,0.10497818072772391
1432,II-VI,M_i_B,W,CdS,6.838845502000001,7.096495396024627,0.10640917572910084
1433,II-VI,M_i_B,Re,CdS,6.7450678239999995,7.282800277583218,0.09591033488968913
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.853181125283508,0.09982228800387308
1435,II-VI,M_i_B,Pt,CdS,3.614036387,4.05105105041288,0.1255127332290319
1436,II-VI,M_i_B,Au,CdS,2.491602134,2.758418955734406,0.11293237661566437
1437,II-VI,M_i_B,Hg,CdS,2.872407898,3.229343833808918,0.08559384319743635
1438,II-VI,M_i_neut,Na,CdS,4.448456887,3.801519757981322,0.12144651981793976
1439,II-VI,M_i_neut,K,CdS,4.09248829,4.588224683646746,0.09094760600495372
1440,II-VI,M_i_neut,Rb,CdS,4.9513332519999995,5.281645348277342,0.10222437519423827
1441,II-VI,M_i_neut,Be,CdS,4.099141268,4.927922227463661,0.09946294058150859
1442,II-VI,M_i_neut,Mg,CdS,4.398909798,4.164587270778642,0.08710235856612283
1443,II-VI,M_i_neut,Ca,CdS,5.308514848,5.542367457010487,0.10076163500449387
1444,II-VI,M_i_neut,Sr,CdS,5.815435008,6.019725391898277,0.08132507374192849
1445,II-VI,M_i_neut,Ba,CdS,6.516290057000001,5.986190788139238,0.0804622743127163
1446,II-VI,M_i_neut,B,CdS,6.65497092,5.733529986444194,0.10142258530825228
1447,II-VI,M_i_neut,Al,CdS,5.9123573810000005,4.882447747284705,0.09334392385140854
1448,II-VI,M_i_neut,In,CdS,4.868620772,4.866401912561742,0.07037779372677938
1449,II-VI,M_i_neut,Tl,CdS,4.064727008999999,4.417857760854443,0.09924050919127649
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.271352346237224,0.10454782353247385
1451,II-VI,M_i_neut,Si,CdS,6.275947422000001,5.138273823600329,0.10461520396299037
1452,II-VI,M_i_neut,Ge,CdS,4.780251545,5.252415532860593,0.06981199484085876
1453,II-VI,M_i_neut,Sn,CdS,5.442334237000001,5.248228341816985,0.10149780844453912
1454,II-VI,M_i_neut,Pb,CdS,5.460503888,4.92523990345354,0.085431702921581
1455,II-VI,M_i_neut,N,CdS,4.4929490780000005,4.216228341199259,0.12306091437073186
1456,II-VI,M_i_neut,P,CdS,4.628529029,4.444338074066044,0.08566812673164684
1457,II-VI,M_i_neut,Sb,CdS,4.9549945630000005,5.125648280238385,0.08969184527167484
1458,II-VI,M_i_neut,Bi,CdS,5.348722349,5.070250888003245,0.10848013739399374
1459,II-VI,M_i_neut,O,CdS,3.630203252,3.5803705665181313,0.12460803271768363
1460,II-VI,M_i_neut,Se,CdS,3.592340625,4.274413017658523,0.0873657684247562
1461,II-VI,M_i_neut,Te,CdS,4.208942777,4.844076331965555,0.09552057235148469
1462,II-VI,M_i_neut,F,CdS,1.5958902769999999,2.8738288474841536,0.12118020842608118
1463,II-VI,M_i_neut,Cl,CdS,3.361589923,4.460257796820757,0.10412309380585759
1464,II-VI,M_i_neut,Br,CdS,3.794745807,4.338959761839976,0.11129709815795243
1465,II-VI,M_i_neut,I,CdS,4.527105748,5.25445680917084,0.0892838222070333
1466,II-VI,M_i_neut,Sc,CdS,6.023642184,6.066697437612985,0.09082842893114662
1467,II-VI,M_i_neut,Ti,CdS,6.314918875,6.100224491413805,0.07672584154626773
1468,II-VI,M_i_neut,V,CdS,5.853729511,6.078429987357627,0.0629584421327023
1469,II-VI,M_i_neut,Cr,CdS,4.193321848,4.994022586147672,0.08319060965200481
1470,II-VI,M_i_neut,Mn,CdS,4.028132707,4.0514579082964906,0.07275652503051884
1471,II-VI,M_i_neut,Fe,CdS,4.5528301319999995,4.834255159325005,0.07814057097477956
1472,II-VI,M_i_neut,Co,CdS,6.002788222,4.623861607132803,0.08420274201382452
1473,II-VI,M_i_neut,Ni,CdS,3.0099970710000004,4.355224265172453,0.0842009135548449
1474,II-VI,M_i_neut,Cu,CdS,2.3535443419999997,3.5039870826551507,0.08450085581832348
1475,II-VI,M_i_neut,Zn,CdS,4.136734163,3.6432884213168277,0.074828940248416
1476,II-VI,M_i_neut,Y,CdS,7.427137134,7.269352964721948,0.0631757124379074
1477,II-VI,M_i_neut,Zr,CdS,7.61306052,7.345286745388179,0.09208224383795188
1478,II-VI,M_i_neut,Nb,CdS,7.218714752,7.5943337456186075,0.06843059463879933
1479,II-VI,M_i_neut,Mo,CdS,7.2309874370000005,7.248342817051847,0.060629077236091386
1480,II-VI,M_i_neut,Tc,CdS,6.655733002000001,6.348851508308232,0.06477116936940049
1481,II-VI,M_i_neut,Ru,CdS,5.701704877,6.0345737904746315,0.0782296271228569
1482,II-VI,M_i_neut,Rh,CdS,4.97379149,5.390228344478363,0.07977305799396137
1483,II-VI,M_i_neut,Pd,CdS,2.020337257,4.6623715364968765,0.08603174631887808
1484,II-VI,M_i_neut,Ag,CdS,2.182420859,3.3187805389272724,0.09475274435141703
1485,II-VI,M_i_neut,La,CdS,7.658136529,7.308571654800811,0.12513661482740693
1486,II-VI,M_i_neut,Hf,CdS,5.27854896,7.130408098077422,0.12256686381002138
1487,II-VI,M_i_neut,Ta,CdS,5.740520527,7.8850837800686495,0.10255142728767641
1488,II-VI,M_i_neut,W,CdS,6.717695502000001,7.334058566023321,0.08546636084461942
1489,II-VI,M_i_neut,Re,CdS,6.323787824,7.565743744508358,0.10418307826149191
1490,II-VI,M_i_neut,Os,CdS,5.52412731,6.057521154084538,0.10398337138242056
1491,II-VI,M_i_neut,Ir,CdS,4.681081961,4.886867723310174,0.10466957969485274
1492,II-VI,M_i_neut,Au,CdS,2.444132134,2.975265574115668,0.09959872266007773
1493,II-VI,M_i_neut,Hg,CdS,3.161657898,3.4747953370397986,0.08406628360768348
