,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
1264,II-VI,M_A,Ta,CdS,2.05264333,3.869004697348693,0.1266549768571756
1265,II-VI,M_A,W,CdS,3.84180798,5.0515345022997336,0.12465252635465815
1266,II-VI,M_A,Re,CdS,4.01399368,3.882052546178042,0.16260658311748655
1267,II-VI,M_A,Os,CdS,4.36425731,5.2711620451838,0.09532075046867375
1268,II-VI,M_A,Ir,CdS,3.411774988,4.251594508412476,0.11683537366541791
1269,II-VI,M_A,Pt,CdS,3.7492596,4.15138142596342,0.10422822792085067
1270,II-VI,M_A,Au,CdS,3.67414323,3.73005580184315,0.10591498275459343
1271,II-VI,M_A,Hg,CdS,1.55475403,1.5841651113108575,0.1323617223030017
1272,II-VI,M_B,Li,CdS,3.989089944,2.365889618300103,0.1576922106930727
1273,II-VI,M_B,K,CdS,4.086657188999999,3.260610378136942,0.1694976758280074
1274,II-VI,M_B,Rb,CdS,3.794804889,3.9666387138515637,0.18413797188567063
1275,II-VI,M_B,Cs,CdS,3.5138805189999998,5.405105970543354,0.26060626251282604
1276,II-VI,M_B,Be,CdS,4.7101360130000005,4.9347131296982365,0.1730518556949177
1277,II-VI,M_B,Mg,CdS,4.675219993,5.182229348453264,0.18492620468658286
1278,II-VI,M_B,Ca,CdS,6.611135042999999,5.834891406895718,0.1621374320723506
1279,II-VI,M_B,Sr,CdS,6.673915203,6.86267002315027,0.15444204247510226
1280,II-VI,M_B,Ba,CdS,6.885295113,7.597241389499223,0.15196507901391157
1281,II-VI,M_B,B,CdS,4.396442973,4.285759952564737,0.12407394130592597
1282,II-VI,M_B,Al,CdS,3.699087576,3.1565328091550726,0.1184588792977106
1283,II-VI,M_B,Ga,CdS,2.6312177130000003,2.3561827867189455,0.11475857807441876
1284,II-VI,M_B,In,CdS,3.34245264,2.7479185714052763,0.12049687614343635
1285,II-VI,M_B,Tl,CdS,2.9237692269999997,1.2989890527193284,0.15604496697004905
1286,II-VI,M_B,C,CdS,5.244096415,5.688316267249353,0.1597209883965679
1287,II-VI,M_B,Si,CdS,2.801571445,3.8721962189789494,0.10899686180357107
1288,II-VI,M_B,Ge,CdS,2.389877648,3.0579641055319025,0.08785284468431938
1289,II-VI,M_B,Sn,CdS,2.384804489,2.6802752282810265,0.09625152904479865
1290,II-VI,M_B,Pb,CdS,2.662623085,1.406765968605012,0.13493550193957335
1291,II-VI,M_B,N,CdS,2.250862606,1.8432476750790863,0.1820130826227295
1292,II-VI,M_B,P,CdS,1.402194479,2.9193035981507114,0.17163086906804925
1293,II-VI,M_B,As,CdS,1.565734409,2.7101134501547146,0.10617051196487727
1294,II-VI,M_B,Sb,CdS,1.616298669,2.720719562896415,0.09161636530924934
1295,II-VI,M_B,Bi,CdS,1.734463195,1.0195516007504781,0.1484876442562149
1296,II-VI,M_B,O,CdS,0.58735268,2.151482433756,0.20902143489161634
1297,II-VI,M_B,S,CdS,0.0,2.8606086540837,0.19062928087620246
1298,II-VI,M_B,Te,CdS,0.43773285,2.820241847025083,0.10678589295433552
1299,II-VI,M_B,F,CdS,1.225620473,1.3497982275413958,0.23254477645800692
1300,II-VI,M_B,Cl,CdS,0.6834901179999999,1.4876809110754718,0.15101604996902027
1301,II-VI,M_B,Sc,CdS,7.232562379,5.330526141150571,0.13366309987850505
1302,II-VI,M_B,Ti,CdS,6.896269052999999,4.771704571979423,0.1076134245787341
1303,II-VI,M_B,V,CdS,5.75186537,4.341899649694294,0.12909465244939863
1304,II-VI,M_B,Cr,CdS,4.441415221000001,3.1049758969269727,0.1383295643018302
1305,II-VI,M_B,Mn,CdS,4.343745978,2.9006363123563412,0.1331053406062672
1306,II-VI,M_B,Fe,CdS,4.0301472480000005,2.837927136701326,0.10541779366067036
1307,II-VI,M_B,Co,CdS,5.243847266,2.9409372868608847,0.1067476900529215
1308,II-VI,M_B,Ni,CdS,3.306519544,2.510283297475011,0.09912829336894592
1309,II-VI,M_B,Cu,CdS,3.3693601739999997,2.2494589444926545,0.11287875000394752
1310,II-VI,M_B,Nb,CdS,7.171273126,6.030203180867583,0.11300727113247687
1311,II-VI,M_B,Mo,CdS,6.61807309,5.9514676966992806,0.11202059367563931
1312,II-VI,M_B,Tc,CdS,6.110655165,5.072046092496828,0.09729190729274165
1313,II-VI,M_B,Ru,CdS,5.010501105,4.480482437707941,0.11683842409294456
1314,II-VI,M_B,Rh,CdS,3.9654201000000002,4.009829153385631,0.12751244003252474
1315,II-VI,M_B,Pd,CdS,2.52138474,3.0637049823312887,0.11578075448702384
1316,II-VI,M_B,Ag,CdS,2.56644798,2.006821008732205,0.12589346950006933
1317,II-VI,M_B,La,CdS,8.37559343,6.987616558119963,0.14052789576441985
1318,II-VI,M_B,Hf,CdS,6.13972691,7.993764222846023,0.13211307761273774
1319,II-VI,M_B,Ta,CdS,7.774123525,8.221916922750358,0.14424960959791344
1320,II-VI,M_B,Re,CdS,7.308963875,7.799738363050854,0.10704236944573957
1321,II-VI,M_B,Os,CdS,6.118007505,6.269287492144665,0.09893471682269502
1322,II-VI,M_B,Ir,CdS,4.243905183,4.466890208197336,0.15792029307152736
1323,II-VI,M_B,Pt,CdS,2.323189795,3.388199255380232,0.12273436121819478
1324,II-VI,M_B,Au,CdS,2.573043425,2.0449018018376677,0.11376709231504736
1325,II-VI,M_B,Hg,CdS,2.672974225,1.9408494607955042,0.1504066071396322
1326,II-VI,M_i_A,Li,CdS,1.2700697490000001,1.9533011205252773,0.10914321514630504
1327,II-VI,M_i_A,Na,CdS,3.1294844489999996,3.027374429555762,0.10230692116098596
1328,II-VI,M_i_A,K,CdS,2.044226994,3.2664835423738383,0.10572265670026228
1329,II-VI,M_i_A,Rb,CdS,2.819354694,3.9283586176805274,0.0841535082236128
1330,II-VI,M_i_A,Cs,CdS,3.3303203239999997,4.044724781326564,0.14945751629581575
1331,II-VI,M_i_A,Mg,CdS,2.9813797980000003,3.1629987172840424,0.09778399846868237
1332,II-VI,M_i_A,Ca,CdS,3.030844848,3.5794416003361733,0.06415345562399376
1333,II-VI,M_i_A,Sr,CdS,3.4181650080000003,4.139837187761627,0.08929744378903026
1334,II-VI,M_i_A,Ba,CdS,4.207334918,4.5346958114916305,0.08786179335608697
1335,II-VI,M_i_A,B,CdS,5.600902777999999,4.416493989127922,0.08436090526056202
1336,II-VI,M_i_A,Ga,CdS,2.355197518,2.762590755321054,0.05616803642509935
1337,II-VI,M_i_A,In,CdS,3.452402445,3.2733464685942986,0.06427139979445631
1338,II-VI,M_i_A,Tl,CdS,2.8566090319999997,3.18280520758696,0.08214637452152021
1339,II-VI,M_i_A,C,CdS,7.24242622,6.944999023175089,0.11492429310868178
1340,II-VI,M_i_A,Si,CdS,4.58459125,4.312810138238202,0.07733855288966737
1341,II-VI,M_i_A,Ge,CdS,3.7067674530000003,3.804020332044261,0.05695738237196746
1342,II-VI,M_i_A,Pb,CdS,3.52157289,4.044548005443476,0.10492311955686694
1343,II-VI,M_i_A,N,CdS,4.698542411,3.994327246151286,0.14573706376933357
1344,II-VI,M_i_A,P,CdS,4.644144283999999,4.728989426142135,0.10046519160420027
1345,II-VI,M_i_A,As,CdS,4.737754214,4.344087982329193,0.07287947690850179
1346,II-VI,M_i_A,Sb,CdS,5.0532884739999995,4.617814181566534,0.07437616234517636
1347,II-VI,M_i_A,Bi,CdS,4.901713,4.507158135042426,0.10064368866495917
1348,II-VI,M_i_A,O,CdS,4.279532485,4.146768125399018,0.10883404487038295
1349,II-VI,M_i_A,Se,CdS,5.123660625,4.763482886885918,0.1000785910781055
1350,II-VI,M_i_A,Te,CdS,5.768102655,5.041505431243192,0.08391187477723179
1351,II-VI,M_i_A,F,CdS,2.2411802780000003,3.3926371441176686,0.1157038440014586
1352,II-VI,M_i_A,Cl,CdS,3.721909923,4.456141420726479,0.09110695362077255
1353,II-VI,M_i_A,Br,CdS,4.347975807,4.667270283841632,0.10246484656263981
1354,II-VI,M_i_A,I,CdS,5.389095748,5.625076255080922,0.1066716539723869
1355,II-VI,M_i_A,Sc,CdS,4.281192184,3.83506153785424,0.07142398071191826
1356,II-VI,M_i_A,Ti,CdS,4.159758858,3.4564569316319984,0.0698741187969
1357,II-VI,M_i_A,V,CdS,3.923745175,3.227458993251905,0.06454410418642208
1358,II-VI,M_i_A,Cr,CdS,2.9062850260000004,2.5330686908498192,0.07956396808586232
1359,II-VI,M_i_A,Mn,CdS,3.127415783,2.492420667307724,0.09223906952157902
1360,II-VI,M_i_A,Fe,CdS,3.5479670530000003,2.403967393508081,0.05595360647797657
1361,II-VI,M_i_A,Co,CdS,4.964767071,2.7557687020877055,0.059224309535479344
1362,II-VI,M_i_A,Ni,CdS,3.481829349,2.6703263057110194,0.05044088406199635
1363,II-VI,M_i_A,Cu,CdS,3.090279979,2.5341290102450325,0.07497210300560368
1364,II-VI,M_i_A,Zn,CdS,2.594044163,2.4086410214080702,0.06352059530098812
1365,II-VI,M_i_A,Y,CdS,4.226117134,4.816126928056593,0.058651310999909154
1366,II-VI,M_i_A,Zr,CdS,4.637793417,4.599894424883257,0.06776512418384344
1367,II-VI,M_i_A,Nb,CdS,4.597772931000001,5.103490213093736,0.052578981094560474
1368,II-VI,M_i_A,Tc,CdS,5.34961497,4.77101121787411,0.06565048443769762
1369,II-VI,M_i_A,Ru,CdS,4.49457091,4.584533712398397,0.07392845332865719
1370,II-VI,M_i_A,Rh,CdS,3.668079905,3.733742754558139,0.06496513743137693
1371,II-VI,M_i_A,Pd,CdS,2.850964545,3.201941645741288,0.07393522620899727
1372,II-VI,M_i_A,Ag,CdS,2.439577785,2.9052668526266494,0.07449742822363682
1373,II-VI,M_i_A,La,CdS,4.549863235,4.668961589868812,0.09980384843227434
1374,II-VI,M_i_A,Hf,CdS,3.349446715,5.078562399428607,0.06914932552472008
1375,II-VI,M_i_A,W,CdS,6.72272798,6.5975921105866195,0.11662508754668206
1376,II-VI,M_i_A,Re,CdS,6.62125368,5.983251750812251,0.08042109884633945
1377,II-VI,M_i_A,Os,CdS,6.57528731,5.74143622535408,0.0721711525267428
1378,II-VI,M_i_A,Ir,CdS,5.042314988,4.366744847336385,0.07699154509182655
1379,II-VI,M_i_A,Pt,CdS,4.0345696,3.771086683697928,0.08492504629187429
1380,II-VI,M_i_A,Au,CdS,3.75453323,2.9567109341696813,0.09410396239040648
1381,II-VI,M_i_A,Hg,CdS,2.86197403,3.0413156212190553,0.08647796525066287
1382,II-VI,M_i_B,Li,CdS,0.7491197490000001,1.9758262140306164,0.11262631131745564
1383,II-VI,M_i_B,Na,CdS,3.041744449,3.065475484114009,0.09246326535238719
1384,II-VI,M_i_B,K,CdS,2.381976994,3.297030763745185,0.10175834661493452
1385,II-VI,M_i_B,Cs,CdS,4.505640324,4.219501225481411,0.11910296816904113
1386,II-VI,M_i_B,Be,CdS,2.8042758180000003,2.972724392643478,0.10545478304084346
1387,II-VI,M_i_B,Mg,CdS,2.3695997980000003,3.1910119764692193,0.09818665880901298
1388,II-VI,M_i_B,Ca,CdS,3.1495648480000003,3.6275933307449315,0.06726624152343433
1389,II-VI,M_i_B,Sr,CdS,3.8450150080000003,4.26833283481016,0.09249091539213586
1390,II-VI,M_i_B,Ba,CdS,4.794424918,4.695391581069954,0.08628868412406199
1391,II-VI,M_i_B,B,CdS,5.264092778,4.426158103157275,0.09014186390192612
1392,II-VI,M_i_B,Al,CdS,3.4909473810000002,3.1013444759206963,0.08265859387004014
1393,II-VI,M_i_B,Ga,CdS,2.374477518,2.7967463704819755,0.052853894397978066
1394,II-VI,M_i_B,In,CdS,3.559352445,3.4034389002361287,0.07424461909272415
1395,II-VI,M_i_B,Tl,CdS,3.120259032,3.3653958765570726,0.07065412131884671
1396,II-VI,M_i_B,C,CdS,7.65786622,6.982256292502521,0.0995233641782974
1397,II-VI,M_i_B,Si,CdS,4.16226125,4.343299933453739,0.07898708283178933
1398,II-VI,M_i_B,Ge,CdS,3.605107452,3.848204612952247,0.06653792064465744
1399,II-VI,M_i_B,Sn,CdS,3.848284294,4.015853107721554,0.07509452549226911
1400,II-VI,M_i_B,Pb,CdS,3.85219289,4.202079364840405,0.08841177294664637
1401,II-VI,M_i_B,N,CdS,5.1062824110000005,4.015315782599641,0.13903036200805027
1402,II-VI,M_i_B,P,CdS,4.876534284,4.754162525034749,0.10246866050086324
1403,II-VI,M_i_B,As,CdS,4.898024213999999,4.376383429571799,0.07318468221512357
1404,II-VI,M_i_B,Sb,CdS,5.146388474,4.694237450596637,0.08196905477784626
1405,II-VI,M_i_B,Bi,CdS,5.0492230000000005,4.658464292213808,0.07551494099320813
1406,II-VI,M_i_B,O,CdS,5.051992485,4.163834790358813,0.11382742690900607
1407,II-VI,M_i_B,Se,CdS,5.426510625,4.813981633637254,0.10047218042664345
1408,II-VI,M_i_B,F,CdS,3.233400278,3.4254092724397296,0.11343664554402755
1409,II-VI,M_i_B,Cl,CdS,4.246679923,4.4926692558289565,0.08812910005147895
1410,II-VI,M_i_B,Br,CdS,4.761205807,4.678988456515661,0.09331282852696243
1411,II-VI,M_i_B,I,CdS,5.655885747999999,5.7353574592980765,0.09095471748713362
1412,II-VI,M_i_B,Sc,CdS,4.077342184,3.8906199287362178,0.07224978294796229
1413,II-VI,M_i_B,V,CdS,3.768905175,3.268132384065062,0.07412588875278048
1414,II-VI,M_i_B,Cr,CdS,2.281235026,2.5923782896646386,0.06603086969295384
1415,II-VI,M_i_B,Mn,CdS,2.331265783,2.548991111122139,0.10646432836570549
1416,II-VI,M_i_B,Fe,CdS,3.106557053,2.4277858320056636,0.05965715401335457
1417,II-VI,M_i_B,Co,CdS,4.270167071,2.785671342156896,0.06359154847882326
1418,II-VI,M_i_B,Ni,CdS,2.745879349,2.7019878821888335,0.056157338152216844
1419,II-VI,M_i_B,Cu,CdS,2.395679979,2.5664789429593613,0.07193893122268882
1420,II-VI,M_i_B,Zn,CdS,2.5680041630000003,2.44587149199832,0.06077838411887852
1421,II-VI,M_i_B,Y,CdS,4.498327134,4.937711638235426,0.05692645988199963
1422,II-VI,M_i_B,Zr,CdS,4.978993417,4.686494754254674,0.07257279230259399
1423,II-VI,M_i_B,Nb,CdS,5.231672931,5.183755265014493,0.059888834512825596
1424,II-VI,M_i_B,Mo,CdS,4.682262895,5.41053695189935,0.06290507983565263
1425,II-VI,M_i_B,Tc,CdS,4.84867497,4.847456094890258,0.06598127586976861
1426,II-VI,M_i_B,Ru,CdS,4.33526091,4.683623314048912,0.06313736942023883
1427,II-VI,M_i_B,Pd,CdS,2.392694545,3.279578509653932,0.07598241790120724
1428,II-VI,M_i_B,Ag,CdS,2.177887785,2.988023366115164,0.07117859468729099
1429,II-VI,M_i_B,La,CdS,5.086243235,4.825682616125498,0.09516633285041522
1430,II-VI,M_i_B,Hf,CdS,3.704046715,5.233978930639809,0.07112845444972442
1431,II-VI,M_i_B,Ta,CdS,5.48746333,6.16060261689714,0.06999965825863727
1432,II-VI,M_i_B,W,CdS,6.43710798,6.7268278932556544,0.11750127893270226
1433,II-VI,M_i_B,Re,CdS,6.63403368,6.135115489995144,0.07763414776264872
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.861176978882208,0.07712491231275674
1435,II-VI,M_i_B,Pt,CdS,3.3906396,3.9089349106017095,0.08714115582681758
1436,II-VI,M_i_B,Au,CdS,3.49431323,3.0901743672525512,0.0858733549189639
1437,II-VI,M_i_B,Hg,CdS,2.96783403,3.1448273807995966,0.06344993834854662
1438,II-VI,M_i_neut,Na,CdS,3.650204449,3.018315162948672,0.0953383459735278
1439,II-VI,M_i_neut,K,CdS,2.9738469939999996,3.2848655150320845,0.10767409128092977
1440,II-VI,M_i_neut,Rb,CdS,3.7025346939999997,4.050294129997885,0.08524499970362337
1441,II-VI,M_i_neut,Be,CdS,2.774425818,2.965221229977923,0.09711519016805206
1442,II-VI,M_i_neut,Mg,CdS,3.100909798,3.195899646608813,0.10640551095747297
1443,II-VI,M_i_neut,Ca,CdS,4.010514848,3.6284799258689064,0.07625353379878025
1444,II-VI,M_i_neut,Sr,CdS,4.5174350080000005,4.276528523166084,0.0938888632099395
1445,II-VI,M_i_neut,Ba,CdS,5.123594918,4.662005055565138,0.09372347269685678
1446,II-VI,M_i_neut,B,CdS,5.493562777999999,4.434982545078594,0.09280231161250646
1447,II-VI,M_i_neut,Al,CdS,3.9653573810000005,3.0964364686747046,0.0787266835937817
1448,II-VI,M_i_neut,In,CdS,4.006282445,3.3601123682578553,0.06541852244123658
1449,II-VI,M_i_neut,Tl,CdS,3.5538690319999997,3.208840379194141,0.08700288440631165
1450,II-VI,M_i_neut,C,CdS,7.24578622,6.964150284180816,0.11033760324926999
1451,II-VI,M_i_neut,Si,CdS,4.23679125,4.360028455271744,0.07753349028223848
1452,II-VI,M_i_neut,Ge,CdS,3.645507453,3.795850788309339,0.06443930553565504
1453,II-VI,M_i_neut,Sn,CdS,4.125054294,3.9534040246224365,0.07733819339288014
1454,II-VI,M_i_neut,Pb,CdS,4.24619289,4.030624810894406,0.09189782133782409
1455,II-VI,M_i_neut,N,CdS,4.709282411,4.00249359675356,0.14895955591479484
1456,II-VI,M_i_neut,P,CdS,4.345464284,4.750562072822802,0.09141682605954607
1457,II-VI,M_i_neut,Sb,CdS,4.605538473999999,4.5938715922668525,0.07248604421721297
1458,II-VI,M_i_neut,Bi,CdS,4.471183,4.470676683411244,0.10913080583406869
1459,II-VI,M_i_neut,O,CdS,4.282402485,4.15592209955498,0.1103104804149486
1460,II-VI,M_i_neut,Se,CdS,4.890340625,4.771256900045328,0.08942786856688151
1461,II-VI,M_i_neut,Te,CdS,5.330132655,5.036549451245283,0.09211193223276143
1462,II-VI,M_i_neut,F,CdS,2.244890277,3.3931921748934286,0.10672152355900265
1463,II-VI,M_i_neut,Cl,CdS,4.010589923,4.4961032077591865,0.08799270375455273
1464,II-VI,M_i_neut,Br,CdS,4.443745807,4.650732875259978,0.10078988962596905
1465,II-VI,M_i_neut,I,CdS,5.176105748,5.751494370702327,0.1142587638264043
1466,II-VI,M_i_neut,Sc,CdS,4.076642184,3.882379412938147,0.06658375824138871
1467,II-VI,M_i_neut,Ti,CdS,4.080128858,3.487607713634746,0.06572656268051288
1468,II-VI,M_i_neut,V,CdS,3.738725175,3.2141637560572676,0.07232027809047649
1469,II-VI,M_i_neut,Cr,CdS,2.2847150259999998,2.5481677290284734,0.08047235545776513
1470,II-VI,M_i_neut,Mn,CdS,2.3211857830000002,2.5005716120466652,0.08785133581083567
1471,II-VI,M_i_neut,Fe,CdS,2.762367053,2.3834765103355915,0.06210193942311727
1472,II-VI,M_i_neut,Co,CdS,4.238677071000001,2.744593033156794,0.05889086479270318
1473,II-VI,M_i_neut,Ni,CdS,2.377239349,2.655380672146,0.05190449093406245
1474,II-VI,M_i_neut,Cu,CdS,2.3641899790000003,2.525713370901035,0.07726035714921892
1475,II-VI,M_i_neut,Zn,CdS,2.8387341630000003,2.409939518959839,0.06207701044458808
1476,II-VI,M_i_neut,Y,CdS,5.480137134,4.93876440798673,0.06324522705032809
1477,II-VI,M_i_neut,Zr,CdS,4.765643417,4.639207326654697,0.0666233037946145
1478,II-VI,M_i_neut,Nb,CdS,5.014142931,5.122325391834366,0.05433024607440149
1479,II-VI,M_i_neut,Mo,CdS,4.699042895,5.329996167647536,0.054249001256677414
1480,II-VI,M_i_neut,Tc,CdS,4.78882497,4.795588373821343,0.055186675774463234
1481,II-VI,M_i_neut,Ru,CdS,4.04490091,4.587596287556835,0.07662932015948133
1482,II-VI,M_i_neut,Rh,CdS,3.193889905,3.763808953121175,0.06080461241389678
1483,II-VI,M_i_neut,Pd,CdS,2.330494545,3.213490151630406,0.07029038168593778
1484,II-VI,M_i_neut,Ag,CdS,2.450397785,2.926353870304144,0.07504866244889448
1485,II-VI,M_i_neut,La,CdS,5.599793235,4.738354360541986,0.11101684011892099
1486,II-VI,M_i_neut,Hf,CdS,3.264696715,5.094955004777818,0.07348608889007542
1487,II-VI,M_i_neut,Ta,CdS,4.95648333,5.991110917316651,0.06889297592756391
1488,II-VI,M_i_neut,W,CdS,6.31595798,6.5349867256148855,0.10517148180361087
1489,II-VI,M_i_neut,Re,CdS,6.21275368,5.968521612599616,0.0719341062493717
1490,II-VI,M_i_neut,Os,CdS,5.52412731,5.693447911784815,0.06582624884543267
1491,II-VI,M_i_neut,Ir,CdS,4.046444988,4.318611865719857,0.07715499404335965
1492,II-VI,M_i_neut,Au,CdS,3.44684323,2.914984016937127,0.08558479614252976
1493,II-VI,M_i_neut,Hg,CdS,3.25708403,3.00441099033259,0.09030391922211004
