,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
1264,II-VI,M_A,Ta,CdS,2.05264333,3.8300832096642523,0.12836762506011162
1265,II-VI,M_A,W,CdS,3.84180798,5.096024643727803,0.12942311527539194
1266,II-VI,M_A,Re,CdS,4.01399368,3.8641699838565087,0.16484960015724429
1267,II-VI,M_A,Os,CdS,4.36425731,5.311890469108706,0.09716672205161464
1268,II-VI,M_A,Ir,CdS,3.411774988,4.270884559503823,0.11897444686850187
1269,II-VI,M_A,Pt,CdS,3.7492596,4.164155518128243,0.11033688035916539
1270,II-VI,M_A,Au,CdS,3.67414323,3.7806568851150844,0.11724066363561775
1271,II-VI,M_A,Hg,CdS,1.55475403,1.5368674177464308,0.13271958082864782
1272,II-VI,M_B,Li,CdS,3.989089944,2.3828990487400143,0.16095802635365875
1273,II-VI,M_B,K,CdS,4.086657188999999,3.208026939826536,0.17320146582545848
1274,II-VI,M_B,Rb,CdS,3.794804889,3.8856278440949565,0.18825322279474926
1275,II-VI,M_B,Cs,CdS,3.5138805189999998,5.3633676361698095,0.26681995088519755
1276,II-VI,M_B,Be,CdS,4.7101360130000005,4.963650318663712,0.18220899198723353
1277,II-VI,M_B,Mg,CdS,4.675219993,5.250176073014897,0.19856462388759183
1278,II-VI,M_B,Ca,CdS,6.611135042999999,5.895695562379645,0.17174389624411718
1279,II-VI,M_B,Sr,CdS,6.673915203,6.890808334062257,0.15797318818101777
1280,II-VI,M_B,Ba,CdS,6.885295113,7.635945653858601,0.1598094821016028
1281,II-VI,M_B,B,CdS,4.396442973,4.353832325245006,0.12849414388228328
1282,II-VI,M_B,Al,CdS,3.699087576,3.2177032635569645,0.12048303159563356
1283,II-VI,M_B,Ga,CdS,2.6312177130000003,2.371680361696444,0.11844522194749953
1284,II-VI,M_B,In,CdS,3.34245264,2.7634853479458195,0.12374772331515624
1285,II-VI,M_B,Tl,CdS,2.9237692269999997,1.3068959643187394,0.16264594946593203
1286,II-VI,M_B,C,CdS,5.244096415,5.669514437193324,0.16290342920667833
1287,II-VI,M_B,Si,CdS,2.801571445,3.880279177143437,0.11147517737927572
1288,II-VI,M_B,Ge,CdS,2.389877648,3.0696537631142857,0.08792467212014572
1289,II-VI,M_B,Sn,CdS,2.384804489,2.704470500558491,0.09865044888407618
1290,II-VI,M_B,Pb,CdS,2.662623085,1.452197669335323,0.1388813377013912
1291,II-VI,M_B,N,CdS,2.250862606,1.777839490653611,0.1845134374700011
1292,II-VI,M_B,P,CdS,1.402194479,2.9078713218259855,0.18021600694393866
1293,II-VI,M_B,As,CdS,1.565734409,2.7288857635770314,0.10856144007408536
1294,II-VI,M_B,Sb,CdS,1.616298669,2.7633080157577985,0.09500175382958721
1295,II-VI,M_B,Bi,CdS,1.734463195,1.056378952919342,0.15094763945938258
1296,II-VI,M_B,O,CdS,0.58735268,2.1434780907261777,0.2143037986855218
1297,II-VI,M_B,S,CdS,0.0,2.8144640084829446,0.1950777656948447
1298,II-VI,M_B,Te,CdS,0.43773285,2.8623069465268824,0.10737513973843141
1299,II-VI,M_B,F,CdS,1.225620473,1.3515020309182717,0.23578166472825432
1300,II-VI,M_B,Cl,CdS,0.6834901179999999,1.3912127003502943,0.15229416619149777
1301,II-VI,M_B,Sc,CdS,7.232562379,5.404028557948376,0.13717394287505968
1302,II-VI,M_B,Ti,CdS,6.896269052999999,4.808419699334826,0.11041392467249478
1303,II-VI,M_B,V,CdS,5.75186537,4.35651391945466,0.13277105299537212
1304,II-VI,M_B,Cr,CdS,4.441415221000001,3.1025870327621137,0.1416735081826339
1305,II-VI,M_B,Mn,CdS,4.343745978,2.8831656487797908,0.13355977959332185
1306,II-VI,M_B,Fe,CdS,4.0301472480000005,2.839338084487208,0.10794243061949549
1307,II-VI,M_B,Co,CdS,5.243847266,2.969582179630167,0.11100705923662954
1308,II-VI,M_B,Ni,CdS,3.306519544,2.5320038513459915,0.1031678263061409
1309,II-VI,M_B,Cu,CdS,3.3693601739999997,2.291400112041225,0.11704841533158135
1310,II-VI,M_B,Nb,CdS,7.171273126,6.0424529197064585,0.11573647489004357
1311,II-VI,M_B,Mo,CdS,6.61807309,5.9750716525596905,0.11423710024138888
1312,II-VI,M_B,Tc,CdS,6.110655165,5.080900165400832,0.10046796490004307
1313,II-VI,M_B,Ru,CdS,5.010501105,4.494083517135453,0.12031150811534881
1314,II-VI,M_B,Rh,CdS,3.9654201000000002,4.050044235231146,0.13199624302562213
1315,II-VI,M_B,Pd,CdS,2.52138474,3.07269658197785,0.11846812659124507
1316,II-VI,M_B,Ag,CdS,2.56644798,2.022896173153722,0.13083174201127054
1317,II-VI,M_B,La,CdS,8.37559343,7.026272028612288,0.1447581171399162
1318,II-VI,M_B,Hf,CdS,6.13972691,8.015180472081834,0.1332986160462192
1319,II-VI,M_B,Ta,CdS,7.774123525,8.229378009565504,0.14423809596250764
1320,II-VI,M_B,Re,CdS,7.308963875,7.821032856181915,0.10862602049007843
1321,II-VI,M_B,Os,CdS,6.118007505,6.290475684068269,0.10368592600747346
1322,II-VI,M_B,Ir,CdS,4.243905183,4.4480606189977525,0.1622383884151672
1323,II-VI,M_B,Pt,CdS,2.323189795,3.3679292545242605,0.12497910280943184
1324,II-VI,M_B,Au,CdS,2.573043425,2.0301064461421654,0.11743501577971407
1325,II-VI,M_B,Hg,CdS,2.672974225,1.9401772778478463,0.15373705764828363
1326,II-VI,M_i_A,Li,CdS,1.2700697490000001,1.9197726150767216,0.11164851398632526
1327,II-VI,M_i_A,Na,CdS,3.1294844489999996,3.032900735857093,0.10599357982781663
1328,II-VI,M_i_A,K,CdS,2.044226994,3.2364723617150686,0.10751399890851522
1329,II-VI,M_i_A,Rb,CdS,2.819354694,3.917845189410561,0.0840527791508682
1330,II-VI,M_i_A,Cs,CdS,3.3303203239999997,4.050586295054566,0.15446480623987938
1331,II-VI,M_i_A,Mg,CdS,2.9813797980000003,3.2171559368893496,0.09955581440093891
1332,II-VI,M_i_A,Ca,CdS,3.030844848,3.588812954007392,0.06825921323937384
1333,II-VI,M_i_A,Sr,CdS,3.4181650080000003,4.132041824068962,0.09221736274548711
1334,II-VI,M_i_A,Ba,CdS,4.207334918,4.542449716640836,0.09325301009813598
1335,II-VI,M_i_A,B,CdS,5.600902777999999,4.459152628300904,0.08665271649095739
1336,II-VI,M_i_A,Ga,CdS,2.355197518,2.7565963568018477,0.06228806772516754
1337,II-VI,M_i_A,In,CdS,3.452402445,3.269739494366216,0.06887127351109522
1338,II-VI,M_i_A,Tl,CdS,2.8566090319999997,3.1728204564053972,0.08307089211035594
1339,II-VI,M_i_A,C,CdS,7.24242622,6.956166120914173,0.11632897310855883
1340,II-VI,M_i_A,Si,CdS,4.58459125,4.291980827570649,0.08155376371140378
1341,II-VI,M_i_A,Ge,CdS,3.7067674530000003,3.7922533209906333,0.06256455336710483
1342,II-VI,M_i_A,Pb,CdS,3.52157289,4.063954956035498,0.10838186392309862
1343,II-VI,M_i_A,N,CdS,4.698542411,4.003582478863546,0.1488929953409339
1344,II-VI,M_i_A,P,CdS,4.644144283999999,4.73954717035369,0.10368109377825838
1345,II-VI,M_i_A,As,CdS,4.737754214,4.339499904443503,0.07843703916684869
1346,II-VI,M_i_A,Sb,CdS,5.0532884739999995,4.627117750463074,0.07877146326760218
1347,II-VI,M_i_A,Bi,CdS,4.901713,4.523981247751903,0.10513374433244171
1348,II-VI,M_i_A,O,CdS,4.279532485,4.149270903622087,0.11376124456325876
1349,II-VI,M_i_A,Se,CdS,5.123660625,4.759716587874185,0.10275536090991827
1350,II-VI,M_i_A,Te,CdS,5.768102655,5.0416639065033495,0.0882670005465
1351,II-VI,M_i_A,F,CdS,2.2411802780000003,3.3954333240188945,0.11626542055973331
1352,II-VI,M_i_A,Cl,CdS,3.721909923,4.43662570075094,0.09263632904816119
1353,II-VI,M_i_A,Br,CdS,4.347975807,4.602415897304504,0.10375039136113544
1354,II-VI,M_i_A,I,CdS,5.389095748,5.677366645939211,0.11138556382052497
1355,II-VI,M_i_A,Sc,CdS,4.281192184,3.855109703413583,0.07264589588516446
1356,II-VI,M_i_A,Ti,CdS,4.159758858,3.462288379490208,0.07195669652901553
1357,II-VI,M_i_A,V,CdS,3.923745175,3.2130055245478717,0.0669559018270111
1358,II-VI,M_i_A,Cr,CdS,2.9062850260000004,2.5015943339035855,0.08211874569752106
1359,II-VI,M_i_A,Mn,CdS,3.127415783,2.479267909477973,0.09392032627141361
1360,II-VI,M_i_A,Fe,CdS,3.5479670530000003,2.367628883148022,0.05875119805242924
1361,II-VI,M_i_A,Co,CdS,4.964767071,2.756823088608035,0.05974820832550281
1362,II-VI,M_i_A,Ni,CdS,3.481829349,2.662817632577499,0.05188652234800336
1363,II-VI,M_i_A,Cu,CdS,3.090279979,2.5247704057045324,0.07647600106360133
1364,II-VI,M_i_A,Zn,CdS,2.594044163,2.3827955924982267,0.06411408479593958
1365,II-VI,M_i_A,Y,CdS,4.226117134,4.83317110083731,0.0588359808822478
1366,II-VI,M_i_A,Zr,CdS,4.637793417,4.582778259285979,0.07026874928723767
1367,II-VI,M_i_A,Nb,CdS,4.597772931000001,5.089861012226093,0.05453398961702544
1368,II-VI,M_i_A,Tc,CdS,5.34961497,4.790565146329397,0.0685175810567714
1369,II-VI,M_i_A,Ru,CdS,4.49457091,4.57998744740235,0.07392675082620385
1370,II-VI,M_i_A,Rh,CdS,3.668079905,3.714749696324374,0.06804172542511629
1371,II-VI,M_i_A,Pd,CdS,2.850964545,3.194741375622358,0.07800893472808951
1372,II-VI,M_i_A,Ag,CdS,2.439577785,2.905270384580911,0.07684872496182174
1373,II-VI,M_i_A,La,CdS,4.549863235,4.669709280143386,0.10454407625039283
1374,II-VI,M_i_A,Hf,CdS,3.349446715,5.063122215301871,0.06934516563733752
1375,II-VI,M_i_A,W,CdS,6.72272798,6.6547690840124485,0.11779034198727534
1376,II-VI,M_i_A,Re,CdS,6.62125368,5.9845004766856515,0.08402438862333211
1377,II-VI,M_i_A,Os,CdS,6.57528731,5.7456120222898,0.07234688706153775
1378,II-VI,M_i_A,Ir,CdS,5.042314988,4.330790098027713,0.07809784265770618
1379,II-VI,M_i_A,Pt,CdS,4.0345696,3.734082427935513,0.08588749577470856
1380,II-VI,M_i_A,Au,CdS,3.75453323,2.921643468489684,0.09741006973080969
1381,II-VI,M_i_A,Hg,CdS,2.86197403,2.990697259687283,0.08656805879136323
1382,II-VI,M_i_B,Li,CdS,0.7491197490000001,1.9451958091735428,0.11518204093171067
1383,II-VI,M_i_B,Na,CdS,3.041744449,3.073515218919868,0.09519346012160046
1384,II-VI,M_i_B,K,CdS,2.381976994,3.2721988428400492,0.10429852501357408
1385,II-VI,M_i_B,Cs,CdS,4.505640324,4.236249548408422,0.12476473588159417
1386,II-VI,M_i_B,Be,CdS,2.8042758180000003,2.9347462434319516,0.10722831101246037
1387,II-VI,M_i_B,Mg,CdS,2.3695997980000003,3.246809367190213,0.10027403941740097
1388,II-VI,M_i_B,Ca,CdS,3.1495648480000003,3.641348432032715,0.06935104071595395
1389,II-VI,M_i_B,Sr,CdS,3.8450150080000003,4.27066859131516,0.09513499325646427
1390,II-VI,M_i_B,Ba,CdS,4.794424918,4.715525390735777,0.09327161357260953
1391,II-VI,M_i_B,B,CdS,5.264092778,4.468255353172194,0.09470709596348324
1392,II-VI,M_i_B,Al,CdS,3.4909473810000002,3.1247905774197497,0.08923721981711463
1393,II-VI,M_i_B,Ga,CdS,2.374477518,2.794530520022603,0.058600024923759056
1394,II-VI,M_i_B,In,CdS,3.559352445,3.4116813344420494,0.07753804107085246
1395,II-VI,M_i_B,Tl,CdS,3.120259032,3.372531729595876,0.07271002238761388
1396,II-VI,M_i_B,C,CdS,7.65786622,6.993793809822099,0.10096488141030821
1397,II-VI,M_i_B,Si,CdS,4.16226125,4.324263054877799,0.08246221899187174
1398,II-VI,M_i_B,Ge,CdS,3.605107452,3.839603245934567,0.0711994087133948
1399,II-VI,M_i_B,Sn,CdS,3.848284294,4.047715172817986,0.0797851062666592
1400,II-VI,M_i_B,Pb,CdS,3.85219289,4.239653953021128,0.0927056653489309
1401,II-VI,M_i_B,N,CdS,5.1062824110000005,4.027095372162745,0.13967765202768426
1402,II-VI,M_i_B,P,CdS,4.876534284,4.765919570796397,0.10589862857543371
1403,II-VI,M_i_B,As,CdS,4.898024213999999,4.375880752644211,0.0757213068968385
1404,II-VI,M_i_B,Sb,CdS,5.146388474,4.710987227523536,0.08507542941600549
1405,II-VI,M_i_B,Bi,CdS,5.0492230000000005,4.693133448955325,0.0791703134854972
1406,II-VI,M_i_B,O,CdS,5.051992485,4.167881848849133,0.11803000110165351
1407,II-VI,M_i_B,Se,CdS,5.426510625,4.8131673648269455,0.10441001929635553
1408,II-VI,M_i_B,F,CdS,3.233400278,3.427906915074277,0.1146804328837291
1409,II-VI,M_i_B,Cl,CdS,4.246679923,4.4746295757657615,0.08948954894840648
1410,II-VI,M_i_B,Br,CdS,4.761205807,4.616256919643509,0.09478194112161699
1411,II-VI,M_i_B,I,CdS,5.655885747999999,5.794448210057412,0.09540916846691325
1412,II-VI,M_i_B,Sc,CdS,4.077342184,3.9148141692342135,0.07383753645731717
1413,II-VI,M_i_B,V,CdS,3.768905175,3.2596566912258234,0.07675501382675957
1414,II-VI,M_i_B,Cr,CdS,2.281235026,2.566775254663061,0.06792752741302106
1415,II-VI,M_i_B,Mn,CdS,2.331265783,2.541535625150955,0.10833302608698941
1416,II-VI,M_i_B,Fe,CdS,3.106557053,2.3942653330888826,0.06412306015283763
1417,II-VI,M_i_B,Co,CdS,4.270167071,2.7893287513252165,0.06602724979987011
1418,II-VI,M_i_B,Ni,CdS,2.745879349,2.697659935177612,0.05757225723282048
1419,II-VI,M_i_B,Cu,CdS,2.395679979,2.5605861335749305,0.07361417470333549
1420,II-VI,M_i_B,Zn,CdS,2.5680041630000003,2.4225851556244526,0.0624763369902743
1421,II-VI,M_i_B,Y,CdS,4.498327134,4.9632797985489425,0.0568723868312912
1422,II-VI,M_i_B,Zr,CdS,4.978993417,4.677186563941897,0.07489374241027964
1423,II-VI,M_i_B,Nb,CdS,5.231672931,5.178299217120352,0.062028221294266585
1424,II-VI,M_i_B,Mo,CdS,4.682262895,5.420740925781479,0.06518483232919961
1425,II-VI,M_i_B,Tc,CdS,4.84867497,4.875313998566636,0.06772088539194118
1426,II-VI,M_i_B,Ru,CdS,4.33526091,4.686365939463267,0.06264157765984649
1427,II-VI,M_i_B,Pd,CdS,2.392694545,3.2803729665783967,0.07997124998375787
1428,II-VI,M_i_B,Ag,CdS,2.177887785,2.9958051996613793,0.07235115919120946
1429,II-VI,M_i_B,La,CdS,5.086243235,4.83926203351419,0.0957957000253246
1430,II-VI,M_i_B,Hf,CdS,3.704046715,5.23377403724014,0.07295545272408
1431,II-VI,M_i_B,Ta,CdS,5.48746333,6.161641597458468,0.07257251489147461
1432,II-VI,M_i_B,W,CdS,6.43710798,6.795439610941929,0.11971388505768966
1433,II-VI,M_i_B,Re,CdS,6.63403368,6.151232163367022,0.07987803583717856
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.879036121120684,0.07677065030919429
1435,II-VI,M_i_B,Pt,CdS,3.3906396,3.884235039459475,0.08790183309106762
1436,II-VI,M_i_B,Au,CdS,3.49431323,3.0681636497292093,0.08826249955273952
1437,II-VI,M_i_B,Hg,CdS,2.96783403,3.107156835224612,0.06422986368606094
1438,II-VI,M_i_neut,Na,CdS,3.650204449,3.023670580557525,0.09840867160330319
1439,II-VI,M_i_neut,K,CdS,2.9738469939999996,3.2561533607583533,0.10984654879638406
1440,II-VI,M_i_neut,Rb,CdS,3.7025346939999997,4.042176667181629,0.08407845886282811
1441,II-VI,M_i_neut,Be,CdS,2.774425818,2.9269138008359596,0.09880958918351883
1442,II-VI,M_i_neut,Mg,CdS,3.100909798,3.2500775495652023,0.10998269377357729
1443,II-VI,M_i_neut,Ca,CdS,4.010514848,3.641131410911695,0.08060958665667567
1444,II-VI,M_i_neut,Sr,CdS,4.5174350080000005,4.269867868675672,0.09695534871642057
1445,II-VI,M_i_neut,Ba,CdS,5.123594918,4.670433064613045,0.10118263262952386
1446,II-VI,M_i_neut,B,CdS,5.493562777999999,4.4779697708081985,0.09600250321139878
1447,II-VI,M_i_neut,Al,CdS,3.9653573810000005,3.1185302292034205,0.08469448275641112
1448,II-VI,M_i_neut,In,CdS,4.006282445,3.3570588218900475,0.06873264428130789
1449,II-VI,M_i_neut,Tl,CdS,3.5538690319999997,3.194970282381501,0.08726258697698555
1450,II-VI,M_i_neut,C,CdS,7.24578622,6.975332657215654,0.11107944952949819
1451,II-VI,M_i_neut,Si,CdS,4.23679125,4.340741306900137,0.08172500566907072
1452,II-VI,M_i_neut,Ge,CdS,3.645507453,3.78443124696389,0.06964943548986059
1453,II-VI,M_i_neut,Sn,CdS,4.125054294,3.97373233522393,0.08243916009941717
1454,II-VI,M_i_neut,Pb,CdS,4.24619289,4.046205993224729,0.09530904852189677
1455,II-VI,M_i_neut,N,CdS,4.709282411,4.01349005708582,0.15064582315447977
1456,II-VI,M_i_neut,P,CdS,4.345464284,4.76138677758994,0.09378335569468481
1457,II-VI,M_i_neut,Sb,CdS,4.605538473999999,4.59663310523875,0.07621124425544488
1458,II-VI,M_i_neut,Bi,CdS,4.471183,4.480920459731282,0.11506832576085194
1459,II-VI,M_i_neut,O,CdS,4.282402485,4.158749140204139,0.1159052106718152
1460,II-VI,M_i_neut,Se,CdS,4.890340625,4.768570403362958,0.09232129284422665
1461,II-VI,M_i_neut,Te,CdS,5.330132655,5.031227009320064,0.0964007078255872
1462,II-VI,M_i_neut,F,CdS,2.244890277,3.3952049954770778,0.1057401074710177
1463,II-VI,M_i_neut,Cl,CdS,4.010589923,4.476646313129126,0.08945916873182862
1464,II-VI,M_i_neut,Br,CdS,4.443745807,4.58533692541381,0.10289138806407491
1465,II-VI,M_i_neut,I,CdS,5.176105748,5.804436395044549,0.11929957242730217
1466,II-VI,M_i_neut,Sc,CdS,4.076642184,3.902779874907922,0.0691480440579297
1467,II-VI,M_i_neut,Ti,CdS,4.080128858,3.4955753246154955,0.06801772663055591
1468,II-VI,M_i_neut,V,CdS,3.738725175,3.2021304360962914,0.07461794519623817
1469,II-VI,M_i_neut,Cr,CdS,2.2847150259999998,2.518266895130723,0.08304791430201088
1470,II-VI,M_i_neut,Mn,CdS,2.3211857830000002,2.4880649254451273,0.08963195977419214
1471,II-VI,M_i_neut,Fe,CdS,2.762367053,2.346550259707488,0.06504897835895386
1472,II-VI,M_i_neut,Co,CdS,4.238677071000001,2.745212320029288,0.059813754458548966
1473,II-VI,M_i_neut,Ni,CdS,2.377239349,2.6486623309501574,0.05307032325272804
1474,II-VI,M_i_neut,Cu,CdS,2.3641899790000003,2.5171533404314745,0.07804181315054853
1475,II-VI,M_i_neut,Zn,CdS,2.8387341630000003,2.3852198741386195,0.06469665804757271
1476,II-VI,M_i_neut,Y,CdS,5.480137134,4.955383051436799,0.06314924741889283
1477,II-VI,M_i_neut,Zr,CdS,4.765643417,4.6211096255451105,0.06870815502309988
1478,II-VI,M_i_neut,Nb,CdS,5.014142931,5.105835257884247,0.05414350499931492
1479,II-VI,M_i_neut,Mo,CdS,4.699042895,5.328528388849797,0.056287502594722774
1480,II-VI,M_i_neut,Tc,CdS,4.78882497,4.813219623645528,0.057888575266489634
1481,II-VI,M_i_neut,Ru,CdS,4.04490091,4.578365161726077,0.07660754849272089
1482,II-VI,M_i_neut,Rh,CdS,3.193889905,3.7407016538130238,0.06371676808182017
1483,II-VI,M_i_neut,Pd,CdS,2.330494545,3.2004424040486916,0.07440268702769794
1484,II-VI,M_i_neut,Ag,CdS,2.450397785,2.922193378989742,0.07696491145043101
1485,II-VI,M_i_neut,La,CdS,5.599793235,4.738229938393396,0.11324395731455797
1486,II-VI,M_i_neut,Hf,CdS,3.264696715,5.074729024628832,0.07470383259907201
1487,II-VI,M_i_neut,Ta,CdS,4.95648333,5.970319734801027,0.0707300067337692
1488,II-VI,M_i_neut,W,CdS,6.31595798,6.580825220035162,0.10787827332997497
1489,II-VI,M_i_neut,Re,CdS,6.21275368,5.962465948870819,0.07577291877676225
1490,II-VI,M_i_neut,Os,CdS,5.52412731,5.68699617966695,0.06623754384993286
1491,II-VI,M_i_neut,Ir,CdS,4.046444988,4.271858511088807,0.0778695407735241
1492,II-VI,M_i_neut,Au,CdS,3.44684323,2.867683184868728,0.08936517777812307
1493,II-VI,M_i_neut,Hg,CdS,3.25708403,2.94503791774245,0.09077765140162607
