,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
1267,II-VI,M_A,Os,CdS,3.05925731,3.0403492765158653,0.13564206508108614
1268,II-VI,M_A,Ir,CdS,2.7414119610000003,2.153371779733077,0.13803790657355566
1269,II-VI,M_A,Pt,CdS,2.667656387,1.433728518301699,0.1612575243156079
1270,II-VI,M_A,Au,CdS,1.366432134,1.3588527015143352,0.1735744434256417
1271,II-VI,M_A,Hg,CdS,0.15432789800000002,-0.39952446833704325,0.1772314060808583
1272,II-VI,M_B,Li,CdS,5.957413117000001,4.952836820269333,0.1845714364868342
1273,II-VI,M_B,K,CdS,6.524621657999999,6.226112766532225,0.1590339449871876
1274,II-VI,M_B,Rb,CdS,6.36292662,7.161715100469112,0.1793176782083982
1275,II-VI,M_B,Cs,CdS,6.059261066,9.30533596279621,0.44519517685100357
1276,II-VI,M_B,Be,CdS,7.354174636000001,7.683518946916145,0.1725664541453488
1277,II-VI,M_B,Mg,CdS,7.292543166000001,6.0121494858760345,0.2124378861367126
1278,II-VI,M_B,Ca,CdS,9.228458216,7.853595891424169,0.158003879699887
1279,II-VI,M_B,Sr,CdS,9.291238376,8.729510419475165,0.1555618987147138
1280,II-VI,M_B,Ba,CdS,9.597313425,9.047781921454638,0.2929207496703866
1281,II-VI,M_B,B,CdS,6.877174287999999,7.002714792136362,0.17044356116577658
1282,II-VI,M_B,Al,CdS,6.965410749,5.424551437048193,0.14967167585370833
1283,II-VI,M_B,Ga,CdS,5.603046643,4.758232446875452,0.15761395562087027
1284,II-VI,M_B,In,CdS,5.52411414,4.8695013136215834,0.12092211322396702
1285,II-VI,M_B,Tl,CdS,4.753950377,4.85480150655211,0.22534417638083815
1286,II-VI,M_B,C,CdS,6.5634195879999995,8.081817523218067,0.16258729241400563
1287,II-VI,M_B,Si,CdS,6.16005079,5.381781620889155,0.1583245183878221
1288,II-VI,M_B,Ge,CdS,4.8439449130000005,5.003692426056365,0.12156420834964132
1289,II-VI,M_B,Sn,CdS,5.021407605,4.58914704246156,0.1291925375821157
1290,II-VI,M_B,Pb,CdS,5.196257256,3.9585442808326228,0.11655616959265418
1291,II-VI,M_B,N,CdS,3.3538524460000003,4.052400678132365,0.14046230463679216
1292,II-VI,M_B,P,CdS,3.004582397,3.8226750149288207,0.12810875376892594
1293,II-VI,M_B,As,CdS,2.6687952719999997,3.1587972609986528,0.12176201082808163
1294,II-VI,M_B,Sb,CdS,3.2850779310000005,3.329466283191059,0.13180697085065882
1295,II-VI,M_B,Bi,CdS,3.931325717,3.035152293695408,0.2231661468279758
1296,II-VI,M_B,O,CdS,1.25447662,3.08559764510686,0.16251364011648714
1297,II-VI,M_B,S,CdS,-4.3700000000000004e-10,2.6494459773737282,0.1500287756066594
1298,II-VI,M_B,Te,CdS,0.635866145,2.223002945930741,0.14766260996595543
1299,II-VI,M_B,F,CdS,1.8959436459999999,1.8456131535784888,0.18743965553440803
1300,II-VI,M_B,Cl,CdS,1.353813291,2.7858849419736815,0.15760762897979785
1301,II-VI,M_B,Sc,CdS,10.49888555,7.682803031289626,0.12367340547710928
1302,II-VI,M_B,Ti,CdS,10.45038224,7.532240213222425,0.11250533182588318
1303,II-VI,M_B,V,CdS,9.186192879,7.428270452974092,0.11857411150509559
1304,II-VI,M_B,Cr,CdS,7.669345216,6.329816279062783,0.15119914575432586
1305,II-VI,M_B,Mn,CdS,7.370016075,5.7172427777418005,0.11756121186312044
1306,II-VI,M_B,Fe,CdS,7.139933500000001,6.449087864373757,0.12219634230599756
1307,II-VI,M_B,Co,CdS,8.32728159,6.083119796314956,0.13733136111367503
1308,II-VI,M_B,Ni,CdS,5.258600438999999,5.539182537433296,0.13261016967226327
1309,II-VI,M_B,Cu,CdS,4.67803771,4.623734820237454,0.13259469169204005
1310,II-VI,M_B,Nb,CdS,10.69516812,8.965773864181546,0.13428467204050173
1311,II-VI,M_B,Mo,CdS,10.469340800000001,8.697087495209436,0.12149985160552096
1312,II-VI,M_B,Tc,CdS,9.29688637,7.831863861810637,0.12338250097929315
1313,II-VI,M_B,Ru,CdS,7.986628245,7.518776722234835,0.13340093841547182
1314,II-VI,M_B,Rh,CdS,7.064644857999999,6.678779307689029,0.14233382222390745
1315,II-VI,M_B,Pd,CdS,3.530550625,5.954078114036103,0.1517168625174725
1316,II-VI,M_B,Ag,CdS,3.617794227,4.106173686671093,0.11896463498290573
1317,II-VI,M_B,La,CdS,11.7532599,9.863504336770658,0.28857544914559624
1318,II-VI,M_B,Hf,CdS,9.472902328,9.41413694804994,0.20971928681701976
1319,II-VI,M_B,Ta,CdS,9.877483895,9.889640073697771,0.1681401898585922
1320,II-VI,M_B,Re,CdS,8.739321192,9.622227763067015,0.1567388071150402
1321,II-VI,M_B,Os,CdS,7.4373306779999995,7.973196093509178,0.13952808811924133
1322,II-VI,M_B,Ir,CdS,6.197865329,6.663316789713723,0.1435749097128805
1323,II-VI,M_B,Pt,CdS,3.865909755,5.379397694629771,0.1441389367301017
1324,II-VI,M_B,Au,CdS,2.889655502,3.7545975582526836,0.12339239979085014
1325,II-VI,M_B,Hg,CdS,3.8968712660000002,3.7100010215069403,0.1627013133963415
1326,II-VI,M_i_A,Li,CdS,1.9190697490000002,3.3457366304906886,0.14847020386768392
1327,II-VI,M_i_A,Na,CdS,3.927736887,3.740276780462041,0.12275445539737746
1328,II-VI,M_i_A,K,CdS,3.16286829,4.529588344399481,0.08478440348222373
1329,II-VI,M_i_A,Rb,CdS,4.068153252,5.126023513279533,0.1013218290447024
1330,II-VI,M_i_A,Cs,CdS,4.556377698,5.751215465512546,0.1422277702793995
1331,II-VI,M_i_A,Mg,CdS,4.279379798,4.104315271802539,0.09689475027310032
1332,II-VI,M_i_A,Ca,CdS,4.328844848,5.470369117572673,0.09885452290129379
1333,II-VI,M_i_A,Sr,CdS,4.716165008,5.857585464049705,0.07927307935528832
1334,II-VI,M_i_A,Ba,CdS,5.600030057000001,5.78285748686283,0.08185404098107793
1335,II-VI,M_i_A,B,CdS,6.76231092,5.699850274816697,0.10123387922996002
1336,II-VI,M_i_A,Ga,CdS,4.007703275,4.581304473369398,0.09237808251856748
1337,II-VI,M_i_A,In,CdS,4.3147407719999995,4.741942706168713,0.07872041413227278
1338,II-VI,M_i_A,Tl,CdS,3.367467009,4.2630241809249565,0.11206848066754699
1339,II-VI,M_i_A,C,CdS,7.24242622,7.242284514106734,0.10826668410865785
1340,II-VI,M_i_A,Si,CdS,6.623747422,5.079231785006943,0.10682860000096522
1341,II-VI,M_i_A,Ge,CdS,4.841511545,5.2138454386783994,0.0681356707990651
1342,II-VI,M_i_A,Pb,CdS,4.735883888,4.7816627692015015,0.10597772544035146
1343,II-VI,M_i_A,N,CdS,4.482209078,4.181207446963382,0.12640294269401542
1344,II-VI,M_i_A,P,CdS,4.927209029,4.374195291229446,0.08674775666522513
1345,II-VI,M_i_A,As,CdS,4.5214919039999995,4.663677808848769,0.07917371653151772
1346,II-VI,M_i_A,Sb,CdS,5.402744563,5.0179151931218495,0.10005659606860043
1347,II-VI,M_i_A,Bi,CdS,5.779252349,4.9672252091146785,0.0819162425865313
1348,II-VI,M_i_A,O,CdS,3.6273332519999997,3.5573079894788493,0.11854391960548356
1349,II-VI,M_i_A,Se,CdS,3.825660625,4.232285812126143,0.08878646659381088
1350,II-VI,M_i_A,Te,CdS,4.646912777,4.769656032085633,0.09837567320440546
1351,II-VI,M_i_A,F,CdS,1.592180278,2.8479216418270785,0.1374541994526764
1352,II-VI,M_i_A,Cl,CdS,3.072909923,4.383049124429659,0.11566827967588666
1353,II-VI,M_i_A,Br,CdS,3.698975807,4.3054893613266145,0.1090862851442791
1354,II-VI,M_i_A,I,CdS,4.740095748,5.1128965634133205,0.0879599239893664
1355,II-VI,M_i_A,Sc,CdS,6.228192184,6.00723228087958,0.09242951648326411
1356,II-VI,M_i_A,Ti,CdS,6.394548875,6.050173501998449,0.06620912831393157
1357,II-VI,M_i_A,V,CdS,6.038749511000001,6.038524496011606,0.06425923734690914
1358,II-VI,M_i_A,Cr,CdS,4.814891848,4.949809325205562,0.0804759742722988
1359,II-VI,M_i_A,Mn,CdS,4.8343627069999995,3.986231669925215,0.07418127226535906
1360,II-VI,M_i_A,Fe,CdS,5.338430132,4.830093401174755,0.06768243356107491
1361,II-VI,M_i_A,Co,CdS,6.7288782220000005,4.634147238997085,0.07650251174706776
1362,II-VI,M_i_A,Ni,CdS,4.114587071,4.350824884836761,0.08551990961405985
1363,II-VI,M_i_A,Cu,CdS,3.079634342,3.4904381803340967,0.0880773134947014
1364,II-VI,M_i_A,Zn,CdS,3.892044163,3.6301845369358205,0.07550116244796524
1365,II-VI,M_i_A,Y,CdS,6.173117134,7.112916823720928,0.06498729972890198
1366,II-VI,M_i_A,Zr,CdS,7.48521052,7.2312167816195325,0.07963285954761554
1367,II-VI,M_i_A,Nb,CdS,6.802344752000001,7.478035722519477,0.08214611303997246
1368,II-VI,M_i_A,Tc,CdS,7.216523002000001,6.207352005689138,0.0568794611707028
1369,II-VI,M_i_A,Ru,CdS,6.151374877,5.9644420874310295,0.07784646099110393
1370,II-VI,M_i_A,Rh,CdS,5.44798149,5.328177233113431,0.07824982353273609
1371,II-VI,M_i_A,Pd,CdS,2.540807257,4.6097237628581125,0.08199399099873203
1372,II-VI,M_i_A,Ag,CdS,2.171600859,3.251282869453702,0.09237953495684571
1373,II-VI,M_i_A,La,CdS,6.608206528999999,7.149940383850286,0.13095988402156966
1374,II-VI,M_i_A,Hf,CdS,5.36329896,6.96397467587054,0.11501299377863883
1375,II-VI,M_i_A,W,CdS,7.1244655020000005,7.3025649865855105,0.10540818548724337
1376,II-VI,M_i_A,Re,CdS,6.732287824,7.424296970806336,0.10418263582388634
1377,II-VI,M_i_A,Os,CdS,6.57528731,6.010277250225277,0.09924881052123578
1378,II-VI,M_i_A,Ir,CdS,5.676951961,4.878315487553081,0.0962789822434657
1379,II-VI,M_i_A,Pt,CdS,4.257966387,4.236453438657899,0.09774861548198605
1380,II-VI,M_i_A,Au,CdS,2.7518221339999998,2.9777502576945034,0.10076027785009524
1381,II-VI,M_i_A,Hg,CdS,2.7665478980000002,3.391433505980344,0.0765911273274192
1382,II-VI,M_i_B,Li,CdS,1.3981197490000001,3.3260769541741304,0.1780562201124504
1383,II-VI,M_i_B,Na,CdS,3.839996887,3.5453818706436975,0.12786439694554408
1384,II-VI,M_i_B,K,CdS,3.50061829,4.167453258866705,0.10088595853007586
1385,II-VI,M_i_B,Cs,CdS,5.731697698,5.6007314993240005,0.15688367066215467
1386,II-VI,M_i_B,Be,CdS,4.128991268,4.812370286943908,0.10251966960905026
1387,II-VI,M_i_B,Mg,CdS,3.667599798,3.830203843378655,0.09323291407237264
1388,II-VI,M_i_B,Ca,CdS,4.447564848,5.104211787302346,0.11002535343473449
1389,II-VI,M_i_B,Sr,CdS,5.143015008,5.6040914525905805,0.08173601041446096
1390,II-VI,M_i_B,Ba,CdS,6.1871200570000005,5.610173648332008,0.07735440981725851
1391,II-VI,M_i_B,B,CdS,6.42550092,5.630750932420993,0.10117229274039401
1392,II-VI,M_i_B,Al,CdS,5.437947381,4.67695949719293,0.10368233031304569
1393,II-VI,M_i_B,Ga,CdS,4.026983275,4.451998527969276,0.09861053800368866
1394,II-VI,M_i_B,In,CdS,4.421690772,4.70782531631332,0.08792068986122108
1395,II-VI,M_i_B,Tl,CdS,3.6311170089999996,4.164926550974776,0.10234004471722698
1396,II-VI,M_i_B,C,CdS,7.65786622,7.161837401465713,0.09636643111300061
1397,II-VI,M_i_B,Si,CdS,6.2014174220000005,4.889303138305046,0.10573123359396062
1398,II-VI,M_i_B,Ge,CdS,4.739851545,5.0725170348390405,0.06690441870791294
1399,II-VI,M_i_B,Sn,CdS,5.165564237,5.206758560058027,0.09634714333054722
1400,II-VI,M_i_B,Pb,CdS,5.066503888,4.694555808380965,0.10326370804822702
1401,II-VI,M_i_B,N,CdS,4.889949078,4.096268655413032,0.11593828926829874
1402,II-VI,M_i_B,P,CdS,5.159599029,4.167165031117146,0.06874062206459379
1403,II-VI,M_i_B,As,CdS,4.681761904,4.533955237626094,0.07557231971818593
1404,II-VI,M_i_B,Sb,CdS,5.4958445629999995,5.100848966965322,0.10262744381825213
1405,II-VI,M_i_B,Bi,CdS,5.926762349,4.902669715577472,0.09061797464157983
1406,II-VI,M_i_B,O,CdS,4.399793252,3.4491518679366293,0.1128768233510777
1407,II-VI,M_i_B,Se,CdS,4.128510625,4.124635746668007,0.08942242804721263
1408,II-VI,M_i_B,F,CdS,2.584400278,2.7477581112538614,0.13223186852355068
1409,II-VI,M_i_B,Cl,CdS,3.5976799230000003,4.163041687814858,0.10275225954430736
1410,II-VI,M_i_B,Br,CdS,4.112205807,4.156376147382437,0.09666658112109727
1411,II-VI,M_i_B,I,CdS,5.006885748,5.184381192897297,0.07435685365132365
1412,II-VI,M_i_B,Sc,CdS,6.024342184,5.649064650916822,0.0969878246205451
1413,II-VI,M_i_B,V,CdS,5.883909511000001,5.732984665757305,0.06915645040824545
1414,II-VI,M_i_B,Cr,CdS,4.189841848,4.637458460641995,0.08108505898276175
1415,II-VI,M_i_B,Mn,CdS,4.038212707,3.6961891133643143,0.07715750097923764
1416,II-VI,M_i_B,Fe,CdS,4.897020132,4.528387205917865,0.06782852298124095
1417,II-VI,M_i_B,Co,CdS,6.034278222,4.350676419415625,0.07715198323502692
1418,II-VI,M_i_B,Ni,CdS,3.3786370710000004,4.0776823110396645,0.0758481050199983
1419,II-VI,M_i_B,Cu,CdS,2.385034342,3.3069474216378865,0.07504613265345057
1420,II-VI,M_i_B,Zn,CdS,3.866004163,3.4278814031903537,0.08129558527374973
1421,II-VI,M_i_B,Y,CdS,6.445327133999999,6.835872474780951,0.07529630044353323
1422,II-VI,M_i_B,Zr,CdS,7.82641052,6.926240442583781,0.07848441791552903
1423,II-VI,M_i_B,Nb,CdS,7.436244752,7.172995976076495,0.08434013618747627
1424,II-VI,M_i_B,Mo,CdS,7.214207437000001,6.8479950389741875,0.08201812014704703
1425,II-VI,M_i_B,Tc,CdS,6.715583002000001,5.888634925898384,0.07466913396097807
1426,II-VI,M_i_B,Ru,CdS,5.992064877000001,5.6339941476658515,0.08205044688833335
1427,II-VI,M_i_B,Pd,CdS,2.082537257,4.3356913485237385,0.09475669051875239
1428,II-VI,M_i_B,Ag,CdS,1.909910859,3.033031539713354,0.09205272470597939
1429,II-VI,M_i_B,La,CdS,7.144586529,6.960164601613037,0.11763808050622383
1430,II-VI,M_i_B,Hf,CdS,5.71789896,6.8106670589632134,0.12122782560833655
1431,II-VI,M_i_B,Ta,CdS,6.271500527000001,7.600104546421238,0.10689367826073279
1432,II-VI,M_i_B,W,CdS,6.838845502000001,7.100889931083612,0.1077824504921726
1433,II-VI,M_i_B,Re,CdS,6.7450678239999995,7.281754311513967,0.09673570071751164
1434,II-VI,M_i_B,Os,CdS,6.27644731,5.843612492595323,0.10126431028564711
1435,II-VI,M_i_B,Pt,CdS,3.614036387,4.0487937266641785,0.12746776393076184
1436,II-VI,M_i_B,Au,CdS,2.491602134,2.757899094739261,0.1149606110845492
1437,II-VI,M_i_B,Hg,CdS,2.872407898,3.212649307495295,0.08711727131933825
1438,II-VI,M_i_neut,Na,CdS,4.448456887,3.7968699506173538,0.12372279278282279
1439,II-VI,M_i_neut,K,CdS,4.09248829,4.596765611782104,0.09298618507322831
1440,II-VI,M_i_neut,Rb,CdS,4.9513332519999995,5.2765930579397615,0.1049080822556218
1441,II-VI,M_i_neut,Be,CdS,4.099141268,4.9199066173897865,0.10074304683078808
1442,II-VI,M_i_neut,Mg,CdS,4.398909798,4.166192231912644,0.08988936137911718
1443,II-VI,M_i_neut,Ca,CdS,5.308514848,5.546007965026942,0.10291875383280537
1444,II-VI,M_i_neut,Sr,CdS,5.815435008,6.018119334011201,0.08327600606767083
1445,II-VI,M_i_neut,Ba,CdS,6.516290057000001,5.9850789532828825,0.08193736744233816
1446,II-VI,M_i_neut,B,CdS,6.65497092,5.728657948836373,0.10484985288560102
1447,II-VI,M_i_neut,Al,CdS,5.9123573810000005,4.896434248031846,0.09543307160204981
1448,II-VI,M_i_neut,In,CdS,4.868620772,4.875759854458882,0.07166715978561242
1449,II-VI,M_i_neut,Tl,CdS,4.064727008999999,4.4188567665967815,0.10097165347164497
1450,II-VI,M_i_neut,C,CdS,7.24578622,7.261876775607,0.10552103948724208
1451,II-VI,M_i_neut,Si,CdS,6.275947422000001,5.134970788749875,0.10747149495309433
1452,II-VI,M_i_neut,Ge,CdS,4.780251545,5.257629297563027,0.07141525695908883
1453,II-VI,M_i_neut,Sn,CdS,5.442334237000001,5.256531307845224,0.1038144517830231
1454,II-VI,M_i_neut,Pb,CdS,5.460503888,4.929111374485222,0.08634918190518007
1455,II-VI,M_i_neut,N,CdS,4.4929490780000005,4.2136284807793585,0.12531570334440165
1456,II-VI,M_i_neut,P,CdS,4.628529029,4.435885654633223,0.08768072938689568
1457,II-VI,M_i_neut,Sb,CdS,4.9549945630000005,5.12372935340337,0.09040557574670374
1458,II-VI,M_i_neut,Bi,CdS,5.348722349,5.061872201964316,0.1104483955309796
1459,II-VI,M_i_neut,O,CdS,3.630203252,3.577196299127146,0.12571720022555613
1460,II-VI,M_i_neut,Se,CdS,3.592340625,4.273222914788393,0.088943345131544
1461,II-VI,M_i_neut,Te,CdS,4.208942777,4.840154436563109,0.09804368623892948
1462,II-VI,M_i_neut,F,CdS,1.5958902769999999,2.8690756820206267,0.1222235990300697
1463,II-VI,M_i_neut,Cl,CdS,3.361589923,4.461267896750362,0.1054294899662257
1464,II-VI,M_i_neut,Br,CdS,3.794745807,4.340103419889256,0.113434861257504
1465,II-VI,M_i_neut,I,CdS,4.527105748,5.256552872620278,0.09133271238912907
1466,II-VI,M_i_neut,Sc,CdS,6.023642184,6.0717037019925755,0.09276627043878337
1467,II-VI,M_i_neut,Ti,CdS,6.314918875,6.109557797596516,0.07766596371453423
1468,II-VI,M_i_neut,V,CdS,5.853729511,6.085255281655477,0.06370263978601279
1469,II-VI,M_i_neut,Cr,CdS,4.193321848,4.991354920287797,0.08461599393628215
1470,II-VI,M_i_neut,Mn,CdS,4.028132707,4.041755903082293,0.07391463229455844
1471,II-VI,M_i_neut,Fe,CdS,4.5528301319999995,4.830829045824954,0.07880484589993698
1472,II-VI,M_i_neut,Co,CdS,6.002788222,4.624999471857073,0.08491365123462222
1473,II-VI,M_i_neut,Ni,CdS,3.0099970710000004,4.356536133727538,0.08500268349878679
1474,II-VI,M_i_neut,Cu,CdS,2.3535443419999997,3.5021423350259995,0.08589204140231801
1475,II-VI,M_i_neut,Zn,CdS,4.136734163,3.6343284274952494,0.07601512392784059
1476,II-VI,M_i_neut,Y,CdS,7.427137134,7.270995375884804,0.06424571730057567
1477,II-VI,M_i_neut,Zr,CdS,7.61306052,7.351030032291812,0.09273791024634732
1478,II-VI,M_i_neut,Nb,CdS,7.218714752,7.597462499091224,0.06873381671778026
1479,II-VI,M_i_neut,Mo,CdS,7.2309874370000005,7.256084976195953,0.06089346034602333
1480,II-VI,M_i_neut,Tc,CdS,6.655733002000001,6.342785908889498,0.06520496047539756
1481,II-VI,M_i_neut,Ru,CdS,5.701704877,6.031962397887458,0.07880316127143105
1482,II-VI,M_i_neut,Rh,CdS,4.97379149,5.390933706067836,0.08047323490246723
1483,II-VI,M_i_neut,Pd,CdS,2.020337257,4.658312814080077,0.08706049856864884
1484,II-VI,M_i_neut,Ag,CdS,2.182420859,3.3084752772245736,0.09586205921056776
1485,II-VI,M_i_neut,La,CdS,7.658136529,7.334427718500848,0.12773280121961342
1486,II-VI,M_i_neut,Hf,CdS,5.27854896,7.125037161405717,0.12389017014574463
1487,II-VI,M_i_neut,Ta,CdS,5.740520527,7.8821054697555955,0.10390763787492233
1488,II-VI,M_i_neut,W,CdS,6.717695502000001,7.3328643868017425,0.08602079769789765
1489,II-VI,M_i_neut,Re,CdS,6.323787824,7.56015106040937,0.10399503597341656
1490,II-VI,M_i_neut,Os,CdS,5.52412731,6.042366585620013,0.10491949856378067
1491,II-VI,M_i_neut,Ir,CdS,4.681081961,4.873391510051228,0.10581763388757072
1492,II-VI,M_i_neut,Au,CdS,2.444132134,2.969445706714391,0.1009804793309175
1493,II-VI,M_i_neut,Hg,CdS,3.161657898,3.453025412601029,0.08531626920874831
